WHI dam release allocation the same as Cal/Val year 2019 YC 08/14/2023,,,
",,,",,,
JDAY,Wdaml,Wdamu,Spill
93.958,3.536,3.404,0
94.000,3.281,3.649,0
94.042,3.691,3.239,0
94.083,3.412,3.528,0
94.125,3.42,3.51,0
94.167,3.756,3.184,0
94.208,3.838,3.092,0
94.250,3.823,3.101,0
94.292,3.768,3.162,0
94.333,3.615,3.341,0
94.375,2.895,4.035,0
94.417,2.942,3.982,0
94.458,2.584,4.346,0
94.500,2.339,4.601,0
94.542,2.54,4.406,0
94.583,2.568,4.346,0
94.625,2.55,4.39,0
94.667,2.325,4.605,0
94.708,2.492,4.448,0
94.750,2.463,4.467,0
94.792,2.237,4.703,0
94.833,2.257,4.673,0
94.875,2.428,4.512,0
94.917,2.824,4.106,0
94.958,3.324,3.616,0
95.000,3.558,3.372,0
95.042,3.784,3.146,0
95.083,4.093,2.847,0
95.125,4.161,2.769,0
95.167,4.538,2.402,0
95.208,4.943,1.987,0
95.250,5.175,1.765,0
95.292,5.19,1.74,0
95.333,5.252,1.688,0
95.375,4.967,1.963,0
95.417,4.534,2.406,0
95.458,2.155,4.775,0
95.500,2.035,4.905,0
95.542,1.75,5.18,0
95.583,2.132,4.798,0
95.625,1.798,5.142,0
95.667,1.456,5.474,0
95.708,0.15,6.79,0
95.750,0.534,6.396,0
95.792,0.194,6.746,0
95.833,0,6.914,0
95.875,0,6.956,0
95.917,0,6.93,0
95.958,0,6.914,0
96.000,0.973,5.967,0
96.042,2.296,4.634,0
96.083,3.651,3.305,0
96.125,4.198,2.716,0
96.167,4.551,2.389,0
96.208,4.63,2.3,0
96.250,4.711,2.229,0
96.292,4.833,2.097,0
96.333,4.863,2.077,0
96.375,4.952,1.978,0
96.417,4.447,2.493,0
96.458,3.558,3.372,0
96.500,3.694,3.236,0
96.542,3.397,3.543,0
96.583,2.956,3.974,0
96.625,2.255,4.685,0
96.667,2.429,4.501,0
96.708,2.892,4.048,0
96.750,2.625,4.305,0
96.792,3.131,3.809,0
96.833,2.857,4.073,0
96.875,2.747,4.193,0
96.917,2.794,4.136,0
96.958,2.884,4.046,0
97.000,3.291,3.649,0
97.042,3.923,3.007,0
97.083,3.814,3.126,0
97.125,4.124,2.806,0
97.167,4.426,2.514,0
97.208,4.682,2.248,0
97.250,4.653,2.287,0
97.292,4.613,2.317,0
97.333,4.311,2.603,0
97.375,4.404,2.552,0
97.417,4.182,2.758,0
97.458,4.116,2.814,0
97.500,3.816,3.098,0
97.542,3.802,3.154,0
97.583,3.725,3.205,0
97.625,3.613,3.311,0
97.667,3.703,3.227,0
97.708,3.468,3.488,0
97.750,3.443,3.487,0
97.792,3.269,3.655,0
97.833,2.786,4.144,0
97.875,1.943,5.013,0
97.917,2.112,4.802,0
97.958,2.254,4.676,0
98.000,2.261,4.679,0
98.042,2.543,4.387,0
98.083,2.735,4.205,0
98.125,2.697,4.233,0
98.167,2.691,4.249,0
98.208,2.898,4.032,0
98.250,3.377,3.563,0
98.292,3.675,3.255,0
98.333,3.752,3.188,0
98.375,3.54,3.39,0
98.417,3.133,3.797,0
98.458,3.537,3.403,0
98.500,3.787,3.143,0
98.542,3.128,3.812,0
98.583,3.124,3.806,0
98.625,3.089,3.851,0
98.667,3.267,3.663,0
98.708,3.555,3.385,0
98.750,3.746,3.184,0
98.792,3.669,3.271,0
98.833,3.565,3.365,0
98.875,3.632,3.308,0
98.917,3.586,3.344,0
98.958,2.155,4.775,0
99.000,1.427,5.513,0
99.042,1.094,5.836,0
99.083,1.255,5.685,0
99.125,0.426,6.488,0
99.167,0.088,6.868,0
99.208,0.031,6.899,0
99.250,0.717,6.207,0
99.292,1.017,5.929,0
99.333,1.927,5.013,0
99.375,2.324,4.59,0
99.417,3.199,3.731,0
99.458,3.494,3.462,0
99.500,3.84,3.074,0
99.542,4.051,2.889,0
99.583,3.786,3.16,0
99.625,3.283,3.641,0
99.667,3.629,3.301,0
99.708,3.864,3.076,0
99.750,3.882,3.064,0
99.792,2.869,4.045,0
99.833,2.809,4.131,0
99.875,3.046,3.884,0
99.917,3.829,3.111,0
99.958,3.87,3.06,0
100.000,3.949,2.991,0
100.042,3.666,3.264,0
100.083,3.685,3.255,0
100.125,3.931,2.999,0
100.167,3.911,3.029,0
100.208,3.86,3.07,0
100.250,3.879,3.061,0
100.292,3.76,3.17,0
100.333,3.745,3.185,0
100.375,3.487,3.453,0
100.417,3.377,3.553,0
100.458,3.291,3.649,0
100.500,3.348,3.582,0
100.542,3.66,3.28,0
100.583,3.808,3.122,0
100.625,3.904,3.036,0
100.667,4.113,2.817,0
100.708,4.107,2.833,0
100.750,4.29,2.64,0
100.792,4.25,2.69,0
100.833,4.341,2.589,0
100.875,4.107,2.823,0
100.917,3.761,3.179,0
100.958,3.818,3.096,0
101.000,3.908,3.048,0
101.042,4.215,2.715,0
101.083,4.042,2.898,0
101.125,3.808,3.106,0
101.167,3.563,3.393,0
101.208,3.087,3.843,0
101.250,2.837,4.077,0
101.292,2.76,4.18,0
101.333,2.571,4.375,0
101.375,2.558,4.366,0
101.417,2.264,4.666,0
101.458,1.961,4.979,0
101.500,1.987,4.943,0
101.542,2.361,4.579,0
101.583,2.482,4.448,0
101.625,3.009,3.931,0
101.667,2.897,4.033,0
101.708,2.979,3.961,0
101.750,2.965,3.965,0
101.792,3.038,3.902,0
101.833,2.554,4.376,0
101.875,2.322,4.608,0
101.917,1.821,5.119,0
101.958,1.351,5.579,0
102.000,0.928,6.012,0
102.042,0.445,6.485,0
102.083,1.147,5.793,0
102.125,1.625,5.305,0
102.167,1.962,4.978,0
102.208,1.971,4.959,0
102.250,2.463,4.467,0
102.292,3.413,3.527,0
102.333,3.814,3.116,0
102.375,3.618,3.322,0
102.417,3.278,3.652,0
102.458,3.671,3.269,0
102.500,3.465,3.465,0
102.542,3.499,3.441,0
102.583,3.975,2.939,0
102.625,4.016,2.94,0
102.667,3.986,2.944,0
102.708,4.449,2.491,0
102.750,4.451,2.463,0
102.792,4.501,2.429,0
102.833,4.456,2.5,0
102.875,4.516,2.414,0
102.917,4.61,2.314,0
102.958,4.257,2.673,0
103.000,4.144,2.812,0
103.042,4.076,2.854,0
103.083,3.865,3.059,0
103.125,3.513,3.417,0
103.167,3.44,3.5,0
103.208,3.14,3.79,0
103.250,3.056,3.9,0
103.292,2.672,4.242,0
103.333,2.357,4.573,0
103.375,1.689,5.251,0
103.417,1.286,5.644,0
103.458,1.262,5.678,0
103.500,1.263,5.667,0
103.542,0.998,5.942,0
103.583,1.271,5.659,0
103.625,2.139,4.801,0
103.667,3.024,3.906,0
103.708,3.456,3.474,0
103.750,3.947,2.993,0
103.792,4.111,2.819,0
103.833,3.71,3.23,0
103.875,4.092,2.838,0
103.917,3.988,2.952,0
103.958,3.989,2.941,0
104.000,3.794,3.146,0
104.042,3.633,3.297,0
104.083,3.651,3.289,0
104.125,3.454,3.476,0
104.167,3.562,3.368,0
104.208,4.028,2.912,0
104.250,4.036,2.894,0
104.292,3.633,3.307,0
104.333,3.04,3.89,0
104.375,2.804,4.136,0
104.417,2.347,4.583,0
104.458,2.18,4.76,0
104.500,2.276,4.638,0
104.542,2.07,4.886,0
104.583,1.562,5.368,0
104.625,1.342,5.598,0
104.667,1.449,5.465,0
104.708,1.407,5.539,0
104.750,1.446,5.494,0
104.792,1.348,5.566,0
104.833,1.564,5.376,0
104.875,1.791,5.155,0
104.917,1.368,5.556,0
104.958,1.374,5.556,0
105.000,0.972,5.968,0
105.042,1.157,5.789,0
105.083,1.866,5.048,0
105.125,2.185,4.755,0
105.167,2.372,4.558,0
105.208,3.787,3.153,0
105.250,4.182,2.748,0
105.292,3.994,2.946,0
105.333,3.882,3.048,0
105.375,3.849,3.091,0
105.417,3.605,3.325,0
105.458,3.232,3.708,0
105.500,2.642,4.288,0
105.542,2.842,4.098,0
105.583,2.497,4.433,0
105.625,2.802,4.128,0
105.667,2.919,4.021,0
105.708,3.008,3.922,0
105.750,2.927,4.013,0
105.792,2.965,3.965,0
105.833,3.02,3.92,0
105.875,3.414,3.516,0
105.917,3.844,3.096,0
105.958,4.179,2.751,0
106.000,4.283,2.657,0
106.042,4.228,2.702,0
106.083,4.255,2.675,0
106.125,3.936,3.004,0
106.167,3.471,3.459,0
106.208,3.234,3.706,0
106.250,2.941,3.989,0
106.292,2.954,3.986,0
106.333,2.682,4.248,0
106.375,2.366,4.558,0
106.417,1.857,5.089,0
106.458,0.946,5.994,0
106.500,0.676,6.254,0
106.542,0.666,6.248,0
106.583,0.839,6.101,0
106.625,0.906,6.04,0
106.667,1.211,5.729,0
106.708,1.513,5.401,0
106.750,1.792,5.148,0
106.792,2.007,4.939,0
106.833,2.13,4.794,0
106.875,2.286,4.644,0
106.917,2.181,4.759,0
106.958,2.162,4.768,0
107.000,2.275,4.655,0
107.042,2.324,4.616,0
107.083,2.436,4.494,0
107.125,2.912,4.028,0
107.167,2.901,4.029,0
107.208,2.769,4.171,0
107.250,3.067,3.863,0
107.292,2.616,4.324,0
107.333,1.713,5.217,0
107.375,0.871,6.069,0
107.417,0.253,6.677,0
107.458,0.143,6.787,0
107.500,0,6.94,0
107.542,0,6.93,0
107.583,0,6.94,0
107.625,0,6.93,0
107.667,0,6.94,0
107.708,0.845,6.085,0
107.750,1.269,5.671,0
107.792,1.343,5.587,0
107.833,1.054,5.886,0
107.875,0.91,6.02,0
107.917,0.762,6.178,0
107.958,0.669,6.261,0
108.000,0.752,6.178,0
108.042,0.373,6.567,0
108.083,0.462,6.468,0
108.125,0.381,6.543,0
108.167,0.403,6.543,0
108.208,0.591,6.349,0
108.250,0.283,6.631,0
108.292,0,6.956,0
108.333,0,5.824,0
108.375,0,6.924,0
108.417,0,6.956,0
108.458,0,6.948,0
108.500,0,6.944,0
108.542,0,6.936,0
108.583,0,6.956,0
108.625,0,6.948,0
108.667,0,6.944,0
108.708,0,6.936,0
108.750,0,6.956,0
108.792,0,6.936,0
108.833,0,6.956,0
108.875,0,6.936,0
108.917,0,6.936,0
108.958,0,6.956,0
109.000,0,6.936,0
109.042,0,6.956,0
109.083,0,6.936,0
109.125,0,6.956,0
109.167,0,6.936,0
109.208,0,6.956,0
109.250,0,6.936,0
109.292,0,6.956,0
109.333,0,6.936,0
109.375,0,6.936,0
109.417,0,6.956,0
109.458,0,6.936,0
109.500,0,6.956,0
109.542,0,6.936,0
109.583,0,6.956,0
109.625,0,6.936,0
109.667,0,6.956,0
109.708,0,6.936,0
109.750,0,6.956,0
109.792,0,6.936,0
109.833,0,6.936,0
109.875,0,6.956,0
109.917,0,6.956,0
109.958,0,6.924,0
110.000,0,6.948,0
110.042,0,6.956,0
110.083,0,6.936,0
110.125,0,6.944,0
110.167,0,6.936,0
110.208,0,6.968,0
110.250,0,6.924,0
110.292,0,6.956,0
110.333,0.069,6.879,0
110.375,0,6.924,0
110.417,0,6.956,0
110.458,0,6.936,0
110.500,0,6.956,0
110.542,0,6.948,0
110.583,0.013,6.931,0
110.625,0.863,6.073,0
110.667,0.847,6.109,0
110.708,0.667,6.269,0
110.750,1.408,5.548,0
110.792,1.502,5.434,0
110.833,1.266,5.69,0
110.875,0.988,5.948,0
110.917,0.14,6.796,0
110.958,0,6.956,0
111.000,0,6.936,0
111.042,0,6.956,0
111.083,0,6.936,0
111.125,0,6.956,0
111.167,0,6.936,0
111.208,0,6.956,0
111.250,0,6.936,0
111.292,0,6.936,0
111.333,0,6.956,0
111.375,0,6.956,0
111.417,0.219,6.717,0
111.458,0.424,6.512,0
111.500,0.311,6.645,0
111.542,0.605,6.331,0
111.583,1.088,5.868,0
111.625,0.988,5.948,0
111.667,1.045,5.899,0
111.708,0.819,6.129,0
111.750,0.499,6.457,0
111.792,0.066,6.87,0
111.833,0.304,6.652,0
111.875,0.579,6.345,0
111.917,0.163,6.785,0
111.958,0,6.956,0
112.000,0,6.936,0
112.042,0,6.944,0
112.083,0,6.936,0
112.125,0,6.968,0
112.167,0,6.936,0
112.208,0,6.944,0
112.250,0,6.948,0
112.292,0,6.924,0
112.333,0,6.956,0
112.375,0,6.948,0
112.417,0,6.944,0
112.458,0,6.936,0
112.500,0,6.956,0
112.542,0,6.936,0
112.583,0,6.956,0
112.625,0,6.936,0
112.667,0,6.956,0
112.708,0,6.936,0
112.750,0,6.936,0
112.792,0,6.956,0
112.833,0,6.956,0
112.875,0,6.936,0
112.917,0,6.936,0
112.958,0,6.956,0
113.000,0,6.936,0
113.042,0,6.956,0
113.083,0,6.936,0
113.125,0,6.956,0
113.167,0.173,6.763,0
113.208,0.667,6.289,0
113.250,0.787,6.149,0
113.292,0.448,6.488,0
113.333,0.031,6.925,0
113.375,0,6.936,0
113.417,0,6.956,0
113.458,0,6.936,0
113.500,0,6.956,0
113.542,0,6.936,0
113.583,0,6.944,0
113.625,0,6.948,0
113.667,0,6.956,0
113.708,0,6.936,0
113.750,0,6.924,0
113.792,0,6.956,0
113.833,0,6.948,0
113.875,0,6.956,0
113.917,0,6.924,0
113.958,0,6.956,0
114.000,0,6.948,0
114.042,0,6.956,0
114.083,0,6.924,0
114.125,0,6.956,0
114.167,0,6.936,0
114.208,0,6.936,0
114.250,0,6.956,0
114.292,0,6.948,0
114.333,0,6.944,0
114.375,0,6.936,0
114.417,0,6.956,0
114.458,0,6.936,0
114.500,0,6.956,0
114.542,0,6.936,0
114.583,0,6.956,0
114.625,0,6.936,0
114.667,0,6.936,0
114.708,0,6.956,0
114.750,0,6.936,0
114.792,0,6.956,0
114.833,0,6.936,0
114.875,0,6.956,0
114.917,0,6.936,0
114.958,0,6.956,0
115.000,0,6.936,0
115.042,0,6.956,0
115.083,0.144,6.792,0
115.125,0.216,6.72,0
115.167,0,6.956,0
115.208,0,6.936,0
115.250,0,6.956,0
115.292,0,6.936,0
115.333,0,6.956,0
115.375,0,6.924,0
115.417,0,6.968,0
115.458,0,6.936,0
115.500,0,6.956,0
115.542,0,6.924,0
115.583,0,6.968,0
115.625,0,6.936,0
115.667,0,6.956,0
115.708,0,6.924,0
115.750,0,6.936,0
115.792,0,6.968,0
115.833,0,6.924,0
115.875,0,6.956,0
115.917,0.218,6.73,0
115.958,0.368,6.576,0
116.000,0.125,6.811,0
116.042,0.415,6.541,0
116.083,0,6.936,0
116.125,0,6.968,0
116.167,0,6.924,0
116.208,0,6.936,0
116.250,0,6.956,0
116.292,0,6.936,0
116.333,0,6.956,0
116.375,0,6.936,0
116.417,0,6.956,0
116.458,0,6.936,0
116.500,0,6.956,0
116.542,0,6.936,0
116.583,0,6.936,0
116.625,0,6.956,0
116.667,0,6.936,0
116.708,0,6.956,0
116.750,0,6.936,0
116.792,0,6.956,0
116.833,0.05,6.886,0
116.875,0,6.956,0
116.917,0,6.936,0
116.958,0,6.956,0
117.000,0,6.936,0
117.042,0,6.956,0
117.083,0,6.936,0
117.125,0,6.936,0
117.167,0,6.956,0
117.208,0,6.936,0
117.250,0,6.956,0
117.292,0,6.936,0
117.333,0,6.956,0
117.375,0,6.936,0
117.417,0,6.956,0
117.458,0,6.924,0
117.500,0,6.948,0
117.542,0,6.956,0
117.583,0,6.956,0
117.625,0,6.924,0
117.667,0,6.936,0
117.708,0,6.968,0
117.750,0,6.936,0
117.792,0,6.944,0
117.833,0,6.936,0
117.875,0,6.956,0
117.917,0,6.948,0
117.958,0.438,6.486,0
118.000,0.381,6.575,0
118.042,0.009,6.947,0
118.083,0.309,6.627,0
118.125,0,6.936,0
118.167,0,6.956,0
118.208,0,6.936,0
118.250,0,6.956,0
118.292,0,6.936,0
118.333,0,6.956,0
118.375,0,6.936,0
118.417,0,6.956,0
118.458,0,6.936,0
118.500,0,6.956,0
118.542,0,6.936,0
118.583,0,6.936,0
118.625,0,6.956,0
118.667,0,6.936,0
118.708,0,6.956,0
118.750,0,6.936,0
118.792,0,6.956,0
118.833,0,6.936,0
118.875,0,6.956,0
118.917,0,6.936,0
118.958,0,6.956,0
119.000,0,6.936,0
119.042,0.118,6.818,0
119.083,0.78,6.176,0
119.125,0.819,6.117,0
119.167,0.634,6.322,0
119.208,0.483,6.453,0
119.250,0.52,6.424,0
119.292,0.252,6.696,0
119.333,0,6.956,0
119.375,0,6.936,0
119.417,0,6.924,0
119.458,0,6.968,0
119.500,0,6.936,0
119.542,0,6.944,0
119.583,0,6.936,0
119.625,0,6.956,0
119.667,0,6.948,0
119.708,0,6.944,0
119.750,0,6.936,0
119.792,0,6.956,0
119.833,0,6.948,0
119.875,0,6.924,0
119.917,0,6.956,0
119.958,0,6.936,0
120.000,0,6.956,0
120.042,0,6.936,0
120.083,0,6.956,0
120.125,0,6.936,0
120.167,0,6.956,0
120.208,0,6.936,0
120.250,0,6.956,0
120.292,0,6.936,0
120.333,0,6.956,0
120.375,0,6.936,0
120.417,0,6.956,0
120.458,0,6.936,0
120.500,0,6.936,0
120.542,0,6.956,0
120.583,0,6.924,0
120.625,0,6.968,0
120.667,0,6.936,0
120.708,0,6.956,0
120.750,0,6.936,0
120.792,0,6.944,0
120.833,0,6.948,0
120.875,0,6.956,0
120.917,0,6.936,0
120.958,0,6.956,0
121.000,0,6.924,0
121.042,0,6.936,0
121.083,0.043,6.925,0
121.125,0.106,6.83,0
121.167,0.249,6.695,0
121.208,0.581,6.355,0
121.250,0.929,6.027,0
121.292,1.221,5.727,0
121.333,1.302,5.622,0
121.375,0.96,5.996,0
121.417,0.596,6.36,0
121.458,0.102,6.834,0
121.500,0,6.936,0
121.542,0,6.956,0
121.583,0,6.936,0
121.625,0,6.956,0
121.667,0,6.936,0
121.708,0,6.956,0
121.750,0,6.936,0
121.792,0,6.956,0
121.833,0,6.936,0
121.875,0,6.956,0
121.917,0,6.936,0
121.958,0,6.936,0
122.000,0,6.956,0
122.042,0,6.936,0
122.083,0,6.956,0
122.125,0,6.936,0
122.167,0,6.956,0
122.208,0,6.936,0
122.250,0,6.956,0
122.292,0,6.936,0
122.333,0,6.936,0
122.375,0,6.956,0
122.417,0,6.924,0
122.458,0,6.968,0
122.500,0,6.936,0
122.542,0,6.956,0
122.583,0,6.924,0
122.625,0,6.968,0
122.667,0.049,6.887,0
122.708,0.248,6.696,0
122.750,0.091,6.845,0
122.792,0,6.968,0
122.833,0,6.936,0
122.875,0,6.956,0
122.917,0,6.924,0
122.958,0,6.948,0
123.000,0,6.956,0
123.042,0,6.924,0
123.083,0,6.956,0
123.125,0,6.936,0
123.167,0,6.956,0
123.208,0,6.936,0
123.250,0,6.956,0
123.292,0,6.936,0
123.333,0,6.956,0
123.375,0,6.936,0
123.417,0,6.936,0
123.458,0,6.956,0
123.500,0,6.936,0
123.542,0,6.956,0
123.583,0,6.936,0
123.625,0,6.956,0
123.667,0.222,6.714,0
123.708,0,6.936,0
123.750,0,6.956,0
123.792,0,6.956,0
123.833,0,6.936,0
123.875,0,6.936,0
123.917,0,6.956,0
123.958,0,6.936,0
124.000,0,6.956,0
124.042,0,6.936,0
124.083,0,6.956,0
124.125,0,6.936,0
124.167,0,6.956,0
124.208,0,6.936,0
124.250,0,6.956,0
124.292,0,6.924,0
124.333,0,6.936,0
124.375,0,6.956,0
124.417,0,6.936,0
124.458,0,6.956,0
124.500,0,6.936,0
124.542,0,6.956,0
124.583,0,6.936,0
124.625,0,6.956,0
124.667,0,6.936,0
124.708,0,6.936,0
124.750,0,6.956,0
124.792,0,6.956,0
124.833,0,6.936,0
124.875,0,6.936,0
124.917,0,6.956,0
124.958,0,6.936,0
125.000,0,6.956,0
125.042,0,6.936,0
125.083,0,6.956,0
125.125,0,6.936,0
125.167,0,6.956,0
125.208,0,6.936,0
125.250,0,6.936,0
125.292,0,6.956,0
125.333,0,6.936,0
125.375,0,6.956,0
125.417,0,6.936,0
125.458,0,6.944,0
125.500,0,6.948,0
125.542,0,6.956,0
125.583,0,6.936,0
125.625,0,6.944,0
125.667,0,6.936,0
125.708,0,6.968,0
125.750,0,6.936,0
125.792,0,6.924,0
125.833,0,6.956,0
125.875,0,6.936,0
125.917,0,6.968,0
125.958,0,6.924,0
126.000,0,6.956,0
126.042,0,6.936,0
126.083,0,6.956,0
126.125,0,6.936,0
126.167,0,6.936,0
126.208,0,6.956,0
126.250,0,6.956,0
126.292,0,6.936,0
126.333,0,6.936,0
126.375,0,6.956,0
126.417,0,6.936,0
126.458,0,6.956,0
126.500,0,6.936,0
126.542,0,6.956,0
126.583,0,6.936,0
126.625,0,6.956,0
126.667,0,6.936,0
126.708,0,6.936,0
126.750,0,6.956,0
126.792,0,6.936,0
126.833,0,6.956,0
126.875,0,6.936,0
126.917,0,6.956,0
126.958,0,6.936,0
127.000,0,6.956,0
127.042,0,6.936,0
127.083,0,6.956,0
127.125,0,6.936,0
127.167,0,6.936,0
127.208,0,6.956,0
127.250,0,6.924,0
127.292,0,6.968,0
127.333,0,6.936,0
127.375,0,6.956,0
127.417,0,6.924,0
127.458,0,6.956,0
127.500,0,6.948,0
127.542,0,6.956,0
127.583,0,6.936,0
127.625,0,6.924,0
127.667,0,6.956,0
127.708,0,6.936,0
127.750,0,6.956,0
127.792,0,6.948,0
127.833,0,6.944,0
127.875,0,6.936,0
127.917,0,6.956,0
127.958,0,6.936,0
128.000,0,6.936,0
128.042,0,6.956,0
128.083,0,6.936,0
128.125,0,6.956,0
128.167,0,6.936,0
128.208,0,6.956,0
128.250,0,6.936,0
128.292,0,6.956,0
128.333,0,6.936,0
128.375,0,6.956,0
128.417,0,6.936,0
128.458,0,6.956,0
128.500,0,6.936,0
128.542,0,6.956,0
128.583,0,6.936,0
128.625,0,6.936,0
128.667,0,6.956,0
128.708,0,6.936,0
128.750,0,6.956,0
128.792,0,6.936,0
128.833,0,6.956,0
128.875,0,6.924,0
128.917,0,6.968,0
128.958,0,6.936,0
129.000,0,6.956,0
129.042,0,6.936,0
129.083,0,6.924,0
129.125,0,6.968,0
129.167,0,6.936,0
129.208,0,6.944,0
129.250,0,6.948,0
129.292,0,6.956,0
129.333,0,6.924,0
129.375,0,6.956,0
129.417,0,6.948,0
129.458,0,6.956,0
129.500,0,6.924,0
129.542,0,6.936,0
129.583,0,6.968,0
129.625,0,6.924,0
129.667,0,6.956,0
129.708,0,6.936,0
129.750,0,6.956,0
129.792,0,6.948,0
129.833,0,6.944,0
129.875,0,6.352,0
129.917,0,6.06,0
129.958,0,5.78,0
130.000,0,5.688,0
130.042,0,5.708,0
130.083,0,5.688,0
130.125,0,5.708,0
130.167,0.451,5.237,0
130.208,0.549,5.159,0
130.250,0.683,5.005,0
130.292,0.735,4.973,0
130.333,0.572,5.116,0
130.375,0.092,5.616,0
130.417,0,5.688,0
130.458,0,5.688,0
130.500,0,5.708,0
130.542,0,5.688,0
130.583,0,5.708,0
130.625,0,5.068,0
130.667,0,4.928,0
130.708,0,7.636,0
130.750,0,8.282,0
130.792,0,9.11,0
130.833,0,9.892,0
130.875,0,10.574,0
130.917,0.9,10.278,0
130.958,2.147,9.799,0
131.000,2.264,9.758,0
131.042,2.061,10.361,0
131.083,2.88,10.556,0
131.125,3.243,10.871,0
131.167,3.244,11.644,0
131.208,3.67,12.08,0
131.250,3.917,12.275,0
131.292,3.853,13.055,0
131.333,4.309,13.365,0
131.375,3.724,14.562,0
131.417,3.301,15.767,0
131.458,2.334,17.394,0
131.500,2.322,17.506,0
131.542,2.747,16.971,0
131.583,2.242,17.53,0
131.625,2.603,17.169,0
131.667,2.637,17.135,0
131.708,3.04,16.73,0
131.750,2.922,16.848,0
131.792,2.915,16.547,0
131.833,2.64,16.356,0
131.875,2.598,15.93,0
131.917,2.745,15.375,0
131.958,3.292,14.382,0
132.000,3.48,13.8,0
132.042,3.5,13.302,0
132.083,3.679,12.753,0
132.125,3.394,12.574,0
132.167,3.321,12.233,0
132.208,2.968,12.168,0
132.250,2.791,12.025,0
132.292,1.815,12.523,0
132.333,1.414,12.888,0
132.375,0.833,13.061,0
132.417,0.637,12.849,0
132.458,0.91,12.54,0
132.500,0.393,12.697,0
132.542,0.353,12.283,0
132.583,0.589,12.007,0
132.625,0.688,11.514,0
132.667,0.654,11.498,0
132.708,0.721,11.057,0
132.750,0.535,10.767,0
132.792,0.456,10.8,0
132.833,0.71,10.216,0
132.875,0.517,10.351,0
132.917,0.038,10.826,0
132.958,0,10.502,0
133.000,0,10.412,0
133.042,0,10.072,0
133.083,0,10.016,0
133.125,0,10.03,0
133.167,0,9.654,0
133.208,0,9.602,0
133.250,0,9.628,0
133.292,0,9.326,0
133.333,0,9.188,0
133.375,0,9.188,0
133.417,0,8.832,0
133.458,0,8.784,0
133.500,0,8.784,0
133.542,0.055,8.729,0
133.583,0,8.784,0
133.625,0,8.784,0
133.667,0,8.784,0
133.708,0,8.784,0
133.750,0,8.784,0
133.792,0,8.782,0
133.833,0,8.782,0
133.875,0,8.782,0
133.917,0,8.784,0
133.958,0,8.454,0
134.000,0,7.512,0
134.042,0,7.51,0
134.083,0,7.508,0
134.125,0,7.506,0
134.167,0,7.504,0
134.208,0,7.502,0
134.250,0,7.488,0
134.292,0,7.036,0
134.333,0,7.034,0
134.375,0,7.034,0
134.417,0,7.034,0
134.458,0,7.034,0
134.500,0,7.034,0
134.542,0,7.034,0
134.583,0,7.034,0
134.625,0,0.312,0
134.667,0,5.958,0
134.708,0,6.638,0
134.750,0,6.656,0
134.792,0,6.672,0
134.833,0,6.636,0
134.875,0,6.656,0
134.917,0,6.674,0
134.958,0,6.636,0
135.000,0,6.654,0
135.042,0,6.672,0
135.083,0,6.636,0
135.125,0,6.654,0
135.167,0,6.654,0
135.208,0,6.654,0
135.250,0,6.292,0
135.292,0,6.278,0
135.333,0,6.278,0
135.375,0,6.278,0
135.417,0,6.278,0
135.458,0,6.278,0
135.500,0,6.278,0
135.542,0,6.28,0
135.583,0,6.28,0
135.625,0,6.28,0
135.667,0,6.28,0
135.708,0,6.282,0
135.750,0,6.282,0
135.792,0,6.116,0
135.833,0,6.47,0
135.875,0.232,6.106,0
135.917,0,6.338,0
135.958,0,6.34,0
136.000,0.951,5.389,0
136.042,0,6.298,0
136.083,0,6.168,0
136.125,0,6.204,0
136.167,0,6.188,0
136.208,0,6.188,0
136.250,0,6.17,0
136.292,0,6.204,0
136.333,0.23,5.94,0
136.375,0.079,6.109,0
136.417,0,6.188,0
136.458,0,6.188,0
136.500,0,6.188,0
136.542,0,6.19,0
136.583,0,6.19,0
136.625,0,6.19,0
136.667,0,6.192,0
136.708,0,5.874,0
136.750,0.039,5.707,0
136.792,0.336,5.42,0
136.833,2.228,3.518,0
136.875,3.028,2.728,0
136.917,1.807,3.939,0
136.958,1.712,4.044,0
137.000,1.592,4.154,0
137.042,1.695,4.061,0
137.083,1.314,4.432,0
137.125,0.635,5.121,0
137.167,0,5.746,0
137.208,0,5.746,0
137.250,0,5.756,0
137.292,0,5.746,0
137.333,0,5.756,0
137.375,0,5.746,0
137.417,0,5.756,0
137.458,0,5.746,0
137.500,0,5.756,0
137.542,0,5.746,0
137.583,0,5.756,0
137.625,0,5.746,0
137.667,0,5.734,0
137.708,0,5.768,0
137.750,0.251,5.483,0
137.792,0.336,5.432,0
137.833,0.247,5.499,0
137.875,0,5.744,0
137.917,0,5.758,0
137.958,0.08,5.664,0
138.000,0.161,5.597,0
138.042,0.386,5.358,0
138.083,0.179,5.579,0
138.125,0,5.744,0
138.167,0,5.746,0
138.208,0,5.746,0
138.250,0,5.756,0
138.292,0,5.746,0
138.333,0,5.756,0
138.375,0,5.746,0
138.417,0,5.756,0
138.458,0,5.746,0
138.500,0,5.756,0
138.542,0,5.746,0
138.583,0,5.756,0
138.625,0.274,5.472,0
138.667,0.4,5.356,0
138.708,0.313,5.433,0
138.750,0.66,5.086,0
138.792,0.388,5.368,0
138.833,0.331,5.415,0
138.875,0.494,5.262,0
138.917,0.403,5.343,0
138.958,0.535,5.221,0
