$Lewiston qdt year 2017 YC 06/22/22,
114.708,9.118002900
114.750,14.872129100
114.792,16.998828730
114.833,24.555613370
114.875,18.746380570
114.917,23.621168930
114.958,23.671508500
115.000,25.925431170
115.042,5.700652300
115.083,25.576679530
115.125,25.017491330
115.167,28.479952330
115.208,16.242540870
115.250,6.920998730
115.292,73.601168700
115.333,15.733877400
115.375,67.640322370
115.417,5.608881000
115.458,26.814889730
115.500,48.763630630
115.542,11.070295470
115.583,-0.211511630
115.625,11.777996500
115.667,15.697116500
115.708,9.199932230
115.750,7.997329070
115.792,8.957025270
115.833,13.810700570
115.875,16.074891400
115.917,-12.321815970
115.958,18.854378330
116.000,7.806576767
116.042,9.934251767
116.083,41.645553430
116.125,0.947207633
116.167,14.200950130
116.208,4.721294033
116.250,21.138108900
116.292,25.016324470
116.333,-8.100216730
116.375,35.755567570
116.417,24.336042500
116.458,13.998869100
116.500,14.391039730
116.542,5.532409970
116.583,15.591755400
116.625,3.634625030
116.667,-0.422474033
116.708,6.161491530
116.750,4.283912700
116.792,15.143640400
116.833,21.494361130
116.875,14.718324870
116.917,11.454146200
116.958,5.948234470
117.000,7.154235130
117.042,7.610905800
117.083,3.953026670
117.125,11.965100700
117.167,13.877134630
117.208,13.315336800
117.250,-6.987456700
117.292,25.384529800
117.333,25.762644470
117.375,9.071309167
117.417,-2.141933733
117.458,7.594345567
117.500,-7.957998670
117.542,3.569448530
117.583,-8.002004967
117.625,6.556026270
117.667,3.462176800
117.708,13.961043530
117.750,5.096118067
117.792,-1.200214033
117.833,12.004331800
117.875,6.952212167
117.917,8.529821400
117.958,1.003767933
118.000,8.356964167
118.042,14.802791100
118.083,8.395259300
118.125,-0.716967167
118.167,20.821768870
118.208,6.105497333
118.250,3.781355667
118.292,10.625521570
118.333,16.571886070
118.375,15.514863630
118.417,-13.230373970
118.458,47.473780430
118.500,19.663915970
118.542,-24.428867930
118.583,8.826035730
118.625,6.061849300
118.667,3.391432400
118.708,2.259899733
118.750,-44.762737570
118.792,81.735530070
118.833,29.588613830
118.875,15.047923230
118.917,53.252554030
118.958,-32.730663730
119.000,15.510580070
119.042,7.038569100
119.083,-0.803780833
119.125,12.106434970
119.167,9.601632800
119.208,12.954048530
119.250,19.516283470
119.292,20.159048170
119.333,14.820693130
119.375,11.697768300
119.417,16.134566730
119.458,59.933221970
119.500,55.849516600
119.542,50.498773430
119.583,47.374469600
119.625,26.263465630
119.667,32.258334000
119.708,30.147097970
119.750,36.350168170
119.792,30.500014670
119.833,34.793241470
119.875,41.419569930
119.917,50.209353670
119.958,19.270208230
120.000,28.997165900
120.042,44.807195330
120.083,23.862368700
120.125,67.660648900
120.167,27.049251070
120.208,49.767836430
120.250,36.005874970
120.292,24.641676870
120.333,22.360056900
120.375,21.912783600
120.417,60.869321670
120.458,33.038733800
120.500,54.049636070
120.542,10.160206900
120.583,28.773356970
120.625,37.417521830
120.667,35.759858630
120.708,33.680773870
120.750,11.157045100
120.792,48.484867570
120.833,36.813284800
120.875,50.146533330
120.917,63.751377830
120.958,14.404047470
121.000,28.629809370
121.042,38.430281230
121.083,23.873621630
121.125,74.583455270
121.167,26.607278900
121.208,34.864360270
121.250,6.421903467
121.292,45.821374130
121.333,63.099805130
121.375,7.437358870
121.417,30.014972530
121.458,17.967562800
121.500,37.976353830
121.542,21.400369630
121.583,54.676688170
121.625,20.957388230
121.667,28.346366130
121.708,-3.530812467
121.750,44.267626700
121.792,23.707499170
121.833,28.014184630
121.875,39.232029600
121.917,43.975241570
121.958,24.100135830
122.000,10.252270230
122.042,50.093003770
122.083,33.312571130
122.125,26.633374930
122.167,20.777759600
122.208,34.559390730
122.250,-4.221249630
122.292,51.906136830
122.333,29.871569170
122.375,51.278444330
122.417,-2.331846600
122.458,33.651623870
122.500,-2.770204600
122.542,-8.930813600
122.583,20.117607030
122.625,82.888069700
122.667,-18.891683530
122.708,27.186213270
122.750,12.339199470
122.792,57.964567130
122.833,9.205642900
122.875,10.957464670
122.917,45.551663600
122.958,8.340341330
123.000,14.547221730
123.042,38.551121400
123.083,-5.980056767
123.125,63.650019870
123.167,25.479419030
123.208,21.296664530
123.250,25.589409870
123.292,20.287563270
123.333,19.346453570
123.375,17.213364170
123.417,28.150983470
123.458,23.651334900
123.500,19.951961530
123.542,22.638681170
123.583,25.793053070
123.625,15.215892970
123.667,18.977481100
123.708,18.218319130
123.750,-10.818945630
123.792,41.164842900
123.833,29.397170870
123.875,30.377233370
123.917,93.613355970
123.958,-35.087902800
124.000,19.797339700
124.042,24.627529100
124.083,22.721409700
124.125,24.348219000
124.167,29.370532030
124.208,22.931287530
124.250,16.089460470
124.292,11.705876070
124.333,24.427053180
124.375,24.847053180
124.417,20.674053180
124.458,20.674053180
124.500,20.998053180
124.542,21.184053180
124.583,25.329053180
124.625,25.303017670
124.667,31.519492600
124.708,19.452910730
124.750,35.608095570
124.792,36.853095570
124.833,30.680095570
124.875,31.399095570
124.917,43.544095570
124.958,43.544095570
125.000,25.479095570
125.042,14.659295200
125.083,11.315281830
125.125,15.157424470
125.167,18.143032570
125.208,17.028969370
125.250,20.172695270
125.292,20.438234170
125.333,18.444902630
125.375,15.982621070
125.417,15.078901030
125.458,18.331342000
125.500,10.084135730
125.542,19.153139200
125.583,23.938477600
125.625,17.147928170
125.667,9.071247133
125.708,-31.435403400
125.750,62.992192670
125.792,43.650467570
125.833,22.633382170
125.875,27.596575100
125.917,74.028542000
125.958,-11.318215470
126.000,0.073065530
126.042,18.110804000
126.083,18.247154400
126.125,16.247117770
126.167,13.709459570
126.208,15.444854570
126.250,18.460163500
126.292,16.504475430
126.333,14.080913400
126.375,12.200625630
126.417,24.665815130
126.458,11.714350370
126.500,13.623207400
126.542,9.639929670
126.583,19.636656030
126.625,1.190272933
126.667,-13.420238300
126.708,35.021596430
126.750,36.988757570
126.792,30.498459070
126.833,22.507769170
126.875,26.524104830
126.917,23.195125980
126.958,24.458125980
127.000,18.932125980
127.042,24.386125980
127.083,45.545381070
127.125,9.308946700
127.167,31.430667970
127.208,24.518274730
127.250,15.009790500
127.292,39.272945530
127.333,36.181714230
127.375,34.324288730
127.417,6.224977933
127.458,56.736550130
127.500,31.532620870
127.542,31.820621430
127.583,27.444093930
127.625,25.428719970
127.667,28.344719470
127.708,15.424776770
127.750,46.322313630
127.792,28.020140770
127.833,29.850214170
127.875,37.597784500
127.917,51.452686500
127.958,16.110204270
128.000,37.418096700
128.042,22.578243320
128.083,22.578243320
128.125,36.694243320
128.167,34.854109330
128.208,15.371106090
128.250,26.398106090
128.292,21.529106090
128.333,40.588679700
128.375,30.674827800
128.417,24.448254130
128.458,26.286149700
128.500,24.331449130
128.542,30.016316070
128.583,23.474329200
128.625,28.382415470
128.667,33.750883200
128.708,36.766399800
128.750,33.815135400
128.792,35.638917330
128.833,32.087307170
128.875,37.012548000
128.917,28.140295370
128.958,29.738295370
129.000,44.927295370
129.042,46.020480100
129.083,25.734811030
129.125,27.840314200
129.167,30.011014670
129.208,27.418412570
129.250,28.048904630
129.292,22.245603570
129.333,36.838136900
129.375,31.109650030
129.417,32.707647630
129.458,36.271197900
129.500,21.171648610
129.542,30.107648610
129.583,22.452648610
129.625,37.942648610
129.667,37.942648610
129.708,32.085648610
129.750,15.288016970
129.792,21.326636930
129.833,25.822657570
129.875,23.289418630
129.917,27.291363270
129.958,24.101971830
130.000,15.702241070
130.042,22.160987670
130.083,37.754978930
130.125,35.985315530
130.167,10.054178900
130.208,39.856100570
130.250,23.818852730
130.292,23.775375070
130.333,49.006970100
130.375,33.049771700
130.417,29.439516630
130.458,33.281726630
130.500,26.430759970
130.542,29.846501870
130.583,48.823559430
130.625,9.210884330
130.667,28.409226530
130.708,40.967546300
130.750,-2.329926000
130.792,25.781715200
130.833,27.120846970
130.875,23.929835300
130.917,29.091740900
130.958,28.774567470
131.000,23.150604100
131.042,27.177034570
131.083,28.320277170
131.125,24.972684270
131.167,24.206503170
131.208,32.617844670
131.250,29.879027370
131.292,25.821138830
131.333,30.170084270
131.375,25.493994130
131.417,24.394341070
131.458,47.971479230
131.500,38.526205170
131.542,29.672804100
131.583,7.603168200
131.625,15.299611130
131.667,22.621841400
131.708,27.572542400
131.750,27.962132700
131.792,22.985460300
131.833,24.096407200
131.875,30.386344700
131.917,20.041893170
131.958,34.701041230
132.000,26.616816470
132.042,23.452571670
132.083,27.834486600
132.125,28.596969370
132.167,28.164538470
132.208,27.625322270
132.250,29.524616170
132.292,32.936683100
132.333,23.720311500
132.375,29.369467500
132.417,33.535457800
132.458,23.675721570
132.500,25.370603930
132.542,31.515272170
132.583,1.725770433
132.625,68.473730800
132.667,20.359474700
132.708,31.946062070
132.750,2.117610570
132.792,24.499839800
132.833,24.666526730
132.875,24.015915570
132.917,30.355238130
132.958,24.628027430
133.000,25.027968600
133.042,25.184636000
133.083,29.813880970
133.125,27.965551470
133.167,27.235558670
133.208,31.646732400
133.250,23.849291400
133.292,32.273440530
133.333,23.508208430
133.375,26.271294770
133.417,27.609406670
133.458,26.071151070
133.500,28.371537930
133.542,30.312670330
133.583,27.772549600
133.625,27.059098330
133.667,25.905074730
133.708,25.934760370
133.750,23.607852270
133.792,26.085652570
133.833,27.128499330
133.875,34.000809100
133.917,25.154485930
133.958,25.089112430
134.000,29.053002200
134.042,30.219140470
134.083,24.969808000
134.125,27.417159500
134.167,29.577947100
134.208,26.136447100
134.250,25.927208200
134.292,25.707360100
134.333,23.334020200
134.375,26.210728200
134.417,22.875304730
134.458,27.781677070
134.500,28.427765500
134.542,23.993694170
134.583,27.417166330
134.625,26.841096400
134.667,25.115512270
134.708,26.716626030
134.750,25.449902900
134.792,23.758536200
134.833,29.450107770
134.875,26.807681830
134.917,28.927561530
134.958,34.066612130
135.000,39.647991930
135.042,17.956091700
135.083,17.204060300
135.125,19.327252370
135.167,26.212570470
135.208,-2.424907570
135.250,29.961569000
135.292,45.788017930
135.333,0.793041930
135.375,29.172683470
135.417,17.786941830
135.458,34.653422200
135.500,25.310650070
135.542,27.378426570
135.583,30.270743770
135.625,28.104842970
135.667,26.385594870
135.708,29.214189270
135.750,29.165970370
135.792,25.166512470
135.833,24.843189700
135.875,29.679740670
135.917,3.532762467
135.958,70.017623170
136.000,30.853419430
136.042,19.772314930
136.083,19.779326930
136.125,21.651684830
136.167,11.028067200
136.208,40.368443930
136.250,-4.437528730
136.292,21.052386000
136.333,25.125310830
136.375,28.006920270
136.417,33.216974970
136.458,27.008641270
136.500,24.570722300
136.542,32.872944400
136.583,23.666834200
136.625,32.793567870
136.667,31.605904300
136.708,24.182128130
136.750,17.113630430
136.792,54.560095270
136.833,22.915259030
136.875,33.072112030
136.917,18.519535370
136.958,26.854497430
137.000,24.679054230
137.042,17.393103830
137.083,41.440696730
137.125,-14.547686470
137.167,28.797350770
137.208,32.104157970
137.250,26.536993300
137.292,32.973075330
137.333,29.098195170
137.375,14.215451070
137.417,71.153075470
137.458,25.211631570
137.500,27.308414730
137.542,26.311208800
137.583,16.527038770
137.625,42.558887500
137.667,-7.166274000
137.708,36.686750230
137.750,24.536673230
137.792,27.376930470
137.833,32.497004170
137.875,28.947155170
137.917,34.803233430
137.958,17.831736200
138.000,54.219435930
138.042,29.771196800
138.083,26.207368470
138.125,20.529430670
138.167,23.751558000
138.208,25.240915200
138.250,27.765983400
138.292,27.353147100
138.333,25.636934230
138.375,10.622044570
138.417,22.876268700
138.458,30.034770130
138.500,25.838626600
138.542,25.009600500
138.583,26.790648730
138.625,31.924255170
138.667,30.170668270
138.708,10.608967830
138.750,76.705143530
138.792,18.992670930
138.833,30.394352670
138.875,21.393091130
138.917,26.592501200
138.958,22.441436670
139.000,20.073123000
139.042,25.912591730
139.083,5.844563200
139.125,23.364326100
139.167,29.342111600
139.208,29.048970100
139.250,29.203793100
139.292,30.597389700
139.333,28.223384230
139.375,12.427452330
139.417,67.391245300
139.458,30.207590630
139.500,23.754972130
139.542,22.271124070
139.583,24.892814600
139.625,20.168622170
139.667,22.471140600
139.708,25.053402500
139.750,32.919975700
139.792,5.215314430
139.833,18.109950430
139.875,28.158700970
139.917,30.461849170
139.958,29.260252030
140.000,27.887349530
140.042,28.042134500
140.083,30.949691730
140.125,15.510728000
140.167,34.512493700
140.208,28.707197230
140.250,29.316158100
140.292,24.386877030
140.333,23.747829930
140.375,51.536571700
140.417,23.628742730
140.458,21.168859130
140.500,25.534806770
140.542,17.752817670
140.583,21.095873700
140.625,21.412658330
140.667,30.665294800
140.708,18.101316000
140.750,30.098711800
140.792,29.026065330
140.833,33.480107400
140.875,29.511794970
140.917,25.491845170
140.958,50.325748130
141.000,31.875561900
141.042,26.984211630
141.083,22.629803200
141.125,25.953561730
141.167,25.331768930
141.208,19.023783870
141.250,22.284639300
141.292,29.381166230
141.333,24.607767170
141.375,18.219691400
141.417,33.769718230
141.458,8.989869070
141.500,20.183548530
141.542,32.133606630
141.583,29.783840770
141.625,28.331628270
141.667,31.163528670
141.708,30.509426130
141.750,11.026833070
141.792,66.185821130
141.833,43.614977330
141.875,15.147152430
141.917,24.734938400
141.958,25.437557200
142.000,20.841117300
142.042,21.664188870
142.083,25.703780730
142.125,25.005680700
142.167,23.368454400
142.208,18.070399500
142.250,23.128710030
142.292,15.385648570
142.333,26.567174870
142.375,31.604390000
142.417,27.496809070
142.458,39.538448030
142.500,25.415215500
142.542,50.573052200
142.583,27.832200900
142.625,30.006911100
142.667,23.263305300
142.708,23.980616200
142.750,25.041106530
142.792,25.198030030
142.833,24.701576070
142.875,25.290818670
142.917,21.926217600
142.958,23.942139070
143.000,27.536527170
143.042,25.488805970
143.083,5.477831770
143.125,24.185620630
143.167,28.406096330
143.208,33.816295930
143.250,24.625377770
143.292,39.710559400
143.333,33.530247830
143.375,39.752739470
143.417,26.351793230
143.458,24.349056430
143.500,33.777210570
143.542,26.939358870
143.583,17.088659730
143.625,20.842028530
143.667,25.690327470
143.708,22.005515530
143.750,22.420476030
143.792,24.174458670
143.833,19.697957030
143.875,21.645330370
143.917,21.624478430
143.958,19.119825300
144.000,35.068874870
144.042,18.163526030
144.083,16.355977400
144.125,25.941639970
144.167,24.147073330
144.208,23.987146030
144.250,23.598661830
144.292,21.224368430
144.333,23.641697400
144.375,6.275652900
144.417,23.420070930
144.458,16.096216700
144.500,21.199463830
144.542,17.421938630
144.583,18.955527570
144.625,19.369296230
144.667,24.634636570
144.708,2.920970367
144.750,33.014249230
144.792,22.743702900
144.833,13.909510230
144.875,16.246458470
144.917,13.123242530
144.958,25.869001800
145.000,43.679456800
145.042,7.190582670
145.083,0.547521230
145.125,-3.347982470
145.167,38.818107800
145.208,9.363360630
145.250,32.218063300
145.292,25.490657070
145.333,11.108485570
145.375,44.342376230
145.417,31.685812630
145.458,49.183368400
145.500,12.137873130
145.542,22.486632300
145.583,0.902109600
145.625,30.124490200
145.667,22.175045600
145.708,19.593160730
145.750,21.222847030
145.792,14.252630270
145.833,15.926925630
145.875,40.242500730
145.917,22.606375200
145.958,0.317986970
146.000,-8.027058570
146.042,36.250044730
146.083,20.119327800
146.125,4.750246433
146.167,-13.993712130
146.208,24.923402800
146.250,5.800760933
146.292,20.357121430
146.333,14.598917300
146.375,-5.762118833
146.417,60.678812630
146.458,17.668182370
146.500,12.430679870
146.542,19.667609030
146.583,9.113488633
146.625,20.314742870
146.667,25.128146700
146.708,21.891523930
146.750,18.854827700
146.792,24.424172370
146.833,17.324770800
146.875,24.577760700
146.917,49.024183830
146.958,2.470515900
147.000,-2.102706270
147.042,17.033864630
147.083,15.195833800
147.125,15.846762530
147.167,9.336973430
147.208,15.843325700
147.250,1.278263600
147.292,28.166693870
147.333,8.447562270
147.375,37.080230930
147.417,23.537909800
147.458,21.420670430
147.500,29.053531600
147.542,27.059658270
147.583,14.444959470
147.625,39.486558730
147.667,-4.641305370
147.708,19.006085300
147.750,29.484587730
147.792,31.123971830
147.833,24.274374670
147.875,25.741352330
147.917,89.891187170
147.958,-2.213277830
148.000,-6.386781233
148.042,18.882879200
148.083,20.989451970
148.125,13.593663530
148.167,17.011794000
148.208,11.780916330
148.250,13.219236400
148.292,35.951898100
148.333,5.862274800
148.375,30.532831430
148.417,28.880182470
148.458,23.805959630
148.500,24.372220870
148.542,22.038934330
148.583,35.076728400
148.625,-8.091661670
148.667,25.184120830
148.708,31.115899570
148.750,25.246934930
148.792,27.657622330
148.833,28.968329370
148.875,35.455777700
148.917,81.836317500
148.958,2.009816670
149.000,-2.038480530
149.042,21.271015600
149.083,20.223581570
149.125,23.987424900
149.167,7.763393770
149.208,14.826752300
149.250,4.856263670
149.292,40.883879700
149.333,14.245373300
149.375,27.738565030
149.417,36.049090500
149.458,27.621034970
149.500,2.105076670
149.542,24.345764070
149.583,19.193860070
149.625,28.049495870
149.667,27.587090970
149.708,28.143860070
149.750,35.073666570
149.792,29.016971530
149.833,33.536009530
149.875,29.928919500
149.917,63.726433930
149.958,-23.829504270
150.000,7.393458100
150.042,24.888043970
150.083,9.443352333
150.125,34.883555970
150.167,18.986516530
150.208,15.121093530
150.250,2.186552400
150.292,40.564098000
150.333,22.506831630
150.375,10.584281170
150.417,41.944931030
150.458,6.558856000
150.500,17.633085100
150.542,15.535011370
150.583,13.634051970
150.625,12.922909770
150.667,20.247712230
150.708,17.909833670
150.750,29.340949730
150.792,39.916588430
150.833,27.536595830
150.875,25.285198130
150.917,33.619911270
150.958,7.252517667
151.000,57.314361400
151.042,17.882535370
151.083,26.001863870
151.125,20.357052370
151.167,23.595689200
151.208,20.685092870
151.250,24.477679130
151.292,37.726746930
151.333,7.511920670
151.375,-21.936434000
151.417,36.614990700
151.458,30.392888100
151.500,17.510746070
151.542,21.973355100
151.583,20.033229670
151.625,18.802572500
151.667,25.075738070
151.708,9.850104000
151.750,16.616976330
151.792,26.615522900
151.833,27.220519500
151.875,23.559680000
151.917,42.370158530
151.958,14.640105600
152.000,-0.392579633
152.042,69.554016670
152.083,19.153588400
152.125,21.824635200
152.167,19.034340700
152.208,19.247444200
152.250,22.077970670
152.292,34.733466400
152.333,16.138848070
152.375,-23.207374670
152.417,32.955091530
152.458,19.985161970
152.500,12.711082400
152.542,23.195177930
152.583,26.284233670
152.625,18.694546070
152.667,20.388765070
152.708,16.123951370
152.750,1.064171970
152.792,31.232338100
152.833,34.605331100
152.875,-6.195906370
152.917,51.457624030
152.958,0.900030730
153.000,34.466250530
153.042,21.718209070
153.083,17.766073430
153.125,26.828573930
153.167,29.001828230
153.208,26.288096430
153.250,19.524032370
153.292,10.201375700
153.333,62.568506800
153.375,27.163352930
153.417,17.216776500
153.458,21.997298570
153.500,20.610476270
153.542,17.191636630
153.583,17.035857300
153.625,17.066583370
153.667,15.892863970
153.708,15.495957900
153.750,20.649430400
153.792,-7.314063433
153.833,35.185569470
153.875,30.714226930
153.917,41.178228830
153.958,8.241013030
154.000,19.569322370
154.042,41.024585730
154.083,17.422365230
154.125,17.138652330
154.167,18.001775070
154.208,15.197001700
154.250,5.474635370
154.292,16.178986770
154.333,30.634309600
154.375,20.252553030
154.417,24.070657830
154.458,18.496786370
154.500,22.626649030
154.542,17.272838600
154.583,15.969612570
154.625,21.644757370
154.667,18.542574400
154.708,13.285971330
154.750,20.750015570
154.792,-7.942499467
154.833,28.307358970
154.875,36.829248670
154.917,41.975004670
154.958,23.450865970
155.000,32.456173330
155.042,-0.158888300
155.083,10.199190700
155.125,21.900400430
155.167,20.740893000
155.208,13.431828370
155.250,3.517073530
155.292,26.152425500
155.333,25.742011770
155.375,21.010246030
155.417,16.872448700
155.458,23.772650730
155.500,31.902918770
155.542,-8.795124570
155.583,16.843024800
155.625,18.791332600
155.667,0.093755700
155.708,43.648503870
155.750,36.807859030
155.792,-2.113386800
155.833,67.542783770
155.875,26.702770370
155.917,54.644310600
155.958,-22.177111230
156.000,9.052191600
156.042,14.753891130
156.083,13.583106800
156.125,20.763922170
156.167,19.270568200
156.208,11.654802270
156.250,1.366720830
156.292,35.040046270
156.333,9.197414670
156.375,37.047039200
156.417,23.664927070
156.458,15.158172630
156.500,25.677377430
156.542,21.339067070
156.583,17.218830870
156.625,11.188619270
156.667,13.338497270
156.708,29.172633900
156.750,23.073182970
156.792,29.156254500
156.833,26.821692600
156.875,36.201610570
156.917,48.698928700
156.958,15.746722030
157.000,-0.214330500
157.042,39.274735700
157.083,13.993830330
157.125,34.041671300
157.167,21.900145570
157.208,0.002717233
157.250,27.691596870
157.292,19.405112500
157.333,6.354039570
157.375,43.398548600
157.417,28.586281500
157.458,19.067715270
157.500,11.127065030
157.542,25.846834430
157.583,22.157018330
157.625,20.343281070
157.667,9.417565930
157.708,11.174972730
157.750,10.851200000
157.792,15.083355730
157.833,16.533890630
157.875,34.364226470
157.917,47.620459700
157.958,4.776084030
158.000,-15.432146430
158.042,36.274703500
158.083,15.005757300
158.125,11.218142100
158.167,10.318105800
158.208,12.711997400
158.250,-3.299489900
158.292,24.381654070
158.333,16.006332670
158.375,9.996525030
158.417,11.839071830
158.458,14.961130570
158.500,11.214229900
158.542,3.639192300
158.583,7.793465430
158.625,31.086594500
158.667,21.938523100
158.708,7.650157370
158.750,5.543655900
158.792,13.515226500
158.833,31.023647230
158.875,40.532923830
158.917,47.791520770
158.958,-9.532564930
159.000,23.966631600
159.042,15.186965630
159.083,14.374026870
159.125,19.529804600
159.167,20.605105270
159.208,8.667223800
159.250,-1.284997370
159.292,36.314608130
159.333,14.847945400
159.375,3.594448967
159.417,53.813824270
159.458,16.037109000
159.500,32.464334770
159.542,33.999090100
159.583,40.095890470
159.625,34.954088500
159.667,50.101656270
159.708,30.565466070
159.750,49.809615300
159.792,33.905436100
159.833,33.159681800
159.875,37.695492070
159.917,59.211890300
159.958,-2.593196930
160.000,12.855035730
160.042,27.346055200
160.083,28.225041770
160.125,30.609195870
160.167,24.493134430
160.208,25.699013770
160.250,14.648581000
160.292,42.440510570
160.333,20.426103270
160.375,38.148221870
160.417,20.044733670
160.458,21.298666900
160.500,28.078678070
160.542,-10.170435800
160.583,22.668385530
160.625,19.296399330
160.667,26.039113330
160.708,22.225631800
160.750,23.116423830
160.792,26.851674230
160.833,19.942026870
160.875,30.153280070
160.917,76.978427600
160.958,-11.838153300
161.000,0.277921000
161.042,20.561363570
161.083,21.239013670
161.125,14.871699200
161.167,15.216736170
161.208,10.728936700
161.250,-0.539208600
161.292,-0.217025633
161.333,36.078816270
161.375,36.607670100
161.417,12.998473170
161.458,17.374445770
161.500,25.378721970
161.542,18.751748400
161.583,30.269060630
161.625,16.463801100
161.667,27.739499670
161.708,24.710191070
161.750,27.329805470
161.792,22.713293730
161.833,24.492750970
161.875,22.501625470
161.917,79.526725470
161.958,-8.080753330
162.000,11.051566630
162.042,11.700478970
162.083,15.440908700
162.125,8.006517300
162.167,7.237659530
162.208,13.624245830
162.250,5.816935400
162.292,31.439533530
162.333,6.701226930
162.375,38.126086770
162.417,0.201457100
162.458,21.433603600
162.500,20.008185800
162.542,23.576794900
162.583,23.684773830
162.625,24.625338600
162.667,21.470554770
162.708,27.436904930
162.750,18.278747730
162.792,29.119953370
162.833,23.208364470
162.875,23.876728630
162.917,65.514431170
162.958,-5.968856270
163.000,-2.351840400
163.042,27.925425830
163.083,14.668022900
163.125,15.087807970
163.167,15.136827130
163.208,5.601930700
163.250,10.413178070
163.292,33.809663170
163.333,3.312505530
163.375,25.551011570
163.417,37.093283300
163.458,0.410739830
163.500,16.380493700
163.542,24.890758670
163.583,21.737975630
163.625,24.927820600
163.667,22.537323630
163.708,21.289361370
163.750,23.702022770
163.792,23.382525730
163.833,27.720717270
163.875,9.541450167
163.917,66.897516900
163.958,11.502526030
164.000,0.984344130
164.042,10.636413570
164.083,22.150356470
164.125,7.884987100
164.167,15.909562230
164.208,8.397657000
164.250,4.731866670
164.292,31.492847870
164.333,-6.128765830
164.375,45.363242670
164.417,10.549630200
164.458,4.975645200
164.500,11.162002670
164.542,21.001162470
164.583,46.885920570
164.625,39.379184000
164.667,43.629074370
164.708,25.349455730
164.750,25.187417530
164.792,41.820643970
164.833,27.437364800
164.875,21.579202600
164.917,79.033646730
164.958,15.972464830
165.000,10.956244630
165.042,23.564338500
165.083,17.983972770
165.125,20.914810400
165.167,19.264506470
165.208,13.915268400
165.250,12.167869330
165.292,38.839847370
165.333,2.492396100
165.375,35.611303800
165.417,31.440924470
165.458,23.134547970
165.500,26.859371330
165.542,28.204101370
165.583,26.548881870
165.625,28.481551300
165.667,32.942617430
165.708,27.980610200
165.750,26.556425200
165.792,27.308287100
165.833,30.232292430
165.875,39.900417500
165.917,87.913402100
165.958,-40.390751030
166.000,25.427595300
166.042,12.627843300
166.083,33.617661530
166.125,20.665291500
166.167,23.553035930
166.208,7.142723600
166.250,42.428367300
166.292,34.567897570
166.333,5.381872800
166.375,42.841618930
166.417,49.146882900
166.458,0.559339830
166.500,35.371465670
166.542,12.051576970
166.583,41.300270530
166.625,33.698567830
166.667,36.334479170
166.708,28.118526800
166.750,39.071874300
166.792,36.286927900
166.833,13.861785300
166.875,29.635703970
166.917,94.145818600
166.958,-18.594227030
167.000,11.053721300
167.042,29.747796700
167.083,22.437672670
167.125,21.845652970
167.167,28.900924900
167.208,20.243614230
167.250,17.760060930
167.292,9.075589070
167.333,52.389048400
167.375,41.012193570
167.417,21.995599870
167.458,22.237324730
167.500,18.316656500
167.542,25.804807500
167.583,33.834954400
167.625,26.118881300
167.667,30.915737700
167.708,30.400235330
167.750,34.029074000
167.792,22.657249030
167.833,48.250332400
167.875,35.733211200
167.917,82.365451700
167.958,-20.131275200
168.000,20.400767870
168.042,4.067226500
168.083,27.740833900
168.125,22.116713700
168.167,29.568086530
168.208,16.849800100
168.250,6.638191800
168.292,45.935799870
168.333,10.613878570
168.375,34.261298800
168.417,42.961473900
168.458,9.440652700
168.500,23.017320300
168.542,33.895889870
168.583,34.576495870
168.625,29.420914830
168.667,31.364938430
168.708,31.398003330
168.750,34.929336470
168.792,37.028238500
168.833,14.928189570
168.875,36.475035730
168.917,90.354204030
168.958,-9.591647530
169.000,15.203371770
169.042,23.566286200
169.083,24.175746630
169.125,25.101439230
169.167,22.572992000
169.208,21.338740170
169.250,15.305287330
169.292,35.497419400
169.333,14.614971570
169.375,41.498523900
169.417,35.385888200
169.458,14.327816630
169.500,29.363886500
169.542,16.648935870
169.583,30.471348770
169.625,36.272388130
169.667,31.388483870
169.708,29.350153330
169.750,30.517327130
169.792,30.717325970
169.833,34.581517700
169.875,38.349510130
169.917,83.024098700
169.958,7.543086570
170.000,2.210265300
170.042,25.182169030
170.083,16.517665170
170.125,16.678289670
170.167,21.468403500
170.208,4.509608933
170.250,36.361973330
170.292,27.392676330
170.333,11.424359030
170.375,31.513642200
170.417,32.798781570
170.458,24.956025600
170.500,42.202316430
170.542,9.678555730
170.583,28.545351600
170.625,31.774222930
170.667,32.310421330
170.708,29.983770900
170.750,31.654188900
170.792,29.291062100
170.833,30.785231700
170.875,34.165601430
170.917,34.883018400
170.958,12.945204170
171.000,89.953404700
171.042,-4.559645770
171.083,13.849534400
171.125,22.124039600
171.167,23.972031670
171.208,22.935682930
171.250,15.141563230
171.292,38.068609970
171.333,13.077681230
171.375,41.222188800
171.417,34.126830470
171.458,20.884010330
171.500,32.109159900
171.542,9.379902470
171.583,30.169111400
171.625,30.558586430
171.667,28.446488700
171.708,29.699158830
171.750,33.140054000
171.792,36.125550200
171.833,18.308610370
171.875,34.464752570
171.917,83.481593630
171.958,-10.707649830
172.000,7.652487500
172.042,23.775998730
172.083,19.038170930
172.125,18.373865830
172.167,16.412351800
172.208,14.672563830
172.250,8.890123470
172.292,36.222556430
172.333,10.858566700
172.375,33.040908170
172.417,30.622420470
172.458,24.942836700
172.500,4.019345000
172.542,14.027063730
172.583,28.159254770
