$Trinity Lake Swift Cr inflow year 2017 updated YC 06/01/23,
118.083,13.90344046
118.125,13.90344046
118.167,13.90344046
118.208,13.90344046
118.25,13.90344046
118.292,13.90344046
118.333,13.90344046
118.375,13.90344046
118.417,13.90344046
118.458,13.90344046
118.5,13.90344046
118.542,13.90344046
118.583,13.90344046
118.625,13.90344046
118.667,13.90344046
118.708,13.90344046
118.75,13.90344046
118.792,13.90344046
118.833,13.90344046
118.875,13.90344046
118.917,13.90344046
118.958,13.90344046
119,12.23276228
119.042,12.23276228
119.083,12.23276228
119.125,12.23276228
119.167,12.23276228
119.208,12.23276228
119.25,12.23276228
119.292,12.23276228
119.333,12.23276228
119.375,12.23276228
119.417,12.23276228
119.458,12.23276228
119.5,12.23276228
119.542,12.23276228
119.583,12.23276228
119.625,12.23276228
119.667,12.23276228
119.708,12.23276228
119.75,12.23276228
119.792,12.23276228
119.833,12.23276228
119.875,12.23276228
119.917,12.23276228
119.958,12.23276228
120,13.62027467
120.042,13.62027467
120.083,13.62027467
120.125,13.62027467
120.167,13.62027467
120.208,13.62027467
120.25,13.62027467
120.292,13.62027467
120.333,13.62027467
120.375,13.62027467
120.417,13.62027467
120.458,13.62027467
120.5,13.62027467
120.542,13.62027467
120.583,13.62027467
120.625,13.62027467
120.667,13.62027467
120.708,13.62027467
120.75,13.62027467
120.792,13.62027467
120.833,13.62027467
120.875,13.62027467
120.917,13.62027467
120.958,13.62027467
121,19.96318845
121.042,19.96318845
121.083,19.96318845
121.125,19.96318845
121.167,19.96318845
121.208,19.96318845
121.25,19.96318845
121.292,19.96318845
121.333,19.96318845
121.375,19.96318845
121.417,19.96318845
121.458,19.96318845
121.5,19.96318845
121.542,19.96318845
121.583,19.96318845
121.625,19.96318845
121.667,19.96318845
121.708,19.96318845
121.75,19.96318845
121.792,19.96318845
121.833,19.96318845
121.875,19.96318845
121.917,19.96318845
121.958,19.96318845
122,31.51635282
122.042,31.51635282
122.083,31.51635282
122.125,31.51635282
122.167,31.51635282
122.208,31.51635282
122.25,31.51635282
122.292,31.51635282
122.333,31.51635282
122.375,31.51635282
122.417,31.51635282
122.458,31.51635282
122.5,31.51635282
122.542,31.51635282
122.583,31.51635282
122.625,31.51635282
122.667,31.51635282
122.708,31.51635282
122.75,31.51635282
122.792,31.51635282
122.833,31.51635282
122.875,31.51635282
122.917,31.51635282
122.958,31.51635282
123,38.14243239
123.042,38.14243239
123.083,38.14243239
123.125,38.14243239
123.167,38.14243239
123.208,38.14243239
123.25,38.14243239
123.292,38.14243239
123.333,38.14243239
123.375,38.14243239
123.417,38.14243239
123.458,38.14243239
123.5,38.14243239
123.542,38.14243239
123.583,38.14243239
123.625,38.14243239
123.667,38.14243239
123.708,38.14243239
123.75,38.14243239
123.792,38.14243239
123.833,38.14243239
123.875,38.14243239
123.917,38.14243239
123.958,38.14243239
124,40.52102506
124.042,40.52102506
124.083,40.52102506
124.125,40.52102506
124.167,40.52102506
124.208,40.52102506
124.25,40.52102506
124.292,40.52102506
124.333,40.52102506
124.375,40.52102506
124.417,40.52102506
124.458,40.52102506
124.5,40.52102506
124.542,40.52102506
124.583,40.52102506
124.625,40.52102506
124.667,40.52102506
124.708,40.52102506
124.75,40.52102506
124.792,40.52102506
124.833,40.52102506
124.875,40.52102506
124.917,40.52102506
124.958,40.52102506
125,42.16338666
125.042,42.16338666
125.083,42.16338666
125.125,42.16338666
125.167,42.16338666
125.208,42.16338666
125.25,42.16338666
125.292,42.16338666
125.333,42.16338666
125.375,42.16338666
125.417,42.16338666
125.458,42.16338666
125.5,42.16338666
125.542,42.16338666
125.583,42.16338666
125.625,42.16338666
125.667,42.16338666
125.708,42.16338666
125.75,42.16338666
125.792,42.16338666
125.833,42.16338666
125.875,42.16338666
125.917,42.16338666
125.958,42.16338666
126,30.15715702
126.042,30.15715702
126.083,30.15715702
126.125,30.15715702
126.167,30.15715702
126.208,30.15715702
126.25,30.15715702
126.292,30.15715702
126.333,30.15715702
126.375,30.15715702
126.417,30.15715702
126.458,30.15715702
126.5,30.15715702
126.542,30.15715702
126.583,30.15715702
126.625,30.15715702
126.667,30.15715702
126.708,30.15715702
126.75,30.15715702
126.792,30.15715702
126.833,30.15715702
126.875,30.15715702
126.917,30.15715702
126.958,30.15715702
127,21.20911794
127.042,21.20911794
127.083,21.20911794
127.125,21.20911794
127.167,21.20911794
127.208,21.20911794
127.25,21.20911794
127.292,21.20911794
127.333,21.20911794
127.375,21.20911794
127.417,21.20911794
127.458,21.20911794
127.5,21.20911794
127.542,21.20911794
127.583,21.20911794
127.625,21.20911794
127.667,21.20911794
127.708,21.20911794
127.75,21.20911794
127.792,21.20911794
127.833,21.20911794
127.875,21.20911794
127.917,21.20911794
127.958,21.20911794
128,19.4818066
128.042,19.4818066
128.083,19.4818066
128.125,19.4818066
128.167,19.4818066
128.208,19.4818066
128.25,19.4818066
128.292,19.4818066
128.333,19.4818066
128.375,19.4818066
128.417,19.4818066
128.458,19.4818066
128.5,19.4818066
128.542,19.4818066
128.583,19.4818066
128.625,19.4818066
128.667,19.4818066
128.708,19.4818066
128.75,19.4818066
128.792,19.4818066
128.833,19.4818066
128.875,19.4818066
128.917,19.4818066
128.958,19.4818066
129,20.95426872
129.042,20.95426872
129.083,20.95426872
129.125,20.95426872
129.167,20.95426872
129.208,20.95426872
129.25,20.95426872
129.292,20.95426872
129.333,20.95426872
129.375,20.95426872
129.417,20.95426872
129.458,20.95426872
129.5,20.95426872
129.542,20.95426872
129.583,20.95426872
129.625,20.95426872
129.667,20.95426872
129.708,20.95426872
129.75,20.95426872
129.792,20.95426872
129.833,20.95426872
129.875,20.95426872
129.917,20.95426872
129.958,20.95426872
130,24.60710746
130.042,24.60710746
130.083,24.60710746
130.125,24.60710746
130.167,24.60710746
130.208,24.60710746
130.25,24.60710746
130.292,24.60710746
130.333,24.60710746
130.375,24.60710746
130.417,24.60710746
130.458,24.60710746
130.5,24.60710746
130.542,24.60710746
130.583,24.60710746
130.625,24.60710746
130.667,24.60710746
130.708,24.60710746
130.75,24.60710746
130.792,24.60710746
130.833,24.60710746
130.875,24.60710746
130.917,24.60710746
130.958,24.60710746
131,24.06909245
131.042,24.06909245
131.083,24.06909245
131.125,24.06909245
131.167,24.06909245
131.208,24.06909245
131.25,24.06909245
131.292,24.06909245
131.333,24.06909245
131.375,24.06909245
131.417,24.06909245
131.458,24.06909245
131.5,24.06909245
131.542,24.06909245
131.583,24.06909245
131.625,24.06909245
131.667,24.06909245
131.708,24.06909245
131.75,24.06909245
131.792,24.06909245
131.833,24.06909245
131.875,24.06909245
131.917,24.06909245
131.958,24.06909245
132,17.4146963
132.042,17.4146963
132.083,17.4146963
132.125,17.4146963
132.167,17.4146963
132.208,17.4146963
132.25,17.4146963
132.292,17.4146963
132.333,17.4146963
132.375,17.4146963
132.417,17.4146963
132.458,17.4146963
132.5,17.4146963
132.542,17.4146963
132.583,17.4146963
132.625,17.4146963
132.667,17.4146963
132.708,17.4146963
132.75,17.4146963
132.792,17.4146963
132.833,17.4146963
132.875,17.4146963
132.917,17.4146963
132.958,17.4146963
133,15.00778706
133.042,15.00778706
133.083,15.00778706
133.125,15.00778706
133.167,15.00778706
133.208,15.00778706
133.25,15.00778706
133.292,15.00778706
133.333,15.00778706
133.375,15.00778706
133.417,15.00778706
133.458,15.00778706
133.5,15.00778706
133.542,15.00778706
133.583,15.00778706
133.625,15.00778706
133.667,15.00778706
133.708,15.00778706
133.75,15.00778706
133.792,15.00778706
133.833,15.00778706
133.875,15.00778706
133.917,15.00778706
133.958,15.00778706
134,13.53532493
134.042,13.53532493
134.083,13.53532493
134.125,13.53532493
134.167,13.53532493
134.208,13.53532493
134.25,13.53532493
134.292,13.53532493
134.333,13.53532493
134.375,13.53532493
134.417,13.53532493
134.458,13.53532493
134.5,13.53532493
134.542,13.53532493
134.583,13.53532493
134.625,13.53532493
134.667,13.53532493
134.708,13.53532493
134.75,13.53532493
134.792,13.53532493
134.833,13.53532493
134.875,13.53532493
134.917,13.53532493
134.958,13.53532493
135,11.75138043
135.042,11.75138043
135.083,11.75138043
135.125,11.75138043
135.167,11.75138043
135.208,11.75138043
135.25,11.75138043
135.292,11.75138043
135.333,11.75138043
135.375,11.75138043
135.417,11.75138043
135.458,11.75138043
135.5,11.75138043
135.542,11.75138043
135.583,11.75138043
135.625,11.75138043
135.667,11.75138043
135.708,11.75138043
135.75,11.75138043
135.792,11.75138043
135.833,11.75138043
135.875,11.75138043
135.917,11.75138043
135.958,11.75138043
136,12.00622965
136.042,12.00622965
136.083,12.00622965
136.125,12.00622965
136.167,12.00622965
136.208,12.00622965
136.25,12.00622965
136.292,12.00622965
136.333,12.00622965
136.375,12.00622965
136.417,12.00622965
136.458,12.00622965
136.5,12.00622965
136.542,12.00622965
136.583,12.00622965
136.625,12.00622965
136.667,12.00622965
136.708,12.00622965
136.75,12.00622965
136.792,12.00622965
136.833,12.00622965
136.875,12.00622965
136.917,12.00622965
136.958,12.00622965
137,13.1672094
137.042,13.1672094
137.083,13.1672094
137.125,13.1672094
137.167,13.1672094
137.208,13.1672094
137.25,13.1672094
137.292,13.1672094
137.333,13.1672094
137.375,13.1672094
137.417,13.1672094
137.458,13.1672094
137.5,13.1672094
137.542,13.1672094
137.583,13.1672094
137.625,13.1672094
137.667,13.1672094
137.708,13.1672094
137.75,13.1672094
137.792,13.1672094
137.833,13.1672094
137.875,13.1672094
137.917,13.1672094
137.958,13.1672094
138,13.19552598
138.042,13.19552598
138.083,13.19552598
138.125,13.19552598
138.167,13.19552598
138.208,13.19552598
138.25,13.19552598
138.292,13.19552598
138.333,13.19552598
138.375,13.19552598
138.417,13.19552598
138.458,13.19552598
138.5,13.19552598
138.542,13.19552598
138.583,13.19552598
138.625,13.19552598
138.667,13.19552598
138.708,13.19552598
138.75,13.19552598
138.792,13.19552598
138.833,13.19552598
138.875,13.19552598
138.917,13.19552598
138.958,13.19552598
139,14.92283732
139.042,14.92283732
139.083,14.92283732
139.125,14.92283732
139.167,14.92283732
139.208,14.92283732
139.25,14.92283732
139.292,14.92283732
139.333,14.92283732
139.375,14.92283732
139.417,14.92283732
139.458,14.92283732
139.5,14.92283732
139.542,14.92283732
139.583,14.92283732
139.625,14.92283732
139.667,14.92283732
139.708,14.92283732
139.75,14.92283732
139.792,14.92283732
139.833,14.92283732
139.875,14.92283732
139.917,14.92283732
139.958,14.92283732
140,20.61446977
140.042,20.61446977
140.083,20.61446977
140.125,20.61446977
140.167,20.61446977
140.208,20.61446977
140.25,20.61446977
140.292,20.61446977
140.333,20.61446977
140.375,20.61446977
140.417,20.61446977
140.458,20.61446977
140.5,20.61446977
140.542,20.61446977
140.583,20.61446977
140.625,20.61446977
140.667,20.61446977
140.708,20.61446977
140.75,20.61446977
140.792,20.61446977
140.833,20.61446977
140.875,20.61446977
140.917,20.61446977
140.958,20.61446977
141,22.03029874
141.042,22.03029874
141.083,22.03029874
141.125,22.03029874
141.167,22.03029874
141.208,22.03029874
141.25,22.03029874
141.292,22.03029874
141.333,22.03029874
141.375,22.03029874
141.417,22.03029874
141.458,22.03029874
141.5,22.03029874
141.542,22.03029874
141.583,22.03029874
141.625,22.03029874
141.667,22.03029874
141.708,22.03029874
141.75,22.03029874
141.792,22.03029874
141.833,22.03029874
141.875,22.03029874
141.917,22.03029874
141.958,22.03029874
142,24.86195668
142.042,24.86195668
142.083,24.86195668
142.125,24.86195668
142.167,24.86195668
142.208,24.86195668
142.25,24.86195668
142.292,24.86195668
142.333,24.86195668
142.375,24.86195668
142.417,24.86195668
142.458,24.86195668
142.5,24.86195668
142.542,24.86195668
142.583,24.86195668
142.625,24.86195668
142.667,24.86195668
142.708,24.86195668
142.75,24.86195668
142.792,24.86195668
142.833,24.86195668
142.875,24.86195668
142.917,24.86195668
142.958,24.86195668
143,27.9767804
143.042,27.9767804
143.083,27.9767804
143.125,27.9767804
143.167,27.9767804
143.208,27.9767804
143.25,27.9767804
143.292,27.9767804
143.333,27.9767804
143.375,27.9767804
143.417,27.9767804
143.458,27.9767804
143.5,27.9767804
143.542,27.9767804
143.583,27.9767804
143.625,27.9767804
143.667,27.9767804
143.708,27.9767804
143.75,27.9767804
143.792,27.9767804
143.833,27.9767804
143.875,27.9767804
143.917,27.9767804
143.958,27.9767804
144,29.78904148
144.042,29.78904148
144.083,29.78904148
144.125,29.78904148
144.167,29.78904148
144.208,29.78904148
144.25,29.78904148
144.292,29.78904148
144.333,29.78904148
144.375,29.78904148
144.417,29.78904148
144.458,29.78904148
144.5,29.78904148
144.542,29.78904148
144.583,29.78904148
144.625,29.78904148
144.667,29.78904148
144.708,29.78904148
144.75,29.78904148
144.792,29.78904148
144.833,29.78904148
144.875,29.78904148
144.917,29.78904148
144.958,29.78904148
145,24.04077587
145.042,24.04077587
145.083,24.04077587
145.125,24.04077587
145.167,24.04077587
145.208,24.04077587
145.25,24.04077587
145.292,24.04077587
145.333,24.04077587
145.375,24.04077587
145.417,24.04077587
145.458,24.04077587
145.5,24.04077587
145.542,24.04077587
145.583,24.04077587
145.625,24.04077587
145.667,24.04077587
145.708,24.04077587
145.75,24.04077587
145.792,24.04077587
145.833,24.04077587
145.875,24.04077587
145.917,24.04077587
145.958,24.04077587
146,20.89763557
146.042,20.89763557
146.083,20.89763557
146.125,20.89763557
146.167,20.89763557
146.208,20.89763557
146.25,20.89763557
146.292,20.89763557
146.333,20.89763557
146.375,20.89763557
146.417,20.89763557
146.458,20.89763557
146.5,20.89763557
146.542,20.89763557
146.583,20.89763557
146.625,20.89763557
146.667,20.89763557
146.708,20.89763557
146.75,20.89763557
146.792,20.89763557
146.833,20.89763557
146.875,20.89763557
146.917,20.89763557
146.958,20.89763557
147,19.3402237
147.042,19.3402237
147.083,19.3402237
147.125,19.3402237
147.167,19.3402237
147.208,19.3402237
147.25,19.3402237
147.292,19.3402237
147.333,19.3402237
147.375,19.3402237
147.417,19.3402237
147.458,19.3402237
147.5,19.3402237
147.542,19.3402237
147.583,19.3402237
147.625,19.3402237
147.667,19.3402237
147.708,19.3402237
147.75,19.3402237
147.792,19.3402237
147.833,19.3402237
147.875,19.3402237
147.917,19.3402237
147.958,19.3402237
148,20.67110293
148.042,20.67110293
148.083,20.67110293
148.125,20.67110293
148.167,20.67110293
148.208,20.67110293
148.25,20.67110293
148.292,20.67110293
148.333,20.67110293
148.375,20.67110293
148.417,20.67110293
148.458,20.67110293
148.5,20.67110293
148.542,20.67110293
148.583,20.67110293
148.625,20.67110293
148.667,20.67110293
148.708,20.67110293
148.75,20.67110293
148.792,20.67110293
148.833,20.67110293
148.875,20.67110293
148.917,20.67110293
148.958,20.67110293
149,20.72773609
149.042,20.72773609
149.083,20.72773609
149.125,20.72773609
149.167,20.72773609
149.208,20.72773609
149.25,20.72773609
149.292,20.72773609
149.333,20.72773609
149.375,20.72773609
149.417,20.72773609
149.458,20.72773609
149.5,20.72773609
149.542,20.72773609
149.583,20.72773609
149.625,20.72773609
149.667,20.72773609
149.708,20.72773609
149.75,20.72773609
149.792,20.72773609
149.833,20.72773609
149.875,20.72773609
149.917,20.72773609
149.958,20.72773609
150,16.36698287
150.042,16.36698287
150.083,16.36698287
150.125,16.36698287
150.167,16.36698287
150.208,16.36698287
150.25,16.36698287
150.292,16.36698287
150.333,16.36698287
150.375,16.36698287
150.417,16.36698287
150.458,16.36698287
150.5,16.36698287
150.542,16.36698287
150.583,16.36698287
150.625,16.36698287
150.667,16.36698287
150.708,16.36698287
150.75,16.36698287
150.792,16.36698287
150.833,16.36698287
150.875,16.36698287
150.917,16.36698287
150.958,16.36698287
151,16.31034971
151.042,16.31034971
151.083,16.31034971
151.125,16.31034971
151.167,16.31034971
151.208,16.31034971
151.25,16.31034971
151.292,16.31034971
151.333,16.31034971
151.375,16.31034971
151.417,16.31034971
151.458,16.31034971
151.5,16.31034971
151.542,16.31034971
151.583,16.31034971
151.625,16.31034971
151.667,16.31034971
151.708,16.31034971
151.75,16.31034971
151.792,16.31034971
151.833,16.31034971
151.875,16.31034971
151.917,16.31034971
151.958,16.31034971
152,16.98994761
152.042,16.98994761
152.083,16.98994761
152.125,16.98994761
152.167,16.98994761
152.208,16.98994761
152.25,16.98994761
152.292,16.98994761
152.333,16.98994761
152.375,16.98994761
152.417,16.98994761
152.458,16.98994761
152.5,16.98994761
152.542,16.98994761
152.583,16.98994761
152.625,16.98994761
152.667,16.98994761
152.708,16.98994761
152.75,16.98994761
152.792,16.98994761
152.833,16.98994761
152.875,16.98994761
152.917,16.98994761
152.958,16.98994761
153,15.00778706
153.042,15.00778706
153.083,15.00778706
153.125,15.00778706
153.167,15.00778706
153.208,15.00778706
153.25,15.00778706
153.292,15.00778706
153.333,15.00778706
153.375,15.00778706
153.417,15.00778706
153.458,15.00778706
153.5,15.00778706
153.542,15.00778706
153.583,15.00778706
153.625,15.00778706
153.667,15.00778706
153.708,15.00778706
153.75,15.00778706
153.792,15.00778706
153.833,15.00778706
153.875,15.00778706
153.917,15.00778706
153.958,15.00778706
154,16.96163103
154.042,16.96163103
154.083,16.96163103
154.125,16.96163103
154.167,16.96163103
154.208,16.96163103
154.25,16.96163103
154.292,16.96163103
154.333,16.96163103
154.375,16.96163103
154.417,16.96163103
154.458,16.96163103
154.5,16.96163103
154.542,16.96163103
154.583,16.96163103
154.625,16.96163103
154.667,16.96163103
154.708,16.96163103
154.75,16.96163103
154.792,16.96163103
154.833,16.96163103
154.875,16.96163103
154.917,16.96163103
154.958,16.96163103
155,13.3087923
155.042,13.3087923
155.083,13.3087923
155.125,13.3087923
155.167,13.3087923
155.208,13.3087923
155.25,13.3087923
155.292,13.3087923
155.333,13.3087923
155.375,13.3087923
155.417,13.3087923
155.458,13.3087923
155.5,13.3087923
155.542,13.3087923
155.583,13.3087923
155.625,13.3087923
155.667,13.3087923
155.708,13.3087923
155.75,13.3087923
155.792,13.3087923
155.833,13.3087923
155.875,13.3087923
155.917,13.3087923
155.958,13.3087923
156,13.19552598
156.042,13.19552598
156.083,13.19552598
156.125,13.19552598
156.167,13.19552598
156.208,13.19552598
156.25,13.19552598
156.292,13.19552598
156.333,13.19552598
156.375,13.19552598
156.417,13.19552598
156.458,13.19552598
156.5,13.19552598
156.542,13.19552598
156.583,13.19552598
156.625,13.19552598
156.667,13.19552598
156.708,13.19552598
156.75,13.19552598
156.792,13.19552598
156.833,13.19552598
156.875,13.19552598
156.917,13.19552598
156.958,13.19552598
157,13.59195809
157.042,13.59195809
157.083,13.59195809
157.125,13.59195809
157.167,13.59195809
157.208,13.59195809
157.25,13.59195809
157.292,13.59195809
157.333,13.59195809
157.375,13.59195809
157.417,13.59195809
157.458,13.59195809
157.5,13.59195809
157.542,13.59195809
157.583,13.59195809
157.625,13.59195809
157.667,13.59195809
157.708,13.59195809
157.75,13.59195809
157.792,13.59195809
157.833,13.59195809
157.875,13.59195809
157.917,13.59195809
157.958,13.59195809
158,12.74246071
158.042,12.74246071
158.083,12.74246071
158.125,12.74246071
158.167,12.74246071
158.208,12.74246071
158.25,12.74246071
158.292,12.74246071
158.333,12.74246071
158.375,12.74246071
158.417,12.74246071
158.458,12.74246071
158.5,12.74246071
158.542,12.74246071
158.583,12.74246071
158.625,12.74246071
158.667,12.74246071
158.708,12.74246071
158.75,12.74246071
158.792,12.74246071
158.833,12.74246071
158.875,12.74246071
158.917,12.74246071
158.958,12.74246071
159,20.69941951
159.042,20.69941951
159.083,20.69941951
159.125,20.69941951
159.167,20.69941951
159.208,20.69941951
159.25,20.69941951
159.292,20.69941951
159.333,20.69941951
159.375,20.69941951
159.417,20.69941951
159.458,20.69941951
159.5,20.69941951
159.542,20.69941951
159.583,20.69941951
159.625,20.69941951
159.667,20.69941951
159.708,20.69941951
159.75,20.69941951
159.792,20.69941951
159.833,20.69941951
159.875,20.69941951
159.917,20.69941951
159.958,20.69941951
160,11.26999858
160.042,11.26999858
160.083,11.26999858
160.125,11.26999858
160.167,11.26999858
160.208,11.26999858
160.25,11.26999858
160.292,11.26999858
160.333,11.26999858
160.375,11.26999858
160.417,11.26999858
160.458,11.26999858
160.5,11.26999858
160.542,11.26999858
160.583,11.26999858
160.625,11.26999858
160.667,11.26999858
160.708,11.26999858
160.75,11.26999858
160.792,11.26999858
160.833,11.26999858
160.875,11.26999858
160.917,11.26999858
160.958,11.26999858
161,7.305677474
161.042,7.305677474
161.083,7.305677474
161.125,7.305677474
161.167,7.305677474
161.208,7.305677474
161.25,7.305677474
161.292,7.305677474
161.333,7.305677474
161.375,7.305677474
161.417,7.305677474
161.458,7.305677474
161.5,7.305677474
161.542,7.305677474
161.583,7.305677474
161.625,7.305677474
161.667,7.305677474
161.708,7.305677474
161.75,7.305677474
161.792,7.305677474
161.833,7.305677474
161.875,7.305677474
161.917,7.305677474
161.958,7.305677474
162,7.305677474
162.042,7.305677474
162.083,7.305677474
162.125,7.305677474
162.167,7.305677474
162.208,7.305677474
162.25,7.305677474
162.292,7.305677474
162.333,7.305677474
162.375,7.305677474
162.417,7.305677474
162.458,7.305677474
162.5,7.305677474
162.542,7.305677474
162.583,7.305677474
162.625,7.305677474
162.667,7.305677474
162.708,7.305677474
162.75,7.305677474
162.792,7.305677474
162.833,7.305677474
162.875,7.305677474
162.917,7.305677474
162.958,7.305677474
163,6.342913776
163.042,6.342913776
163.083,6.342913776
163.125,6.342913776
163.167,6.342913776
163.208,6.342913776
163.25,6.342913776
163.292,6.342913776
163.333,6.342913776
163.375,6.342913776
163.417,6.342913776
163.458,6.342913776
163.5,6.342913776
163.542,6.342913776
163.583,6.342913776
163.625,6.342913776
163.667,6.342913776
163.708,6.342913776
163.75,6.342913776
163.792,6.342913776
163.833,6.342913776
163.875,6.342913776
163.917,6.342913776
163.958,6.342913776
164,6.909245363
164.042,6.909245363
164.083,6.909245363
164.125,6.909245363
164.167,6.909245363
164.208,6.909245363
164.25,6.909245363
164.292,6.909245363
164.333,6.909245363
164.375,6.909245363
164.417,6.909245363
164.458,6.909245363
164.5,6.909245363
164.542,6.909245363
164.583,6.909245363
164.625,6.909245363
164.667,6.909245363
164.708,6.909245363
164.75,6.909245363
164.792,6.909245363
164.833,6.909245363
164.875,6.909245363
164.917,6.909245363
164.958,6.909245363
165,5.918165086
165.042,5.918165086
165.083,5.918165086
165.125,5.918165086
165.167,5.918165086
165.208,5.918165086
165.25,5.918165086
165.292,5.918165086
165.333,5.918165086
165.375,5.918165086
165.417,5.918165086
165.458,5.918165086
165.5,5.918165086
165.542,5.918165086
165.583,5.918165086
165.625,5.918165086
165.667,5.918165086
165.708,5.918165086
165.75,5.918165086
165.792,5.918165086
165.833,5.918165086
165.875,5.918165086
165.917,5.918165086
165.958,5.918165086
166,6.767662466
166.042,6.767662466
166.083,6.767662466
166.125,6.767662466
166.167,6.767662466
166.208,6.767662466
166.25,6.767662466
166.292,6.767662466
166.333,6.767662466
166.375,6.767662466
166.417,6.767662466
166.458,6.767662466
166.5,6.767662466
166.542,6.767662466
166.583,6.767662466
166.625,6.767662466
166.667,6.767662466
166.708,6.767662466
166.75,6.767662466
166.792,6.767662466
166.833,6.767662466
166.875,6.767662466
166.917,6.767662466
166.958,6.767662466
167,8.976355656
167.042,8.976355656
167.083,8.976355656
167.125,8.976355656
167.167,8.976355656
167.208,8.976355656
167.25,8.976355656
167.292,8.976355656
167.333,8.976355656
167.375,8.976355656
167.417,8.976355656
167.458,8.976355656
167.5,8.976355656
167.542,8.976355656
167.583,8.976355656
167.625,8.976355656
167.667,8.976355656
167.708,8.976355656
167.75,8.976355656
167.792,8.976355656
167.833,8.976355656
167.875,8.976355656
167.917,8.976355656
167.958,8.976355656
168,11.92127991
168.042,11.92127991
168.083,11.92127991
168.125,11.92127991
168.167,11.92127991
168.208,11.92127991
168.25,11.92127991
168.292,11.92127991
168.333,11.92127991
168.375,11.92127991
168.417,11.92127991
168.458,11.92127991
168.5,11.92127991
168.542,11.92127991
168.583,11.92127991
168.625,11.92127991
168.667,11.92127991
168.708,11.92127991
168.75,11.92127991
168.792,11.92127991
168.833,11.92127991
168.875,11.92127991
168.917,11.92127991
168.958,11.92127991
169,11.15673227
169.042,11.15673227
169.083,11.15673227
169.125,11.15673227
169.167,11.15673227
169.208,11.15673227
169.25,11.15673227
169.292,11.15673227
169.333,11.15673227
169.375,11.15673227
169.417,11.15673227
169.458,11.15673227
169.5,11.15673227
169.542,11.15673227
169.583,11.15673227
169.625,11.15673227
169.667,11.15673227
169.708,11.15673227
169.75,11.15673227
169.792,11.15673227
169.833,11.15673227
169.875,11.15673227
169.917,11.15673227
169.958,11.15673227
170,11.10009911
170.042,11.10009911
170.083,11.10009911
170.125,11.10009911
170.167,11.10009911
170.208,11.10009911
170.25,11.10009911
170.292,11.10009911
170.333,11.10009911
170.375,11.10009911
170.417,11.10009911
170.458,11.10009911
170.5,11.10009911
170.542,11.10009911
170.583,11.10009911
170.625,11.10009911
170.667,11.10009911
170.708,11.10009911
170.75,11.10009911
170.792,11.10009911
170.833,11.10009911
170.875,11.10009911
170.917,11.10009911
170.958,11.10009911
171,8.919722498
171.042,8.919722498
171.083,8.919722498
171.125,8.919722498
171.167,8.919722498
171.208,8.919722498
171.25,8.919722498
171.292,8.919722498
171.333,8.919722498
171.375,8.919722498
171.417,8.919722498
171.458,8.919722498
171.5,8.919722498
171.542,8.919722498
171.583,8.919722498
171.625,8.919722498
171.667,8.919722498
171.708,8.919722498
171.75,8.919722498
171.792,8.919722498
171.833,8.919722498
171.875,8.919722498
171.917,8.919722498
171.958,8.919722498
172,10.02406909
172.042,10.02406909
172.083,10.02406909
172.125,10.02406909
172.167,10.02406909
172.208,10.02406909
172.25,10.02406909
172.292,10.02406909
172.333,10.02406909
172.375,10.02406909
172.417,10.02406909
172.458,10.02406909
172.5,10.02406909
172.542,10.02406909
172.583,10.02406909
172.625,10.02406909
172.667,10.02406909
172.708,10.02406909
172.75,10.02406909
172.792,10.02406909
172.833,10.02406909
172.875,10.02406909
172.917,10.02406909
172.958,10.02406909
173,5.889848506
173.042,5.889848506
173.083,5.889848506
173.125,5.889848506
173.167,5.889848506
173.208,5.889848506
173.25,5.889848506
173.292,5.889848506
173.333,5.889848506
173.375,5.889848506
173.417,5.889848506
173.458,5.889848506
173.5,5.889848506
173.542,5.889848506
173.583,5.889848506
173.625,5.889848506
173.667,5.889848506
173.708,5.889848506
173.75,5.889848506
173.792,5.889848506
173.833,5.889848506
173.875,5.889848506
173.917,5.889848506
173.958,5.889848506
174,7.220727736
174.042,7.220727736
174.083,7.220727736
174.125,7.220727736
174.167,7.220727736
174.208,7.220727736
174.25,7.220727736
174.292,7.220727736
174.333,7.220727736
174.375,7.220727736
174.417,7.220727736
174.458,7.220727736
174.5,7.220727736
174.542,7.220727736
174.583,7.220727736
174.625,7.220727736
174.667,7.220727736
174.708,7.220727736
174.75,7.220727736
174.792,7.220727736
174.833,7.220727736
174.875,7.220727736
174.917,7.220727736
174.958,7.220727736
175,6.569446411
175.042,6.569446411
175.083,6.569446411
175.125,6.569446411
175.167,6.569446411
175.208,6.569446411
175.25,6.569446411
175.292,6.569446411
175.333,6.569446411
175.375,6.569446411
175.417,6.569446411
175.458,6.569446411
175.5,6.569446411
175.542,6.569446411
175.583,6.569446411
175.625,6.569446411
175.667,6.569446411
175.708,6.569446411
175.75,6.569446411
175.792,6.569446411
175.833,6.569446411
175.875,6.569446411
175.917,6.569446411
175.958,6.569446411
176,5.578366133
176.042,5.578366133
176.083,5.578366133
176.125,5.578366133
176.167,5.578366133
176.208,5.578366133
176.25,5.578366133
176.292,5.578366133
176.333,5.578366133
176.375,5.578366133
176.417,5.578366133
176.458,5.578366133
176.5,5.578366133
176.542,5.578366133
176.583,5.578366133
176.625,5.578366133
176.667,5.578366133
176.708,5.578366133
