$Trinity Lake Swift Cr flow year 2018 YC updated 06/01/23,
118.083,5.861531927
118.125,5.861531927
118.167,5.861531927
118.208,5.861531927
118.25,5.861531927
118.292,5.861531927
118.333,5.861531927
118.375,5.861531927
118.417,5.861531927
118.458,5.861531927
118.5,5.861531927
118.542,5.861531927
118.583,5.861531927
118.625,5.861531927
118.667,5.861531927
118.708,5.861531927
118.75,5.861531927
118.792,5.861531927
118.833,5.861531927
118.875,5.861531927
118.917,5.861531927
118.958,5.861531927
119,4.615602435
119.042,4.615602435
119.083,4.615602435
119.125,4.615602435
119.167,4.615602435
119.208,4.615602435
119.25,4.615602435
119.292,4.615602435
119.333,4.615602435
119.375,4.615602435
119.417,4.615602435
119.458,4.615602435
119.5,4.615602435
119.542,4.615602435
119.583,4.615602435
119.625,4.615602435
119.667,4.615602435
119.708,4.615602435
119.75,4.615602435
119.792,4.615602435
119.833,4.615602435
119.875,4.615602435
119.917,4.615602435
119.958,4.615602435
120,4.643919015
120.042,4.643919015
120.083,4.643919015
120.125,4.643919015
120.167,4.643919015
120.208,4.643919015
120.25,4.643919015
120.292,4.643919015
120.333,4.643919015
120.375,4.643919015
120.417,4.643919015
120.458,4.643919015
120.5,4.643919015
120.542,4.643919015
120.583,4.643919015
120.625,4.643919015
120.667,4.643919015
120.708,4.643919015
120.75,4.643919015
120.792,4.643919015
120.833,4.643919015
120.875,4.643919015
120.917,4.643919015
120.958,4.643919015
121,5.946481665
121.042,5.946481665
121.083,5.946481665
121.125,5.946481665
121.167,5.946481665
121.208,5.946481665
121.25,5.946481665
121.292,5.946481665
121.333,5.946481665
121.375,5.946481665
121.417,5.946481665
121.458,5.946481665
121.5,5.946481665
121.542,5.946481665
121.583,5.946481665
121.625,5.946481665
121.667,5.946481665
121.708,5.946481665
121.75,5.946481665
121.792,5.946481665
121.833,5.946481665
121.875,5.946481665
121.917,5.946481665
121.958,5.946481665
122,6.144697721
122.042,6.144697721
122.083,6.144697721
122.125,6.144697721
122.167,6.144697721
122.208,6.144697721
122.25,6.144697721
122.292,6.144697721
122.333,6.144697721
122.375,6.144697721
122.417,6.144697721
122.458,6.144697721
122.5,6.144697721
122.542,6.144697721
122.583,6.144697721
122.625,6.144697721
122.667,6.144697721
122.708,6.144697721
122.75,6.144697721
122.792,6.144697721
122.833,6.144697721
122.875,6.144697721
122.917,6.144697721
122.958,6.144697721
123,6.852612204
123.042,6.852612204
123.083,6.852612204
123.125,6.852612204
123.167,6.852612204
123.208,6.852612204
123.25,6.852612204
123.292,6.852612204
123.333,6.852612204
123.375,6.852612204
123.417,6.852612204
123.458,6.852612204
123.5,6.852612204
123.542,6.852612204
123.583,6.852612204
123.625,6.852612204
123.667,6.852612204
123.708,6.852612204
123.75,6.852612204
123.792,6.852612204
123.833,6.852612204
123.875,6.852612204
123.917,6.852612204
123.958,6.852612204
124,6.795979046
124.042,6.795979046
124.083,6.795979046
124.125,6.795979046
124.167,6.795979046
124.208,6.795979046
124.25,6.795979046
124.292,6.795979046
124.333,6.795979046
124.375,6.795979046
124.417,6.795979046
124.458,6.795979046
124.5,6.795979046
124.542,6.795979046
124.583,6.795979046
124.625,6.795979046
124.667,6.795979046
124.708,6.795979046
124.75,6.795979046
124.792,6.795979046
124.833,6.795979046
124.875,6.795979046
124.917,6.795979046
124.958,6.795979046
125,7.390627212
125.042,7.390627212
125.083,7.390627212
125.125,7.390627212
125.167,7.390627212
125.208,7.390627212
125.25,7.390627212
125.292,7.390627212
125.333,7.390627212
125.375,7.390627212
125.417,7.390627212
125.458,7.390627212
125.5,7.390627212
125.542,7.390627212
125.583,7.390627212
125.625,7.390627212
125.667,7.390627212
125.708,7.390627212
125.75,7.390627212
125.792,7.390627212
125.833,7.390627212
125.875,7.390627212
125.917,7.390627212
125.958,7.390627212
126,7.164094577
126.042,7.164094577
126.083,7.164094577
126.125,7.164094577
126.167,7.164094577
126.208,7.164094577
126.25,7.164094577
126.292,7.164094577
126.333,7.164094577
126.375,7.164094577
126.417,7.164094577
126.458,7.164094577
126.5,7.164094577
126.542,7.164094577
126.583,7.164094577
126.625,7.164094577
126.667,7.164094577
126.708,7.164094577
126.75,7.164094577
126.792,7.164094577
126.833,7.164094577
126.875,7.164094577
126.917,7.164094577
126.958,7.164094577
127,6.824295625
127.042,6.824295625
127.083,6.824295625
127.125,6.824295625
127.167,6.824295625
127.208,6.824295625
127.25,6.824295625
127.292,6.824295625
127.333,6.824295625
127.375,6.824295625
127.417,6.824295625
127.458,6.824295625
127.5,6.824295625
127.542,6.824295625
127.583,6.824295625
127.625,6.824295625
127.667,6.824295625
127.708,6.824295625
127.75,6.824295625
127.792,6.824295625
127.833,6.824295625
127.875,6.824295625
127.917,6.824295625
127.958,6.824295625
128,6.62607957
128.042,6.62607957
128.083,6.62607957
128.125,6.62607957
128.167,6.62607957
128.208,6.62607957
128.25,6.62607957
128.292,6.62607957
128.333,6.62607957
128.375,6.62607957
128.417,6.62607957
128.458,6.62607957
128.5,6.62607957
128.542,6.62607957
128.583,6.62607957
128.625,6.62607957
128.667,6.62607957
128.708,6.62607957
128.75,6.62607957
128.792,6.62607957
128.833,6.62607957
128.875,6.62607957
128.917,6.62607957
128.958,6.62607957
129,6.399546935
129.042,6.399546935
129.083,6.399546935
129.125,6.399546935
129.167,6.399546935
129.208,6.399546935
129.25,6.399546935
129.292,6.399546935
129.333,6.399546935
129.375,6.399546935
129.417,6.399546935
129.458,6.399546935
129.5,6.399546935
129.542,6.399546935
129.583,6.399546935
129.625,6.399546935
129.667,6.399546935
129.708,6.399546935
129.75,6.399546935
129.792,6.399546935
129.833,6.399546935
129.875,6.399546935
129.917,6.399546935
129.958,6.399546935
130,6.088064562
130.042,6.088064562
130.083,6.088064562
130.125,6.088064562
130.167,6.088064562
130.208,6.088064562
130.25,6.088064562
130.292,6.088064562
130.333,6.088064562
130.375,6.088064562
130.417,6.088064562
130.458,6.088064562
130.5,6.088064562
130.542,6.088064562
130.583,6.088064562
130.625,6.088064562
130.667,6.088064562
130.708,6.088064562
130.75,6.088064562
130.792,6.088064562
130.833,6.088064562
130.875,6.088064562
130.917,6.088064562
130.958,6.088064562
131,5.521732975
131.042,5.521732975
131.083,5.521732975
131.125,5.521732975
131.167,5.521732975
131.208,5.521732975
131.25,5.521732975
131.292,5.521732975
131.333,5.521732975
131.375,5.521732975
131.417,5.521732975
131.458,5.521732975
131.5,5.521732975
131.542,5.521732975
131.583,5.521732975
131.625,5.521732975
131.667,5.521732975
131.708,5.521732975
131.75,5.521732975
131.792,5.521732975
131.833,5.521732975
131.875,5.521732975
131.917,5.521732975
131.958,5.521732975
132,5.26688376
132.042,5.26688376
132.083,5.26688376
132.125,5.26688376
132.167,5.26688376
132.208,5.26688376
132.25,5.26688376
132.292,5.26688376
132.333,5.26688376
132.375,5.26688376
132.417,5.26688376
132.458,5.26688376
132.5,5.26688376
132.542,5.26688376
132.583,5.26688376
132.625,5.26688376
132.667,5.26688376
132.708,5.26688376
132.75,5.26688376
132.792,5.26688376
132.833,5.26688376
132.875,5.26688376
132.917,5.26688376
132.958,5.26688376
133,5.74826561
133.042,5.74826561
133.083,5.74826561
133.125,5.74826561
133.167,5.74826561
133.208,5.74826561
133.25,5.74826561
133.292,5.74826561
133.333,5.74826561
133.375,5.74826561
133.417,5.74826561
133.458,5.74826561
133.5,5.74826561
133.542,5.74826561
133.583,5.74826561
133.625,5.74826561
133.667,5.74826561
133.708,5.74826561
133.75,5.74826561
133.792,5.74826561
133.833,5.74826561
133.875,5.74826561
133.917,5.74826561
133.958,5.74826561
134,5.606682713
134.042,5.606682713
134.083,5.606682713
134.125,5.606682713
134.167,5.606682713
134.208,5.606682713
134.25,5.606682713
134.292,5.606682713
134.333,5.606682713
134.375,5.606682713
134.417,5.606682713
134.458,5.606682713
134.5,5.606682713
134.542,5.606682713
134.583,5.606682713
134.625,5.606682713
134.667,5.606682713
134.708,5.606682713
134.75,5.606682713
134.792,5.606682713
134.833,5.606682713
134.875,5.606682713
134.917,5.606682713
134.958,5.606682713
135,5.436783237
135.042,5.436783237
135.083,5.436783237
135.125,5.436783237
135.167,5.436783237
135.208,5.436783237
135.25,5.436783237
135.292,5.436783237
135.333,5.436783237
135.375,5.436783237
135.417,5.436783237
135.458,5.436783237
135.5,5.436783237
135.542,5.436783237
135.583,5.436783237
135.625,5.436783237
135.667,5.436783237
135.708,5.436783237
135.75,5.436783237
135.792,5.436783237
135.833,5.436783237
135.875,5.436783237
135.917,5.436783237
135.958,5.436783237
136,6.144697721
136.042,6.144697721
136.083,6.144697721
136.125,6.144697721
136.167,6.144697721
136.208,6.144697721
136.25,6.144697721
136.292,6.144697721
136.333,6.144697721
136.375,6.144697721
136.417,6.144697721
136.458,6.144697721
136.5,6.144697721
136.542,6.144697721
136.583,6.144697721
136.625,6.144697721
136.667,6.144697721
136.708,6.144697721
136.75,6.144697721
136.792,6.144697721
136.833,6.144697721
136.875,6.144697721
136.917,6.144697721
136.958,6.144697721
137,6.1730143
137.042,6.1730143
137.083,6.1730143
137.125,6.1730143
137.167,6.1730143
137.208,6.1730143
137.25,6.1730143
137.292,6.1730143
137.333,6.1730143
137.375,6.1730143
137.417,6.1730143
137.458,6.1730143
137.5,6.1730143
137.542,6.1730143
137.583,6.1730143
137.625,6.1730143
137.667,6.1730143
137.708,6.1730143
137.75,6.1730143
137.792,6.1730143
137.833,6.1730143
137.875,6.1730143
137.917,6.1730143
137.958,6.1730143
138,5.012034546
138.042,5.012034546
138.083,5.012034546
138.125,5.012034546
138.167,5.012034546
138.208,5.012034546
138.25,5.012034546
138.292,5.012034546
138.333,5.012034546
138.375,5.012034546
138.417,5.012034546
138.458,5.012034546
138.5,5.012034546
138.542,5.012034546
138.583,5.012034546
138.625,5.012034546
138.667,5.012034546
138.708,5.012034546
138.75,5.012034546
138.792,5.012034546
138.833,5.012034546
138.875,5.012034546
138.917,5.012034546
138.958,5.012034546
139,4.219170324
139.042,4.219170324
139.083,4.219170324
139.125,4.219170324
139.167,4.219170324
139.208,4.219170324
139.25,4.219170324
139.292,4.219170324
139.333,4.219170324
139.375,4.219170324
139.417,4.219170324
139.458,4.219170324
139.5,4.219170324
139.542,4.219170324
139.583,4.219170324
139.625,4.219170324
139.667,4.219170324
139.708,4.219170324
139.75,4.219170324
139.792,4.219170324
139.833,4.219170324
139.875,4.219170324
139.917,4.219170324
139.958,4.219170324
140,3.737788475
140.042,3.737788475
140.083,3.737788475
140.125,3.737788475
140.167,3.737788475
140.208,3.737788475
140.25,3.737788475
140.292,3.737788475
140.333,3.737788475
140.375,3.737788475
140.417,3.737788475
140.458,3.737788475
140.5,3.737788475
140.542,3.737788475
140.583,3.737788475
140.625,3.737788475
140.667,3.737788475
140.708,3.737788475
140.75,3.737788475
140.792,3.737788475
140.833,3.737788475
140.875,3.737788475
140.917,3.737788475
140.958,3.737788475
141,6.257964038
141.042,6.257964038
141.083,6.257964038
141.125,6.257964038
141.167,6.257964038
141.208,6.257964038
141.25,6.257964038
141.292,6.257964038
141.333,6.257964038
141.375,6.257964038
141.417,6.257964038
141.458,6.257964038
141.5,6.257964038
141.542,6.257964038
141.583,6.257964038
141.625,6.257964038
141.667,6.257964038
141.708,6.257964038
141.75,6.257964038
141.792,6.257964038
141.833,6.257964038
141.875,6.257964038
141.917,6.257964038
141.958,6.257964038
142,5.408466657
142.042,5.408466657
142.083,5.408466657
142.125,5.408466657
142.167,5.408466657
142.208,5.408466657
142.25,5.408466657
142.292,5.408466657
142.333,5.408466657
142.375,5.408466657
142.417,5.408466657
142.458,5.408466657
142.5,5.408466657
142.542,5.408466657
142.583,5.408466657
142.625,5.408466657
142.667,5.408466657
142.708,5.408466657
142.75,5.408466657
142.792,5.408466657
142.833,5.408466657
142.875,5.408466657
142.917,5.408466657
142.958,5.408466657
143,6.739345887
143.042,6.739345887
143.083,6.739345887
143.125,6.739345887
143.167,6.739345887
143.208,6.739345887
143.25,6.739345887
143.292,6.739345887
143.333,6.739345887
143.375,6.739345887
143.417,6.739345887
143.458,6.739345887
143.5,6.739345887
143.542,6.739345887
143.583,6.739345887
143.625,6.739345887
143.667,6.739345887
143.708,6.739345887
143.75,6.739345887
143.792,6.739345887
143.833,6.739345887
143.875,6.739345887
143.917,6.739345887
143.958,6.739345887
144,4.728868753
144.042,4.728868753
144.083,4.728868753
144.125,4.728868753
144.167,4.728868753
144.208,4.728868753
144.25,4.728868753
144.292,4.728868753
144.333,4.728868753
144.375,4.728868753
144.417,4.728868753
144.458,4.728868753
144.5,4.728868753
144.542,4.728868753
144.583,4.728868753
144.625,4.728868753
144.667,4.728868753
144.708,4.728868753
144.75,4.728868753
144.792,4.728868753
144.833,4.728868753
144.875,4.728868753
144.917,4.728868753
144.958,4.728868753
145,3.879371372
145.042,3.879371372
145.083,3.879371372
145.125,3.879371372
145.167,3.879371372
145.208,3.879371372
145.25,3.879371372
145.292,3.879371372
145.333,3.879371372
145.375,3.879371372
145.417,3.879371372
145.458,3.879371372
145.5,3.879371372
145.542,3.879371372
145.583,3.879371372
145.625,3.879371372
145.667,3.879371372
145.708,3.879371372
145.75,3.879371372
145.792,3.879371372
145.833,3.879371372
145.875,3.879371372
145.917,3.879371372
145.958,3.879371372
146,3.96432111
146.042,3.96432111
146.083,3.96432111
146.125,3.96432111
146.167,3.96432111
146.208,3.96432111
146.25,3.96432111
146.292,3.96432111
146.333,3.96432111
146.375,3.96432111
146.417,3.96432111
146.458,3.96432111
146.5,3.96432111
146.542,3.96432111
146.583,3.96432111
146.625,3.96432111
146.667,3.96432111
146.708,3.96432111
146.75,3.96432111
146.792,3.96432111
146.833,3.96432111
146.875,3.96432111
146.917,3.96432111
146.958,3.96432111
147,3.992637689
147.042,3.992637689
147.083,3.992637689
147.125,3.992637689
147.167,3.992637689
147.208,3.992637689
147.25,3.992637689
147.292,3.992637689
147.333,3.992637689
147.375,3.992637689
147.417,3.992637689
147.458,3.992637689
147.5,3.992637689
147.542,3.992637689
147.583,3.992637689
147.625,3.992637689
147.667,3.992637689
147.708,3.992637689
147.75,3.992637689
147.792,3.992637689
147.833,3.992637689
147.875,3.992637689
147.917,3.992637689
147.958,3.992637689
148,4.558969277
148.042,4.558969277
148.083,4.558969277
148.125,4.558969277
148.167,4.558969277
148.208,4.558969277
148.25,4.558969277
148.292,4.558969277
148.333,4.558969277
148.375,4.558969277
148.417,4.558969277
148.458,4.558969277
148.5,4.558969277
148.542,4.558969277
148.583,4.558969277
148.625,4.558969277
148.667,4.558969277
148.708,4.558969277
148.75,4.558969277
148.792,4.558969277
148.833,4.558969277
148.875,4.558969277
148.917,4.558969277
148.958,4.558969277
149,3.171456888
149.042,3.171456888
149.083,3.171456888
149.125,3.171456888
149.167,3.171456888
149.208,3.171456888
149.25,3.171456888
149.292,3.171456888
149.333,3.171456888
149.375,3.171456888
149.417,3.171456888
149.458,3.171456888
149.5,3.171456888
149.542,3.171456888
149.583,3.171456888
149.625,3.171456888
149.667,3.171456888
149.708,3.171456888
149.75,3.171456888
149.792,3.171456888
149.833,3.171456888
149.875,3.171456888
149.917,3.171456888
149.958,3.171456888
150,0.821180801
150.042,0.821180801
150.083,0.821180801
150.125,0.821180801
150.167,0.821180801
150.208,0.821180801
150.25,0.821180801
150.292,0.821180801
150.333,0.821180801
150.375,0.821180801
150.417,0.821180801
150.458,0.821180801
150.5,0.821180801
150.542,0.821180801
150.583,0.821180801
150.625,0.821180801
150.667,0.821180801
150.708,0.821180801
150.75,0.821180801
150.792,0.821180801
150.833,0.821180801
150.875,0.821180801
150.917,0.821180801
150.958,0.821180801
151,1.614045023
151.042,1.614045023
151.083,1.614045023
151.125,1.614045023
151.167,1.614045023
151.208,1.614045023
151.25,1.614045023
151.292,1.614045023
151.333,1.614045023
151.375,1.614045023
151.417,1.614045023
151.458,1.614045023
151.5,1.614045023
151.542,1.614045023
151.583,1.614045023
151.625,1.614045023
151.667,1.614045023
151.708,1.614045023
151.75,1.614045023
151.792,1.614045023
151.833,1.614045023
151.875,1.614045023
151.917,1.614045023
151.958,1.614045023
152,1.132663174
152.042,1.132663174
152.083,1.132663174
152.125,1.132663174
152.167,1.132663174
152.208,1.132663174
152.25,1.132663174
152.292,1.132663174
152.333,1.132663174
152.375,1.132663174
152.417,1.132663174
152.458,1.132663174
152.5,1.132663174
152.542,1.132663174
152.583,1.132663174
152.625,1.132663174
152.667,1.132663174
152.708,1.132663174
152.75,1.132663174
152.792,1.132663174
152.833,1.132663174
152.875,1.132663174
152.917,1.132663174
152.958,1.132663174
153,1.132663174
153.042,1.132663174
153.083,1.132663174
153.125,1.132663174
153.167,1.132663174
153.208,1.132663174
153.25,1.132663174
153.292,1.132663174
153.333,1.132663174
153.375,1.132663174
153.417,1.132663174
153.458,1.132663174
153.5,1.132663174
153.542,1.132663174
153.583,1.132663174
153.625,1.132663174
153.667,1.132663174
153.708,1.132663174
153.75,1.132663174
153.792,1.132663174
153.833,1.132663174
153.875,1.132663174
153.917,1.132663174
153.958,1.132663174
154,1.132663174
154.042,1.132663174
154.083,1.132663174
154.125,1.132663174
154.167,1.132663174
154.208,1.132663174
154.25,1.132663174
154.292,1.132663174
154.333,1.132663174
154.375,1.132663174
154.417,1.132663174
154.458,1.132663174
154.5,1.132663174
154.542,1.132663174
154.583,1.132663174
154.625,1.132663174
154.667,1.132663174
154.708,1.132663174
154.75,1.132663174
154.792,1.132663174
154.833,1.132663174
154.875,1.132663174
154.917,1.132663174
154.958,1.132663174
155,1.132663174
155.042,1.132663174
155.083,1.132663174
155.125,1.132663174
155.167,1.132663174
155.208,1.132663174
155.25,1.132663174
155.292,1.132663174
155.333,1.132663174
155.375,1.132663174
155.417,1.132663174
155.458,1.132663174
155.5,1.132663174
155.542,1.132663174
155.583,1.132663174
155.625,1.132663174
155.667,1.132663174
155.708,1.132663174
155.75,1.132663174
155.792,1.132663174
155.833,1.132663174
155.875,1.132663174
155.917,1.132663174
155.958,1.132663174
156,1.132663174
156.042,1.132663174
156.083,1.132663174
156.125,1.132663174
156.167,1.132663174
156.208,1.132663174
156.25,1.132663174
156.292,1.132663174
156.333,1.132663174
156.375,1.132663174
156.417,1.132663174
156.458,1.132663174
156.5,1.132663174
156.542,1.132663174
156.583,1.132663174
156.625,1.132663174
156.667,1.132663174
156.708,1.132663174
156.75,1.132663174
156.792,1.132663174
156.833,1.132663174
156.875,1.132663174
156.917,1.132663174
156.958,1.132663174
157,1.132663174
157.042,1.132663174
157.083,1.132663174
157.125,1.132663174
157.167,1.132663174
157.208,1.132663174
157.25,1.132663174
157.292,1.132663174
157.333,1.132663174
157.375,1.132663174
157.417,1.132663174
157.458,1.132663174
157.5,1.132663174
157.542,1.132663174
157.583,1.132663174
157.625,1.132663174
157.667,1.132663174
157.708,1.132663174
157.75,1.132663174
157.792,1.132663174
157.833,1.132663174
157.875,1.132663174
157.917,1.132663174
157.958,1.132663174
158,1.132663174
158.042,1.132663174
158.083,1.132663174
158.125,1.132663174
158.167,1.132663174
158.208,1.132663174
158.25,1.132663174
158.292,1.132663174
158.333,1.132663174
158.375,1.132663174
158.417,1.132663174
158.458,1.132663174
158.5,1.132663174
158.542,1.132663174
158.583,1.132663174
158.625,1.132663174
158.667,1.132663174
158.708,1.132663174
158.75,1.132663174
158.792,1.132663174
158.833,1.132663174
158.875,1.132663174
158.917,1.132663174
158.958,1.132663174
159,1.132663174
159.042,1.132663174
159.083,1.132663174
159.125,1.132663174
159.167,1.132663174
159.208,1.132663174
159.25,1.132663174
159.292,1.132663174
159.333,1.132663174
159.375,1.132663174
159.417,1.132663174
159.458,1.132663174
159.5,1.132663174
159.542,1.132663174
159.583,1.132663174
159.625,1.132663174
159.667,1.132663174
159.708,1.132663174
159.75,1.132663174
159.792,1.132663174
159.833,1.132663174
159.875,1.132663174
159.917,1.132663174
159.958,1.132663174
160,1.132663174
160.042,1.132663174
160.083,1.132663174
160.125,1.132663174
160.167,1.132663174
160.208,1.132663174
160.25,1.132663174
160.292,1.132663174
160.333,1.132663174
160.375,1.132663174
160.417,1.132663174
160.458,1.132663174
160.5,1.132663174
160.542,1.132663174
160.583,1.132663174
160.625,1.132663174
160.667,1.132663174
160.708,1.132663174
160.75,1.132663174
160.792,1.132663174
160.833,1.132663174
160.875,1.132663174
160.917,1.132663174
160.958,1.132663174
161,1.132663174
161.042,1.132663174
161.083,1.132663174
161.125,1.132663174
161.167,1.132663174
161.208,1.132663174
161.25,1.132663174
161.292,1.132663174
161.333,1.132663174
161.375,1.132663174
161.417,1.132663174
161.458,1.132663174
161.5,1.132663174
161.542,1.132663174
161.583,1.132663174
161.625,1.132663174
161.667,1.132663174
161.708,1.132663174
161.75,1.132663174
161.792,1.132663174
161.833,1.132663174
161.875,1.132663174
161.917,1.132663174
161.958,1.132663174
162,1.132663174
162.042,1.132663174
162.083,1.132663174
162.125,1.132663174
162.167,1.132663174
162.208,1.132663174
162.25,1.132663174
162.292,1.132663174
162.333,1.132663174
162.375,1.132663174
162.417,1.132663174
162.458,1.132663174
162.5,1.132663174
162.542,1.132663174
162.583,1.132663174
162.625,1.132663174
162.667,1.132663174
162.708,1.132663174
162.75,1.132663174
162.792,1.132663174
162.833,1.132663174
162.875,1.132663174
162.917,1.132663174
162.958,1.132663174
163,1.132663174
163.042,1.132663174
163.083,1.132663174
163.125,1.132663174
163.167,1.132663174
163.208,1.132663174
163.25,1.132663174
163.292,1.132663174
163.333,1.132663174
163.375,1.132663174
163.417,1.132663174
163.458,1.132663174
163.5,1.132663174
163.542,1.132663174
163.583,1.132663174
163.625,1.132663174
163.667,1.132663174
163.708,1.132663174
163.75,1.132663174
163.792,1.132663174
163.833,1.132663174
163.875,1.132663174
163.917,1.132663174
163.958,1.132663174
164,1.132663174
164.042,1.132663174
164.083,1.132663174
164.125,1.132663174
164.167,1.132663174
164.208,1.132663174
164.25,1.132663174
164.292,1.132663174
164.333,1.132663174
164.375,1.132663174
164.417,1.132663174
164.458,1.132663174
164.5,1.132663174
164.542,1.132663174
164.583,1.132663174
164.625,1.132663174
164.667,1.132663174
164.708,1.132663174
164.75,1.132663174
164.792,1.132663174
164.833,1.132663174
164.875,1.132663174
164.917,1.132663174
164.958,1.132663174
165,1.132663174
165.042,1.132663174
165.083,1.132663174
165.125,1.132663174
165.167,1.132663174
165.208,1.132663174
165.25,1.132663174
165.292,1.132663174
165.333,1.132663174
165.375,1.132663174
165.417,1.132663174
165.458,1.132663174
165.5,1.132663174
165.542,1.132663174
165.583,1.132663174
165.625,1.132663174
165.667,1.132663174
165.708,1.132663174
165.75,1.132663174
165.792,1.132663174
165.833,1.132663174
165.875,1.132663174
165.917,1.132663174
165.958,1.132663174
166,1.132663174
166.042,1.132663174
166.083,1.132663174
166.125,1.132663174
166.167,1.132663174
166.208,1.132663174
166.25,1.132663174
166.292,1.132663174
166.333,1.132663174
166.375,1.132663174
166.417,1.132663174
166.458,1.132663174
166.5,1.132663174
166.542,1.132663174
166.583,1.132663174
166.625,1.132663174
166.667,1.132663174
166.708,1.132663174
166.75,1.132663174
166.792,1.132663174
166.833,1.132663174
166.875,1.132663174
166.917,1.132663174
166.958,1.132663174
167,1.132663174
167.042,1.132663174
167.083,1.132663174
167.125,1.132663174
167.167,1.132663174
167.208,1.132663174
167.25,1.132663174
167.292,1.132663174
167.333,1.132663174
167.375,1.132663174
167.417,1.132663174
167.458,1.132663174
167.5,1.132663174
167.542,1.132663174
167.583,1.132663174
167.625,1.132663174
167.667,1.132663174
167.708,1.132663174
167.75,1.132663174
167.792,1.132663174
167.833,1.132663174
167.875,1.132663174
167.917,1.132663174
167.958,1.132663174
168,1.132663174
168.042,1.132663174
168.083,1.132663174
168.125,1.132663174
168.167,1.132663174
168.208,1.132663174
168.25,1.132663174
168.292,1.132663174
168.333,1.132663174
168.375,1.132663174
168.417,1.132663174
168.458,1.132663174
168.5,1.132663174
168.542,1.132663174
168.583,1.132663174
168.625,1.132663174
168.667,1.132663174
168.708,1.132663174
168.75,1.132663174
168.792,1.132663174
168.833,1.132663174
168.875,1.132663174
168.917,1.132663174
168.958,1.132663174
169,1.132663174
169.042,1.132663174
169.083,1.132663174
169.125,1.132663174
169.167,1.132663174
169.208,1.132663174
169.25,1.132663174
169.292,1.132663174
169.333,1.132663174
169.375,1.132663174
169.417,1.132663174
169.458,1.132663174
169.5,1.132663174
169.542,1.132663174
169.583,1.132663174
169.625,1.132663174
169.667,1.132663174
169.708,1.132663174
169.75,1.132663174
169.792,1.132663174
169.833,1.132663174
169.875,1.132663174
169.917,1.132663174
169.958,1.132663174
170,1.132663174
170.042,1.132663174
170.083,1.132663174
170.125,1.132663174
170.167,1.132663174
170.208,1.132663174
170.25,1.132663174
170.292,1.132663174
170.333,1.132663174
170.375,1.132663174
170.417,1.132663174
170.458,1.132663174
170.5,1.132663174
170.542,1.132663174
170.583,1.132663174
170.625,1.132663174
170.667,1.132663174
170.708,1.132663174
170.75,1.132663174
170.792,1.132663174
170.833,1.132663174
170.875,1.132663174
170.917,1.132663174
170.958,1.132663174
171,1.132663174
171.042,1.132663174
171.083,1.132663174
171.125,1.132663174
171.167,1.132663174
171.208,1.132663174
171.25,1.132663174
171.292,1.132663174
171.333,1.132663174
171.375,1.132663174
171.417,1.132663174
171.458,1.132663174
171.5,1.132663174
171.542,1.132663174
171.583,1.132663174
171.625,1.132663174
171.667,1.132663174
171.708,1.132663174
171.75,1.132663174
171.792,1.132663174
171.833,1.132663174
171.875,1.132663174
171.917,1.132663174
171.958,1.132663174
172,1.132663174
172.042,1.132663174
172.083,1.132663174
172.125,1.132663174
172.167,1.132663174
172.208,1.132663174
172.25,1.132663174
172.292,1.132663174
172.333,1.132663174
172.375,1.132663174
172.417,1.132663174
172.458,1.132663174
172.5,1.132663174
172.542,1.132663174
172.583,1.132663174
172.625,1.132663174
172.667,1.132663174
172.708,1.132663174
172.75,1.132663174
172.792,1.132663174
172.833,1.132663174
172.875,1.132663174
172.917,1.132663174
172.958,1.132663174
173,1.132663174
173.042,1.132663174
173.083,1.132663174
173.125,1.132663174
173.167,1.132663174
173.208,1.132663174
173.25,1.132663174
173.292,1.132663174
173.333,1.132663174
173.375,1.132663174
173.417,1.132663174
173.458,1.132663174
173.5,1.132663174
173.542,1.132663174
173.583,1.132663174
173.625,1.132663174
173.667,1.132663174
173.708,1.132663174
173.75,1.132663174
173.792,1.132663174
173.833,1.132663174
173.875,1.132663174
173.917,1.132663174
173.958,1.132663174
174,1.132663174
174.042,1.132663174
174.083,1.132663174
174.125,1.132663174
174.167,1.132663174
174.208,1.132663174
174.25,1.132663174
174.292,1.132663174
174.333,1.132663174
174.375,1.132663174
174.417,1.132663174
174.458,1.132663174
174.5,1.132663174
174.542,1.132663174
174.583,1.132663174
174.625,1.132663174
174.667,1.132663174
174.708,1.132663174
174.75,1.132663174
174.792,1.132663174
174.833,1.132663174
174.875,1.132663174
174.917,1.132663174
174.958,1.132663174
175,1.132663174
175.042,1.132663174
175.083,1.132663174
175.125,1.132663174
175.167,1.132663174
175.208,1.132663174
175.25,1.132663174
175.292,1.132663174
175.333,1.132663174
175.375,1.132663174
175.417,1.132663174
175.458,1.132663174
175.5,1.132663174
175.542,1.132663174
175.583,1.132663174
175.625,1.132663174
175.667,1.132663174
175.708,1.132663174
175.75,1.132663174
175.792,1.132663174
175.833,1.132663174
175.875,1.132663174
175.917,1.132663174
175.958,1.132663174
176,1.132663174
176.042,1.132663174
176.083,1.132663174
176.125,1.132663174
176.167,1.132663174
176.208,1.132663174
176.25,1.132663174
176.292,1.132663174
176.333,1.132663174
176.375,1.132663174
176.417,1.132663174
176.458,1.132663174
176.5,1.132663174
176.542,1.132663174
176.583,1.132663174
176.625,1.132663174
176.667,1.132663174
176.708,1.132663174
