$Lewiston inflow year 2018 YC 06/23/22,
125.125,23.2716277
125.167,23.2908151
125.208,24.5915963
125.25,55.4884609
125.292,57.1268611
125.333,57.0762607
125.375,57.1324362
125.417,57.0538471
125.458,57.0067276
125.5,57.0505077
125.542,57.2703138
125.583,57.0961839
125.625,57.042895
125.667,56.9155167
125.708,57.134587
125.75,57.0659312
125.792,57.1114093
125.833,57.0146799
125.875,55.4628211
125.917,24.456011
125.958,24.9050188
126,55.3705065
126.042,57.1058908
126.083,57.1000044
126.125,57.1932246
126.167,57.1178617
126.208,57.1334833
126.25,57.1905078
126.292,56.9915871
126.333,52.1388446
126.375,51.9674315
126.417,51.8929176
126.458,51.857769
126.5,51.8430247
126.542,51.9955051
126.583,51.9199441
126.625,52.0181451
126.667,51.8943609
126.708,51.9881754
126.75,52.0384645
126.792,51.897955
126.833,51.9238495
126.875,52.1285434
126.917,56.9379586
126.958,55.3425178
127,24.4959989
127.042,23.2649206
127.083,23.3495659
127.125,23.329671
127.167,23.2865701
127.208,24.3666113
127.25,50.6701312
127.292,51.720514
127.333,51.9236231
127.375,52.0078722
127.417,51.67014
127.458,51.8399117
127.5,52.0315876
127.542,51.6147569
127.583,51.8813712
127.625,51.9701766
127.667,51.8849936
127.708,52.028984
127.75,56.9278272
127.792,57.0486965
127.833,57.130059
127.875,55.3763929
127.917,24.4987723
127.958,24.0681029
128,41.5928213
128.042,42.4654518
128.083,42.3950131
128.125,42.5051284
128.167,42.4453022
128.208,42.4450192
128.25,42.4661593
128.292,42.4728947
128.333,42.5014211
128.375,42.4685648
128.417,42.4519527
128.458,42.4748757
128.5,42.4382838
128.542,42.4472549
128.583,42.3360076
128.625,43.0897781
128.667,56.4916676
128.708,57.2956989
128.75,57.1505482
128.792,57.101476
128.833,57.0907503
128.875,56.2011398
128.917,42.9973503
128.958,42.9068186
129,56.3172264
129.042,57.1080982
129.083,57.0352823
129.125,57.0844111
129.167,57.1170127
129.208,57.1298043
129.25,57.1355775
129.292,57.16883
129.333,57.0417064
129.375,57.116192
129.417,57.175905
129.458,57.2023655
129.5,52.0914987
129.542,51.8592972
129.583,51.9160104
129.625,51.9304717
129.667,51.965026
129.708,52.0154
129.75,52.0675569
129.792,51.9119352
129.833,51.8768998
129.875,52.0334837
129.917,51.9097561
129.958,51.5937866
130,47.2634055
130.042,46.9810847
130.083,46.9431344
130.125,46.9863768
130.167,46.8776765
130.208,47.1754491
130.25,51.6615368
130.292,52.0365118
130.333,52.0751979
130.375,51.9451028
130.417,54.1028646
130.458,54.0465193
130.5,54.192802
130.542,54.1797557
130.583,54.3075868
130.625,54.1520217
130.667,54.1598042
130.708,54.0541603
130.75,54.1872269
130.792,54.2136308
130.833,54.088092
130.875,54.1723694
130.917,54.1031476
130.958,54.0811019
131,54.0809604
131.042,54.1431355
131.083,54.1406734
131.125,54.2090462
131.167,54.1151185
131.208,54.0336145
131.25,54.0497738
131.292,54.268929
131.333,54.0623956
131.375,54.02187
131.417,54.1968772
131.458,54.0734043
131.5,54.0952236
131.542,53.1947742
131.583,51.8977852
131.625,52.1361844
131.667,51.8982097
131.708,51.8485432
131.75,52.2137547
131.792,51.8605424
131.833,51.8429398
131.875,51.8961155
131.917,51.8975022
131.958,52.0142114
132,52.0182017
132.042,52.0628874
132.083,51.8408173
132.125,52.0319555
132.167,52.0916402
132.208,51.952008
132.25,51.9468857
132.292,51.8865501
132.333,51.8848804
132.375,51.9383108
132.417,51.8690041
132.458,51.8774941
132.5,51.8821353
132.542,51.9309528
132.583,51.946914
132.625,51.937575
132.667,51.8454019
132.708,52.1816059
132.75,51.9741952
132.792,51.7262589
132.833,52.0896875
132.875,52.0352666
132.917,52.0937627
132.958,52.2422245
133,56.7955813
133.042,57.2010637
133.083,57.1821027
133.125,57.1665943
133.167,57.2134308
133.208,57.3238857
133.25,57.0555168
133.292,57.204488
133.333,57.1917813
133.375,57.2052238
133.417,57.2084783
133.458,57.1983186
133.5,57.1549913
133.542,53.3909781
133.583,50.6989406
133.625,52.660357
133.667,55.5421177
133.708,57.0054258
133.75,57.0030203
133.792,56.3808448
133.833,57.1111546
133.875,56.786497
133.917,57.1106735
133.958,57.1070511
134,57.1763578
134.042,57.1958282
134.083,57.0154723
134.125,57.2226566
134.167,57.3993052
134.208,57.1511991
134.25,57.240712
134.292,57.0911182
134.333,57.1891211
134.375,57.2340615
134.417,57.1950358
134.458,57.2474191
134.5,57.3569401
134.542,57.2022806
134.583,57.0678556
134.625,57.3252441
134.667,57.0255471
134.708,57.2806433
134.75,57.2295335
134.792,57.2009788
134.833,57.2432307
134.875,57.2160627
134.917,57.2870108
134.958,57.1892343
135,57.1462183
135.042,57.2056483
135.083,57.1873948
135.125,57.2362972
135.167,57.2263073
135.208,57.2801056
135.25,57.2061011
135.292,57.3249045
135.333,57.2637482
135.375,57.2139968
135.417,57.2152986
135.458,57.286275
135.5,57.273257
135.542,57.2583995
135.583,57.2494567
135.625,57.2469663
135.667,57.2855392
135.708,57.147888
135.75,57.4136816
135.792,57.2489473
135.833,57.2624464
135.875,57.0946557
135.917,57.2631539
135.958,57.2193455
136,57.4084461
136.042,57.2542394
136.083,57.081383
136.125,57.330423
136.167,57.2706817
136.208,57.3094244
136.25,57.4985816
136.292,57.0656482
136.333,57.3351491
136.375,57.304104
136.417,57.381363
136.458,57.320235
136.5,57.2280619
136.542,57.4424627
136.583,55.3566112
136.625,56.8198061
136.667,57.2756342
136.708,57.2576354
136.75,57.3105847
136.792,57.3224707
136.833,57.2326748
136.875,57.3184238
136.917,57.2370047
136.958,57.2240999
137,57.1924888
137.042,57.2505887
137.083,57.2986704
137.125,57.285709
137.167,57.142511
137.208,57.4799885
137.25,57.3367622
137.292,57.3545063
137.333,57.3438372
137.375,57.3775425
137.417,57.2304391
137.458,57.3269138
137.5,57.3992486
137.542,57.544937
137.583,57.3986826
137.625,57.1869703
137.667,57.3843628
137.708,57.4868654
137.75,57.2942556
137.792,57.2326465
137.833,57.2778416
137.875,57.2662103
137.917,57.2832752
137.958,57.1534065
138,52.2854386
138.042,52.016815
138.083,52.0378419
138.125,52.2032271
138.167,52.0306254
138.208,52.3527643
138.25,56.9890967
138.292,52.378489
138.333,52.1886526
138.375,52.2450545
138.417,50.9214635
138.458,54.1041664
138.5,52.7204945
138.542,52.2963624
138.583,56.506893
138.625,56.951486
138.667,57.3990505
138.708,57.323914
138.75,57.335517
138.792,57.3051228
138.833,57.1610758
138.875,57.1771219
138.917,52.4307874
138.958,52.1638901
139,51.9952504
139.042,52.0703303
139.083,52.0999038
139.125,52.1815493
139.167,52.2493278
139.208,52.4790672
139.25,57.2321088
139.292,57.3986543
139.333,57.3860325
139.375,57.4137382
139.417,56.1521808
139.458,56.0335472
139.5,59.0235554
139.542,57.6173284
139.583,57.4114742
139.625,57.401456
139.667,57.4296145
139.708,57.3676941
139.75,57.3857778
139.792,57.3201784
139.833,57.2594183
139.875,57.0260282
139.917,52.2018121
139.958,52.1473063
140,52.2302253
140.042,52.2131604
140.083,52.0124285
140.125,52.3203891
140.167,51.9259437
140.208,52.5609674
140.25,57.1946113
140.292,57.420134
140.333,57.3381772
140.375,57.2574939
140.417,57.4416137
140.458,57.4548864
140.5,57.4871201
140.542,57.4410194
140.583,57.4402553
140.625,57.4051067
140.667,57.3934754
140.708,57.4664328
140.75,57.4030408
140.792,57.3998146
140.833,57.3134996
140.875,57.1471239
140.917,52.2254709
140.958,52.2452243
141,52.1284019
141.042,52.2290933
141.083,52.1017433
141.125,52.1617959
141.167,52.1326186
141.208,52.4954529
141.25,57.2499378
141.292,57.4721211
141.333,57.4345104
141.375,57.4305201
141.417,57.4737059
141.458,57.440793
141.5,57.4455474
141.542,57.4248601
141.583,57.4070311
141.625,57.4818563
141.667,57.2460041
141.708,57.44334
141.75,57.369477
141.792,57.486356
141.833,57.339762
141.875,57.1007685
141.917,52.3368597
141.958,52.1625317
142,57.1953188
142.042,57.3000571
142.083,57.5793215
142.125,57.3891172
142.167,57.2415893
142.208,57.432586
142.25,57.431171
142.292,57.4165399
142.333,57.3818158
142.375,57.4441607
142.417,57.4730833
142.458,55.7699327
142.5,55.5924917
142.542,57.3841364
142.583,57.4525092
142.625,57.340611
142.667,57.3849571
142.708,57.4018805
142.75,57.3790141
142.792,57.2907181
142.833,57.3240555
142.875,57.4132005
142.917,57.3458748
142.958,57.2456928
143,52.3160309
143.042,52.1627581
143.083,52.1912845
143.125,52.2968718
143.167,51.8791072
143.208,52.3776966
143.25,57.2536451
143.292,57.64144
143.333,57.2929821
143.375,57.5660771
143.417,57.4327841
143.458,57.1435015
143.5,57.414474
143.542,57.5018644
143.583,57.5040152
143.625,57.6504394
143.667,57.3073868
143.708,57.4239545
143.75,57.4729984
143.792,57.4712721
143.833,57.4408213
143.875,57.1963659
143.917,52.469049
143.958,51.6613953
144,43.0372533
144.042,42.6179039
144.083,42.6220923
144.125,42.607631
144.167,42.6569296
144.208,42.6334689
144.25,42.6799092
144.292,42.7215668
144.333,42.6310351
144.375,42.6718154
144.417,42.6700891
144.458,43.0248862
144.5,51.8209224
144.542,52.324436
144.583,52.962884
144.625,52.5215172
144.667,52.2946361
144.708,52.091527
144.75,52.0718868
144.792,52.4203164
144.833,52.043134
144.875,51.5013305
144.917,58.2604742
144.958,52.9347538
145,55.8677092
145.042,52.3509248
145.083,51.8548541
145.125,51.6725455
145.167,51.7256929
145.208,52.0302292
145.25,51.7531722
145.292,51.6594992
145.333,52.1747007
145.375,51.5278193
145.417,51.807961
145.458,51.4981043
145.5,51.5095092
145.542,51.7795761
145.583,51.3419166
145.625,51.4194303
145.667,51.365066
145.708,52.0370212
145.75,52.1816625
145.792,52.3253416
145.833,52.2986264
145.875,52.3452931
145.917,52.314814
145.958,52.263025
146,52.1599281
146.042,52.2131887
146.083,52.3128047
146.125,52.1482685
146.167,52.1961521
146.208,52.2844481
146.25,52.3002678
146.292,52.2950889
146.333,52.0341063
146.375,52.4601062
146.417,52.3268132
146.458,52.4072984
146.5,52.2783636
146.542,52.4763787
146.583,52.3930352
146.625,52.1780967
146.667,52.2486203
146.708,52.5116122
146.75,57.3203765
146.792,57.3436674
146.833,57.5976033
146.875,57.2446457
146.917,52.6329626
146.958,51.9598188
147,47.4460537
147.042,47.2851399
147.083,39.1899815
147.125,42.8633215
147.167,42.205488
147.208,45.9920846
147.25,46.9889238
147.292,47.2606038
147.333,47.3072988
147.375,47.3103835
147.417,47.2831872
147.458,47.3574464
147.5,47.3171189
147.542,47.2878567
147.583,47.3000823
147.625,47.2926111
147.667,47.272603
147.708,47.2755179
147.75,47.2587077
147.792,47.2426616
147.833,47.2686127
147.875,47.240624
147.917,47.1117175
147.958,47.3777092
148,47.2248892
148.042,47.2283135
148.083,47.1439795
148.125,47.3951703
148.167,47.2556796
148.208,47.5146812
148.25,51.8200734
148.292,52.3548019
148.333,52.3275773
148.375,52.332643
148.417,52.5559017
148.458,52.1031866
148.5,52.4513898
148.542,52.373961
148.583,52.3538114
148.625,52.366603
148.667,52.2756185
148.708,52.2419981
148.75,52.3895543
148.792,52.3557358
148.833,52.4123075
148.875,52.1097522
148.917,47.5133511
148.958,46.2271444
149,24.288192
149.042,23.3987796
149.083,23.3927234
149.125,23.3686118
149.167,23.4093921
149.208,24.5893889
149.25,55.81609
149.292,57.4613388
149.333,56.4887527
149.375,54.1528424
149.417,55.2970114
149.458,55.8426637
149.5,55.0877612
149.542,54.8699644
149.583,56.9365436
149.625,53.062217
149.667,51.5185935
149.708,51.4076292
149.75,51.8193093
149.792,51.5343566
149.833,51.4846335
149.875,50.8013583
149.917,28.6815972
149.958,26.3562145
150,34.3671521
150.042,34.5764023
150.083,36.1773899
150.125,36.0623221
150.167,34.6760183
150.208,38.191133
150.25,50.5103211
150.292,51.891729
150.333,51.6812619
150.375,51.5685147
150.417,51.5325737
150.458,51.5937017
150.5,51.5654866
150.542,51.375537
150.583,50.9381888
150.625,51.4236753
150.667,51.6355857
150.708,51.534017
150.75,51.4721815
150.792,51.6579993
150.833,51.5979467
150.875,51.6252562
150.917,51.4970289
150.958,50.0789442
151,26.7850161
151.042,25.9900691
151.083,26.0381225
151.125,25.870728
151.167,26.0969582
151.208,26.7694228
151.25,50.1073291
151.292,51.3206916
151.333,51.5833439
151.375,51.3699053
151.417,51.4630972
151.458,51.4839826
151.5,51.6842051
151.542,51.3893757
151.583,51.5257817
151.625,51.6443587
151.667,51.3623209
151.708,51.5343566
151.75,51.4894162
151.792,51.6046538
151.833,51.667876
151.875,50.2277739
151.917,26.7922892
151.958,25.8914719
152,23.1969723
152.042,23.0875079
152.083,23.1228263
152.125,23.1279203
152.167,23.0341058
152.208,23.3716682
152.25,30.4665914
152.292,30.7051604
152.333,30.8745642
152.375,30.8573012
152.417,30.0695707
152.458,29.4281229
152.5,29.6619375
152.542,30.8538486
152.583,30.8395288
152.625,30.77342
152.667,30.9114957
152.708,35.1176681
152.75,93.8079344
152.792,97.302758
152.833,97.1148177
152.875,93.8358948
152.917,27.1682547
152.958,22.5304507
153,2.4955506
153.042,0.0849
153.083,0.0849
153.125,0.0849
153.167,0.0849
153.208,2.3781056
153.25,22.2305556
153.292,22.848288
153.333,23.3764792
153.375,33.6901878
153.417,34.1931354
153.458,33.5834685
153.5,20.1369499
153.542,26.3982966
153.583,34.1374976
153.625,34.1911261
153.667,34.1751083
153.708,33.2010789
153.75,88.4118602
153.792,97.0057495
153.833,97.0194184
153.875,93.2767434
153.917,6.6816583
153.958,0.0849
154,0.0849
154.042,0.0849
154.083,0.0849
154.125,0.0849
154.167,0.0849
154.208,3.0555227
154.25,40.3428952
154.292,41.8442951
154.333,41.7612912
154.375,41.8665672
154.417,41.9146489
154.458,41.6897488
154.5,41.8922636
154.542,41.7976001
154.583,41.8757364
154.625,41.862775
154.667,34.7075445
154.708,38.0429542
154.75,93.8825332
154.792,96.8364589
154.833,97.1390708
154.875,95.0760574
154.917,26.3632329
154.958,22.5990499
155,16.0379213
155.042,15.7300739
155.083,11.7379344
155.125,15.476987
155.167,15.7662413
155.208,18.5501972
155.25,49.5287639
155.292,51.3736692
155.333,51.4069783
155.375,49.9193039
155.417,48.237916
155.458,51.223
155.5,49.8330738
155.542,51.4939442
155.583,51.210548
155.625,51.3035418
155.667,53.1076951
155.708,95.279874
155.75,97.3989214
155.792,97.1859639
155.833,97.6441126
155.875,94.1943426
155.917,29.4204536
155.958,25.0452736
156,2.5091346
156.042,0.0849
156.083,0.0849
156.125,0.0849
156.167,0.0849
156.208,5.3387667
156.25,49.2202373
156.292,50.0326171
156.333,29.0607889
156.375,28.5603034
156.417,36.675951
156.458,40.4658021
156.5,51.1344493
156.542,51.3460201
156.583,51.3617266
156.625,51.1724845
156.667,53.1256939
156.708,95.2001529
156.75,97.3025599
156.792,97.3108801
156.833,97.3496511
156.875,93.3500404
156.917,7.192445
156.958,2.1428477
157,17.2209745
157.042,17.5506412
157.083,17.4685712
157.125,17.4375261
157.167,17.5154077
157.208,18.7022248
157.25,55.8992354
157.292,58.0739772
157.333,48.0775965
157.375,34.7637483
157.417,47.9084757
157.458,57.8890367
157.5,58.2190713
157.542,56.7435659
157.583,38.4331263
157.625,56.0753746
157.667,95.2084448
157.708,97.3047107
157.75,97.3154364
157.792,97.3172476
157.833,97.3879127
157.875,96.3539439
157.917,71.6542982
157.958,68.0078998
158,21.6681497
158.042,18.5209633
158.083,18.5403488
158.125,18.4188286
158.167,18.55914
158.208,19.9556884
158.25,49.7177513
158.292,51.4947649
158.333,51.4412496
158.375,51.3631133
158.417,51.4297032
158.458,51.3975827
158.5,51.5218763
158.542,51.4755492
158.583,51.5997296
158.625,51.4999155
158.667,53.4753121
158.708,95.5361871
158.75,97.5506377
158.792,97.9434134
158.833,98.2300075
158.875,82.9802412
158.917,43.6815028
158.958,7.6619986
159,47.9360116
159.042,29.0890889
159.083,24.237252
159.125,20.1613445
159.167,22.4751808
159.208,29.6464574
159.25,83.4257115
159.292,84.577663
159.333,85.5509
159.375,93.4091025
159.417,97.8027624
159.458,95.5270462
159.5,97.7380686
159.542,95.5952492
159.583,97.777349
159.625,97.8178463
159.667,97.8123844
159.708,97.8375431
159.75,97.8054509
159.792,97.8243836
159.833,91.8586587
159.875,81.2182832
159.917,44.9477863
159.958,50.9622155
160,35.1601181
160.042,34.5597902
160.083,34.5214154
160.125,34.4702773
160.167,34.6548782
160.208,38.2374318
160.25,95.3061364
160.292,98.0856209
160.333,97.9629687
160.375,97.8606076
160.417,97.1061579
160.458,93.0772001
160.5,91.0169035
160.542,91.035157
160.583,90.597073
160.625,93.9917146
160.667,97.0428225
160.708,98.2224514
160.75,96.2988438
160.792,96.5140087
160.833,98.2188007
160.875,95.5398095
160.917,37.6836291
160.958,35.3215696
161,49.4224691
161.042,23.9995886
161.083,23.0879607
161.125,24.0523681
161.167,50.3341536
161.208,51.9731481
161.25,56.8601619
161.292,57.2855109
161.333,55.46517
161.375,66.2339709
161.417,66.8305349
161.458,66.8330819
161.5,67.1966237
161.542,78.4861446
161.583,79.78902
161.625,97.3706497
161.667,98.3678851
161.708,97.8160917
161.75,98.0661505
161.792,93.5414899
161.833,87.6606084
161.875,88.5074576
161.917,98.2576849
161.958,94.964046
162,26.573983
162.042,23.0458786
162.083,23.1204491
162.125,23.2023776
162.167,23.858315
162.208,40.4636513
162.25,50.3852634
162.292,34.9736777
162.333,34.6356625
162.375,37.0156359
162.417,81.1722957
162.458,82.9244619
162.5,78.9180026
162.542,96.5125088
162.583,98.7050796
162.625,98.6704121
162.667,98.6586676
162.708,98.6345843
162.75,98.5832198
162.792,98.7519444
162.833,98.6852413
162.875,98.7388981
162.917,98.6243397
162.958,95.5001612
163,29.3885029
163.042,26.0798367
163.083,26.0817328
163.125,26.0768369
163.167,26.0713184
163.208,31.2293613
163.25,95.2468762
163.292,98.6700725
163.333,98.8406366
163.375,98.5494579
163.417,99.114807
163.458,98.8297128
163.5,98.8579562
163.542,98.7929794
163.583,98.5315157
163.625,99.1139297
163.667,98.8354294
163.708,98.4546812
163.75,98.7951585
163.792,98.8352879
163.833,99.0126157
163.875,95.4534379
163.917,29.2216178
163.958,25.4119001
164,2.4854192
164.042,0.0849
164.083,0.0849
164.125,0.0849
164.167,5.1338181
164.208,28.3467799
164.25,70.1296074
164.292,97.3677348
164.333,98.7915927
164.375,98.7876307
164.417,98.8185909
164.458,98.7254273
164.5,98.7782634
164.542,98.8316655
164.583,98.9207256
164.625,98.8385424
164.667,98.9249706
164.708,98.9578269
164.75,98.8138082
164.792,98.9212633
164.833,98.903406
164.875,96.6629516
164.917,52.3840924
164.958,21.8723342
165,23.5188282
165.042,23.4837928
165.083,23.4572757
165.125,23.5266956
165.167,23.6363864
165.208,28.8964791
165.25,95.5446488
165.292,97.1620787
165.333,54.1357209
165.375,51.8988889
165.417,51.8988889
165.458,53.3610367
165.5,96.7670673
165.542,99.2738813
165.583,98.7220879
165.625,99.0707156
165.667,99.1109299
165.708,99.1262402
165.75,99.1776613
165.792,99.1979241
165.833,99.1361169
165.875,99.1706429
165.917,99.2611463
165.958,96.1377036
166,29.4397259
166.042,25.915159
166.083,25.9035277
166.125,25.9322805
166.167,25.9173381
166.208,29.4019737
166.25,96.1431938
166.292,99.5023189
166.333,99.4234468
166.375,99.5630507
166.417,99.4394363
166.458,99.5265154
166.5,99.5261475
166.542,99.5058281
166.583,99.5265437
166.625,99.4928667
166.667,99.2565051
166.708,99.7835077
166.75,99.5651166
166.792,99.2763434
166.833,99.6059535
166.875,96.4683891
166.917,29.4529986
166.958,25.9624766
167,25.876671
167.042,25.8571157
167.083,25.9439118
167.125,25.8921794
167.167,25.9304693
167.208,28.4614515
167.25,73.1946955
167.292,75.5011455
167.333,75.5514346
167.375,75.2305692
167.417,68.4069298
167.458,67.3283319
167.5,96.3820458
167.542,96.2567617
167.583,94.4655981
167.625,99.7159273
167.667,99.6130851
167.708,99.6605725
167.75,99.5419672
167.792,99.5986521
167.833,99.5219025
167.875,99.5366468
167.917,97.5882484
167.958,51.6237563
168,3.1963435
168.042,0.0849
168.083,0.0849
168.125,0.0849
168.167,0.0849
168.208,0.0849
168.25,0.0849
168.292,8.2297815
168.333,95.29459
168.375,100.0292083
168.417,91.5675649
168.458,89.125473
168.5,87.2997834
168.542,87.9237701
168.583,80.4299018
168.625,94.1360446
168.667,92.8476305
168.708,86.5754166
168.75,86.2216383
168.792,90.7032829
168.833,91.201844
168.875,99.9072353
168.917,99.9462044
168.958,96.0973195
169,6.3549914
169.042,0.0849
169.083,0.0849
169.125,0.0849
169.167,0.0849
169.208,0.0849
169.25,0.0849
169.292,0.0849
169.333,0.0849
169.375,6.2100954
169.417,95.4294961
169.458,99.8409001
169.5,99.9856829
169.542,99.954185
169.583,100.0080965
169.625,100.0957982
169.667,100.0303403
169.708,100.0815067
169.75,100.1285413
169.792,100.1180986
169.833,100.1562753
169.875,99.8611346
169.917,100.3791095
169.958,96.0942065
170,7.5341109
170.042,0.0849
170.083,0.0849
170.125,0.0849
170.167,0.0849
170.208,5.0090151
170.25,49.9088895
170.292,52.1795683
170.333,52.0525862
170.375,53.8512776
170.417,97.6678563
170.458,99.9588828
170.5,100.1366917
170.542,100.0895156
170.583,100.0139263
170.625,100.1308619
170.667,100.0897986
170.708,100.2174599
170.75,100.1556244
170.792,100.1334372
170.833,100.1911126
170.875,100.2017534
170.917,100.1632371
170.958,96.1227895
171,6.9738275
171.042,0.0849
171.083,0.0849
171.125,0.0849
171.167,0.0849
171.208,4.062748
171.25,51.0292299
171.292,53.2962297
171.333,53.2339414
171.375,55.0487355
171.417,97.9289238
171.458,100.2106679
171.5,100.2525236
171.542,100.181717
171.583,100.2522123
171.625,100.2782766
171.667,100.0335948
171.708,100.6267345
171.75,100.3499039
171.792,100.0772051
171.833,100.4891682
171.875,100.6331869
171.917,100.4516707
171.958,96.2019729
172,6.3444355
172.042,0.0849
172.083,0.0849
172.125,0.0849
172.167,0.0849
172.208,3.3264952
172.25,51.0418234
172.292,53.3170019
172.333,53.3154737
172.375,53.4655769
172.417,54.8970475
172.458,93.0267129
172.5,91.2032024
172.542,100.0470656
172.583,100.5892087
172.625,100.6472237
172.667,100.7310483
172.708,100.6102356
172.75,100.7178322
172.792,100.8230233
172.833,100.8085337
172.875,100.8404561
172.917,100.8021662
172.958,98.6203777
173,52.7914143
173.042,3.1512333
173.083,0.0849
173.125,0.0849
173.167,0.0849
173.208,3.3862365
173.25,50.1935875
173.292,52.3602921
173.333,52.4119679
173.375,52.8818894
173.417,66.9360656
173.458,85.4391716
173.5,100.3436779
173.542,100.8882831
173.583,100.6048869
173.625,100.7974684
173.667,100.82724
173.708,101.1584915
173.75,100.6413939
173.792,100.8617377
173.833,100.9604198
173.875,100.8689259
173.917,98.7213238
173.958,54.3932509
174,50.1660516
174.042,3.6711326
174.083,0.0849
174.125,0.0849
174.167,0.0849
174.208,3.1521672
174.25,51.154797
174.292,54.2367236
174.333,75.7978993
174.375,99.7405766
174.417,99.833061
174.458,77.1119815
174.5,76.1026903
174.542,77.2224647
174.583,99.9361579
174.625,101.1322291
174.667,101.1460112
174.708,101.2408162
174.75,101.2643335
174.792,101.2858132
174.833,101.2177517
174.875,100.9843899
174.917,99.410542
174.958,52.5226492
175,6.0437763
175.042,0.0849
175.083,0.0849
175.125,0.0849
175.167,0.0849
175.208,0.0849
175.25,0.0849
175.292,3.4200267
175.333,50.1397609
175.375,54.2369783
175.417,98.9352718
175.458,101.5484655
175.5,101.0106523
175.542,101.2481742
175.583,101.3596762
175.625,101.3273293
175.667,101.4206627
175.708,101.4282471
175.75,101.4403595
175.792,101.4180591
175.833,101.5046571
175.875,101.4721121
175.917,101.5942549
175.958,97.357094
176,12.0945993
176.042,0.0849
176.083,0.0849
176.125,0.0849
176.167,0.0849
176.208,0.0849
176.25,0.0849
176.292,0.0849
176.333,3.3158827
176.375,51.9526306
176.417,99.1031474
176.458,100.9540806
176.5,60.3079226
176.542,53.5167999
176.583,53.6272548
176.625,95.7061569
176.667,101.2911336
176.708,101.3290839
176.75,101.3332723
176.792,101.3436867
176.833,101.3907496
176.875,101.4015885
176.917,101.3851745
176.958,99.1942168
177,46.9044483
177.042,43.4370757
177.083,43.4939587
177.125,43.4480844
177.167,43.4275386
177.208,44.0001325
177.25,53.3433775
177.292,53.7323893
177.333,53.6704972
177.375,53.7646796
177.417,55.4295969
177.458,99.2671176
177.5,101.5708225
177.542,101.6955689
177.583,101.7541216
177.625,101.5546066
177.667,101.9152901
177.708,102.1386054
177.75,101.9323267
177.792,101.86868
177.833,101.7060965
177.875,102.0439702
177.917,97.9376968
177.958,11.1954234
178,22.3165027
178.042,23.0495859
178.083,23.0577929
178.125,23.1268732
178.167,22.9497152
178.208,22.9795717
178.25,23.0378697
178.292,23.020352
178.333,23.0685186
178.375,26.73784
178.417,98.0118145
178.458,101.7618758
178.5,99.0710269
178.542,76.0224032
178.583,101.7694319
178.625,101.7951849
178.667,101.8994704
178.708,101.9141015
178.75,101.8959895
178.792,101.9221387
178.833,101.9111866
178.875,102.028009
178.917,99.7913468
178.958,52.3033525
179,3.6720099
179.042,0.0849
179.083,0.0849
179.125,0.0849
179.167,0.0849
179.208,4.7437875
179.25,51.5502329
179.292,53.7873479
179.333,53.6719688
179.375,55.5597486
179.417,99.5514194
179.458,101.9223085
179.5,101.7084454
179.542,102.2758038
179.583,101.7490842
179.625,102.4364912
179.667,101.8428421
179.708,102.4242373
179.75,101.8680008
179.792,102.5159576
179.833,101.8809905
179.875,99.9902109
179.917,54.8092326
179.958,50.7439659
180,3.8924669
180.042,0.0849
180.083,0.0849
180.125,0.0849
180.167,0.0849
180.208,3.3559838
180.25,50.6036828
180.292,52.9087461
180.333,52.8603248
180.375,54.6946742
180.417,99.8714641
180.458,102.3961637
180.5,102.3622603
180.542,102.4109929
180.583,102.5422766
180.625,102.5279285
180.667,102.6000935
180.708,102.5706615
180.75,102.61014
180.792,102.501185
180.833,102.5180518
180.875,100.3487719
180.917,55.5744929
180.958,51.4369197
181,7.585815
181.042,0.0849
181.083,0.0849
181.125,0.0849
181.167,0.0849
181.208,5.8360826
181.25,50.5076892
181.292,52.6801953
181.333,52.9470643
181.375,54.5011305
181.417,100.2693055
181.458,102.1340208
181.5,102.4623008
181.542,102.5195234
181.583,102.5820947
181.625,102.7431783
181.667,102.6658627
181.708,102.7393012
181.75,102.8044761
181.792,102.7637241
181.833,102.8218806
181.875,100.7659422
181.917,55.0373306
181.958,50.6447461
182,3.6687271
182.042,0.0849
182.083,0.0849
182.125,0.0849
182.167,0.0849
182.208,5.6815929
182.25,50.7548897
182.292,53.0420957
182.333,53.0360961
182.375,54.89351
182.417,100.420003
182.458,102.696738
182.5,102.8394266
182.542,102.8465582
182.583,102.9858508
182.625,102.947476
182.667,90.0383461
182.708,86.3033121
182.75,101.9555893
182.792,102.6163377
182.833,103.2896513
182.875,100.9038764
182.917,60.3124789
182.958,5.3861692
183,0.0849
183.042,0.0849
183.083,0.0849
183.125,0.0849
183.167,0.0849
183.208,5.7769356
183.25,50.6668201
183.292,53.1878407
183.333,52.8175069
183.375,53.0168804
183.417,54.7717634
183.458,100.3119536
183.5,102.5495214
183.542,103.0501201
183.583,103.0725337
183.625,103.1082766
183.667,103.1415008
183.708,103.2442581
183.75,103.3564393
183.792,103.2878118
183.833,103.3397989
183.875,103.2539933
183.917,101.2556171
183.958,53.3891669
184,5.8382334
184.042,0.2104954
184.083,0.0849
184.125,0.0849
184.167,0.0849
184.208,3.4959273
184.25,50.8270547
184.292,53.0387846
184.333,53.1151946
184.375,53.061085
184.417,54.8651534
184.458,100.3733363
184.5,103.3642501
184.542,103.165952
184.583,103.2234859
184.625,102.9566735
184.667,103.5971025
184.708,103.0425357
