$Lewiston spillway release year 2018 YC 06/23/22,
118.833,43.5170232
118.875,42.7255854
118.917,41.3796374
118.958,40.7577732
119,40.7577732
119.042,40.7577732
119.083,40.712097
119.125,39.1746712
119.167,38.1440701
119.208,37.3044091
119.25,36.0951501
119.292,35.6204176
119.333,34.7904352
119.375,34.7598146
119.417,33.5480652
119.458,32.9334175
119.5,32.0331379
119.542,31.8843365
119.583,32.0447975
119.625,31.914759
119.667,31.9553695
119.708,32.1722324
119.75,32.0428731
119.792,32.0117148
119.833,31.8843082
119.875,31.8256706
119.917,31.8509991
119.958,31.9088443
120,30.9418616
120.042,30.1707149
120.083,29.1730833
120.125,28.3031979
120.167,27.4306523
120.208,26.5200715
120.25,26.3791941
120.292,26.4358224
120.333,25.5841622
120.375,25.3992783
120.417,24.1858592
120.458,23.303069
120.5,21.7130901
120.542,21.4573147
120.583,20.7332875
120.625,20.6845266
120.667,19.5949766
120.708,18.5815253
120.75,17.7009708
120.792,17.4182821
120.833,16.6806426
120.875,16.4461488
120.917,16.2831974
120.958,16.3761063
121,16.4005858
121.042,16.4243295
121.083,16.4914571
121.125,16.4472525
121.167,16.4700623
121.208,16.4701189
121.25,17.3828788
121.292,17.8970049
121.333,19.5393388
121.375,19.1793911
121.417,18.1055193
121.458,19.0739736
121.5,19.1004058
121.542,19.07137
121.583,19.1730802
121.625,19.0981701
121.667,19.0249863
121.708,18.9749519
121.75,18.2617636
121.792,17.995687
121.833,17.8230853
121.875,16.9419082
121.917,16.9887164
121.958,17.0113847
122,17.9348137
122.042,18.6073632
122.083,18.7543534
122.125,18.7559665
122.167,19.683499
122.208,20.4048094
122.25,20.404866
122.292,20.4054603
122.333,21.8028577
122.375,21.9264721
122.417,21.9800157
122.458,21.8479679
122.5,21.9787705
122.542,21.9537533
122.583,21.9794214
122.625,21.9788554
122.667,21.9520553
122.708,21.8222715
122.75,21.2230756
122.792,20.7864066
122.833,20.1720136
122.875,19.6731412
122.917,19.6720658
122.958,19.2210487
123,18.8290088
123.042,18.8284428
123.083,22.1692578
123.125,23.9450262
123.167,27.9926054
123.208,30.5682167
123.25,32.3043368
123.292,33.8638649
123.333,34.4245162
123.375,34.6998186
123.417,35.4930676
123.458,35.8157442
123.5,36.2095104
123.542,37.7164005
123.583,36.9994766
123.625,35.7478808
123.667,35.4897565
123.708,34.5463194
123.75,33.634833
123.792,33.5472728
123.833,32.7412605
123.875,32.2615472
123.917,31.3348071
123.958,31.1896281
124,31.3387691
124.042,31.2757733
124.083,31.2757733
124.125,32.1368008
124.167,34.0239014
124.208,36.4653141
124.25,39.5700222
124.292,38.6693464
124.333,40.6712318
124.375,41.9031591
124.417,42.2738891
124.458,43.3066127
124.5,43.3792588
124.542,43.6155072
124.583,42.9202894
124.625,41.7906383
124.667,40.8812461
124.708,40.5157799
124.75,39.6593087
124.792,39.4705477
124.833,38.4121277
124.875,37.5295073
124.917,36.480681
124.958,35.6827625
125,35.5863161
125.042,35.6204742
125.083,35.5573652
125.125,35.5559219
125.167,35.4946524
125.208,35.7475129
125.25,38.3848182
125.292,39.906396
125.333,41.9614571
125.375,43.3461478
125.417,43.8316909
125.458,44.5400116
125.5,44.0731465
125.542,44.6439292
125.583,44.1081253
125.625,42.7224724
125.667,41.9932946
125.708,41.7632156
125.75,40.9176116
125.792,40.7144742
125.833,40.1380315
125.875,38.6702803
125.917,37.5634956
125.958,36.7950657
126,35.8128293
126.042,34.9518018
126.083,35.0466068
126.125,35.0464936
126.167,35.0168918
126.208,35.1738719
126.25,34.2943362
126.292,34.7918219
126.333,40.9201869
126.375,41.8700764
126.417,41.9762297
126.458,42.0097652
126.5,44.9008932
126.542,44.4638846
126.583,43.202497
126.625,42.2421365
126.667,42.0933068
126.708,41.6320451
126.75,41.1199
126.792,41.1175794
126.833,41.0625076
126.875,40.5754363
126.917,37.3007301
126.958,36.9803175
127,36.1984168
127.042,35.429336
127.083,33.977829
127.125,31.6452298
127.167,31.5001923
127.208,32.5479432
127.25,34.6050136
127.292,34.937482
127.333,39.8665779
127.375,40.8545875
127.417,40.7880259
127.458,40.7490568
127.5,40.6876458
127.542,40.6380925
127.583,38.7642646
127.625,38.4791421
127.667,37.9850524
127.708,36.9718558
127.75,36.2247641
127.792,36.2261225
127.833,35.4902093
127.875,35.1427702
127.917,34.0827371
127.958,34.0873783
128,33.9263796
128.042,32.9636419
128.083,31.6695678
128.125,30.9631149
128.167,29.7787033
128.208,28.8943
128.25,27.9954071
128.292,27.7733653
128.333,32.4720992
128.375,33.4619483
128.417,38.9755524
128.458,39.7540854
128.5,39.2658821
128.542,38.5657118
128.583,37.4846518
128.625,37.5890505
128.667,36.5529026
128.708,35.5837974
128.75,34.3337864
128.792,34.2414435
128.833,33.2097104
128.875,32.9969227
128.917,32.0372131
128.958,31.8517632
129,31.4323855
129.042,30.9849908
129.083,30.4092556
129.125,29.9596252
129.167,29.0959941
129.208,28.9825111
129.25,28.0205375
129.292,27.1125886
129.333,28.425369
129.375,32.4100373
129.417,33.781144
129.458,34.9518018
129.5,35.0479935
129.542,35.4161199
129.583,38.349613
129.625,39.0179175
129.667,39.8738227
129.708,39.9367336
129.75,39.1342871
129.792,38.7317762
129.833,38.3056631
129.875,37.6222464
129.917,36.9667618
129.958,36.5166786
130,36.1405716
130.042,35.6497081
130.083,34.0737377
130.125,33.5797329
130.167,33.2390858
130.208,32.4950788
130.25,31.8473767
130.292,31.6732468
130.333,33.9921205
130.375,40.31618
130.417,40.3139726
130.458,40.4116925
130.5,41.8740667
130.542,43.6655416
130.583,41.8722838
130.625,41.8701047
130.667,40.9519961
130.708,40.4773202
130.75,38.6763082
130.792,38.3185679
130.833,38.2548363
130.875,38.1238356
130.917,37.2068024
130.958,36.8192339
131,36.0378426
131.042,35.0472294
131.083,34.9835827
131.125,35.079831
131.167,35.2376035
131.208,35.1753435
131.25,36.3718109
131.292,36.8581464
131.333,38.2571003
131.375,38.3850446
131.417,38.8386087
131.458,39.1749825
131.5,39.305587
131.542,39.2715987
131.583,39.608114
131.625,40.1219571
131.667,41.8053543
131.708,42.1908852
131.75,41.2001305
131.792,40.3775627
131.833,40.2836067
131.875,39.9706087
131.917,39.0597449
131.958,38.8611921
132,38.0602172
132.042,36.8506186
132.083,36.1327325
132.125,36.0987442
132.167,36.1943699
132.208,36.163155
132.25,37.5665803
132.292,37.5837584
132.333,40.2584763
132.375,42.1915361
132.417,46.5855639
132.458,48.5634226
132.5,48.4570429
132.542,48.5977222
132.583,47.1144343
132.625,46.8004741
132.667,46.0551087
132.708,44.9874629
132.75,43.7208681
132.792,43.4464996
132.833,42.553578
132.875,42.3709581
132.917,40.81426
132.958,40.5513247
133,41.945128
133.042,42.1806123
133.083,44.6972747
133.125,45.278302
133.167,45.9521533
133.208,46.2336251
133.25,46.6629361
133.292,49.198984
133.333,52.9132175
133.375,52.950432
133.417,52.8769935
133.458,52.9514508
133.5,51.1907097
133.542,50.8571942
133.583,50.00044
133.625,49.5724874
133.667,48.9807061
133.708,48.6742171
133.75,46.9736701
133.792,46.800559
133.833,46.1573283
133.875,45.399709
133.917,44.7107455
133.958,44.3600236
134,43.7193116
134.042,43.446443
134.083,42.7181708
134.125,42.7385185
134.167,41.2004701
134.208,40.6831461
134.25,39.1003271
134.292,39.7077866
134.333,44.9323345
134.375,45.9168349
134.417,50.940566
134.458,50.7824539
134.5,50.7030724
134.542,49.7090632
134.583,48.8258768
134.625,48.5250478
134.667,46.760656
134.708,46.4819576
134.75,46.5166251
134.792,46.409736
134.833,45.2013826
134.875,44.4300378
134.917,43.6919455
134.958,43.2745205
135,42.3341964
135.042,41.4518307
135.083,40.515978
135.125,40.4115227
135.167,38.9273858
135.208,38.6701954
135.25,39.7682071
135.292,40.7871203
135.333,45.3270912
135.375,46.1899582
135.417,49.5573186
135.458,49.6317193
135.5,49.4936719
135.542,48.8282823
135.583,45.3757672
135.625,45.2372104
135.667,45.0701272
135.708,43.6758145
135.75,42.1431148
135.792,42.0817887
135.833,42.0100482
135.875,41.973994
135.917,40.5096954
135.958,40.0066912
136,40.1144293
136.042,39.9721369
136.083,39.2028297
136.125,38.3842522
136.167,38.5097061
136.208,38.5753904
136.25,39.2224416
136.292,40.7209832
136.333,41.7756676
136.375,43.4112095
136.417,46.7977856
136.458,49.6254084
136.5,48.7783611
136.542,47.4374222
136.583,47.366559
136.625,47.4772403
136.667,46.3006395
136.708,45.385276
136.75,44.4237835
136.792,44.2531628
136.833,44.1124552
136.875,43.4524426
136.917,42.0049542
136.958,41.9039232
137,40.8758691
137.042,40.1064487
137.083,39.4307296
137.125,39.1260235
137.167,38.39178
137.208,38.1504093
137.25,37.8553535
137.292,37.397884
137.333,39.7077866
137.375,42.8308897
137.417,48.1384698
137.458,49.1576377
137.5,46.766316
137.542,45.3499859
137.583,44.4975899
137.625,44.1784791
137.667,43.4455091
137.708,43.1653674
137.75,42.0448006
137.792,42.0085483
137.833,41.0200576
137.875,40.6905607
137.917,39.7478028
137.958,39.6466869
138,38.7655098
138.042,38.6064638
138.083,37.0608593
138.125,36.8578634
138.167,35.517632
138.208,34.914276
138.25,33.3866137
138.292,33.4530338
138.333,33.483428
138.375,34.298468
138.417,35.112376
138.458,38.5407229
138.5,44.4012567
138.542,44.572217
138.583,43.5679066
138.625,42.6884558
138.667,41.6232155
138.708,40.8524367
138.75,40.7576317
138.792,40.6507992
138.833,39.5990297
138.875,39.3346511
138.917,38.5759847
138.958,38.3133607
139,36.707364
139.042,36.5543742
139.083,35.1377894
139.125,34.6650662
139.167,33.9210026
139.208,33.8019445
139.25,32.9961869
139.292,32.1695156
139.333,36.9360563
139.375,39.942337
139.417,40.6989375
139.458,43.317678
139.5,44.7964096
139.542,46.5898089
139.583,46.6565969
139.625,46.5519718
139.667,45.8421795
139.708,45.1643379
139.75,43.5158063
139.792,43.378523
139.833,42.4093612
139.875,42.075025
139.917,41.0814403
139.958,40.9067444
140,39.3370566
140.042,39.1442487
140.083,38.349613
140.125,38.1217697
140.167,36.4489284
140.208,36.1893891
140.25,34.7252886
140.292,34.7917653
140.333,33.9210592
140.375,33.8018313
140.417,36.6833373
140.458,38.7872442
140.5,41.8751138
140.542,44.8423405
140.583,46.7352992
140.625,47.5151057
140.667,46.618873
140.708,46.1644316
140.75,45.3475238
140.792,44.955965
140.833,43.2512296
140.875,43.1123049
140.917,42.1781502
140.958,41.8018451
141,40.2212618
141.042,40.112703
141.083,39.1614834
141.125,39.1066946
141.167,38.4894433
141.208,38.2452426
141.25,37.3926202
141.292,37.1736065
141.333,40.5329863
141.375,41.5869915
141.417,43.2072797
141.458,43.0085854
141.5,44.0522328
141.542,44.5369269
141.583,43.9315616
141.625,43.5809529
141.667,43.724066
141.708,41.2839834
141.75,40.314765
141.792,40.2843142
141.833,39.0145781
141.875,38.0263704
141.917,38.0271062
141.958,37.7854525
142,36.1292233
142.042,35.83346
142.083,35.0466634
142.125,35.1441286
142.167,35.1428268
142.208,35.7953116
142.25,40.4812539
142.292,38.8949257
142.333,41.4518873
142.375,42.7255288
142.417,43.3100653
142.458,43.5462854
142.5,42.0613844
142.542,41.7370947
142.583,40.6768635
142.625,40.4745751
142.667,40.2503259
142.708,40.110156
142.75,39.4000241
142.792,38.8891242
142.833,38.0827157
142.875,37.8521839
142.917,36.8147625
142.958,36.8912291
143,36.4221283
143.042,35.9713093
143.083,34.9972516
143.125,34.1203478
143.167,34.0559087
143.208,34.153572
143.25,35.242556
143.292,35.7802843
143.333,36.694063
143.375,38.2895321
143.417,39.1018553
143.458,39.1739354
143.5,40.6814764
143.542,40.7829885
143.583,40.7926105
143.625,41.0121902
143.667,41.0121902
143.708,40.7417837
143.75,38.8292414
143.792,38.5739471
143.833,37.946904
143.875,37.4644456
143.917,36.4480794
143.958,35.5256126
144,35.68347
144.042,35.6515759
144.083,34.5753835
144.125,33.7708145
144.167,33.7686637
144.208,33.0271471
144.25,35.6357562
144.292,35.9057099
144.333,37.71541
144.375,38.3178321
144.417,39.9990219
144.458,41.559682
144.5,42.1806123
144.542,42.3398847
144.583,41.9941153
144.625,41.4871491
144.667,40.418909
144.708,38.4474461
144.75,37.7355596
144.792,37.1463536
144.833,36.6162097
144.875,35.829215
144.917,35.3367384
144.958,34.793152
145,33.9924601
145.042,33.0023563
145.083,32.5427643
145.125,31.0814938
145.167,30.4253583
145.208,30.2638785
145.25,31.5439158
145.292,31.105945
145.333,32.5866293
145.375,35.383207
145.417,39.4179097
145.458,42.2845582
145.5,44.9184675
145.542,46.3767382
145.583,46.4474599
145.625,46.3767099
145.667,44.8137009
145.708,44.3589199
145.75,42.5785386
145.792,42.7624603
145.833,42.4860825
145.875,41.9386756
145.917,41.216403
145.958,40.7207851
146,39.7323793
146.042,39.0720837
146.083,37.7500775
146.125,37.0192866
146.167,36.5494783
146.208,36.0669633
146.25,34.7289393
146.292,34.1832304
146.333,37.9420081
146.375,41.3901084
146.417,42.4368971
146.458,44.4984106
146.5,44.5706888
146.542,44.4992596
146.583,43.688408
146.625,42.5841137
146.667,42.6168851
146.708,41.5840766
146.75,41.0203689
146.792,39.9348658
146.833,38.3843371
146.875,38.2541571
146.917,37.3688765
146.958,37.2408473
147,35.7137227
147.042,35.399621
147.083,35.4930393
147.125,35.5574501
147.167,35.6218892
147.208,35.5256409
147.25,36.3098056
147.292,37.0482658
147.333,38.4702842
147.375,40.113835
147.417,43.4123132
147.458,43.3879469
147.5,43.0729113
147.542,43.078543
147.583,42.4186153
147.625,41.9969453
147.667,40.1048639
147.708,40.0791675
147.75,39.0309355
147.792,38.4712747
147.833,37.4630872
147.875,36.4697572
147.917,35.3027218
147.958,34.9806678
148,34.2477544
148.042,34.2150396
148.083,33.5374244
148.125,33.2585845
148.167,33.3879721
148.208,34.9551412
148.25,41.331584
148.292,40.3466308
148.333,40.3175667
148.375,40.3154725
148.417,41.2293927
148.458,41.8332298
148.5,41.8331732
148.542,42.2330805
148.583,43.3111973
148.625,41.8580772
148.667,41.6208666
148.708,40.2018197
148.75,39.7132202
148.792,39.8108552
148.833,38.086423
148.875,36.8430908
148.917,36.0921503
148.958,36.2573657
149,36.420968
149.042,36.3217199
149.083,36.1565894
149.125,36.3216633
149.167,36.2877882
149.208,36.129195
149.25,36.0669916
149.292,36.2247075
149.333,38.1971892
149.375,38.606577
149.417,39.7180029
149.458,40.94727
149.5,42.2519566
149.542,42.7238308
149.583,41.5097325
149.625,41.1538883
149.667,39.5961714
149.708,39.4074387
149.75,37.784179
149.792,37.0667457
149.833,36.3197106
149.875,36.1610891
149.917,35.5525542
149.958,34.5860809
150,33.1148488
150.042,32.9720187
150.083,32.8424613
150.125,33.7868606
150.167,34.1630242
150.208,34.5788361
150.25,37.2741564
150.292,37.4658889
150.333,39.2558922
150.375,39.7131919
150.417,40.8951697
150.458,41.2237327
150.5,42.5718881
150.542,43.0415832
150.583,40.8084302
150.625,40.1759535
150.667,39.3358114
150.708,39.1376831
150.75,37.8796632
150.792,37.0426058
150.833,35.9368399
150.875,35.8313092
150.917,33.9222195
150.958,34.5137744
151,33.8551485
151.042,33.2677537
151.083,32.5254447
151.125,31.8174636
151.167,30.6767755
151.208,30.4748267
151.25,35.1821355
151.292,37.3608676
151.333,37.7503888
151.375,37.6563196
151.417,39.1265046
151.458,40.7908559
151.5,41.0124166
151.542,40.8856892
151.583,39.7061169
151.625,39.4010429
151.667,37.9489133
151.708,37.5592506
151.75,36.0309657
151.792,35.6167669
151.833,34.8532612
151.875,34.7288261
151.917,34.232246
151.958,33.8988437
152,32.128707
152.042,31.6160808
152.083,30.7693731
152.125,30.5922151
152.167,29.608026
152.208,29.4655921
152.25,28.6701357
152.292,28.4730262
152.333,29.6271002
152.375,33.0024978
152.417,32.9061363
152.458,34.1293755
152.5,38.6431406
152.542,39.2383462
152.583,39.2411479
152.625,39.3035494
152.667,39.1443336
152.708,36.6897331
152.75,32.9207674
152.792,34.6971301
152.833,34.0193451
152.875,32.9373229
152.917,32.5943269
152.958,32.2664148
153,31.3710028
153.042,30.3166014
153.083,29.5476338
153.125,28.6428545
153.167,28.1182574
153.208,27.5113073
153.25,26.5754829
153.292,26.3791375
153.333,26.3791941
153.375,26.3791941
153.417,33.6095328
153.458,38.1109874
153.5,35.3685476
153.542,33.6406062
153.583,33.7078187
153.625,33.6101554
153.667,32.464628
153.708,30.0240643
153.75,29.9257784
153.792,30.141481
153.833,29.7157641
153.875,28.2970285
153.917,27.5384753
153.958,27.4818187
154,26.3478094
154.042,26.0394809
154.083,24.1612099
154.125,23.9450545
154.167,23.9450545
154.208,24.5352793
154.25,30.1116811
154.292,30.2003167
154.333,30.2840564
154.375,33.64587
154.417,34.3615204
154.458,34.418743
154.5,33.6018352
154.542,33.2904786
154.583,31.7896164
154.625,31.6707847
154.667,30.6123647
154.708,30.3778426
154.75,29.3996248
154.792,29.2056849
154.833,28.2016292
154.875,28.2486638
154.917,27.8160983
154.958,26.5778318
155,25.0040122
155.042,24.822496
155.083,24.2360068
155.125,23.7752545
155.167,23.6443104
155.208,23.5305444
155.25,23.7185979
155.292,23.7845935
155.333,24.7077395
155.375,26.1528224
155.417,26.1914802
155.458,31.9561053
155.5,32.8113879
155.542,32.9662455
155.583,32.3777187
155.625,31.917589
155.667,30.0163384
155.708,29.8039186
155.75,28.643279
155.792,28.3234607
155.833,27.340913
155.875,27.1962717
155.917,26.2924546
155.958,25.5640692
156,25.0490092
156.042,24.8866521
156.083,23.8300716
156.125,23.1873786
156.167,22.690091
156.208,22.6882515
156.25,22.6629513
156.292,22.5821831
156.333,26.3080762
156.375,27.228279
156.417,30.8193509
156.458,32.983933
156.5,32.3003748
156.542,34.5614882
156.583,35.2851475
156.625,33.8825429
156.667,31.7540999
156.708,31.4684397
156.75,30.5663206
156.792,30.3971715
156.833,28.537437
156.875,28.305094
156.917,28.3816738
156.958,28.2364948
157,27.2849356
157.042,26.9542218
157.083,25.8094019
157.125,25.1451443
157.167,24.5464012
157.208,25.3154537
157.25,32.0440051
157.292,32.0977751
157.333,37.2096041
157.375,44.3206866
157.417,43.0810617
157.458,44.5363326
157.5,44.3647497
157.542,43.5251453
157.583,42.0074446
157.625,41.6866641
157.667,41.0314342
157.708,40.7369444
157.75,39.7987145
157.792,39.3062662
157.833,38.0016928
157.875,37.0446717
157.917,36.4421081
157.958,36.1707677
158,35.7381456
158.042,35.3169284
158.083,34.5515266
158.125,33.9718294
158.167,33.0129688
158.208,32.180779
158.25,31.3121954
158.292,30.9946128
158.333,31.9381065
158.375,38.5775695
158.417,41.5995001
158.458,45.6971986
158.5,40.3477062
158.542,39.5616454
158.583,39.5950677
158.625,37.7061559
158.667,35.1769283
158.708,39.7414636
158.75,37.2664305
158.792,37.2006896
158.833,36.6897048
158.875,36.28626
158.917,36.1605797
158.958,35.3798393
159,34.8472616
159.042,34.2779788
159.083,33.0141857
159.125,32.0387696
159.167,31.8871382
159.208,29.9686529
159.25,29.8306338
159.292,29.8895827
159.333,30.8802808
159.375,32.513304
159.417,34.2501316
159.458,35.7514466
159.5,36.2352634
159.542,36.531055
159.583,35.1762491
159.625,34.7678235
159.667,33.9323509
159.708,33.3425789
159.75,32.5057762
159.792,32.2381997
159.833,31.9343709
159.875,30.5098055
159.917,28.5627089
159.958,27.6528922
160,27.5975091
160.042,27.6806262
160.083,26.7376985
160.125,26.633979
160.167,25.2742489
160.208,24.7786593
160.25,24.726276
160.292,24.9657223
160.333,26.4486423
160.375,26.8084485
160.417,29.6127804
160.458,29.747262
160.5,32.5590651
160.542,32.9163526
160.583,31.9248904
160.625,31.9463984
160.667,30.1964679
160.708,29.9455601
160.75,29.0077547
160.792,28.813362
160.833,28.2600687
160.875,27.7932036
160.917,27.7346509
160.958,26.8590772
161,26.5110438
161.042,25.9332427
161.083,24.1542764
161.125,23.5644478
161.167,22.8865779
161.208,23.8993783
161.25,28.3070184
161.292,28.4619892
161.333,29.8203609
161.375,30.8223224
161.417,32.110312
161.458,32.4856549
161.5,31.9024202
161.542,30.4800339
161.583,29.6605791
161.625,29.4631017
161.667,27.8689344
161.708,27.348554
161.75,26.3849956
161.792,26.2547024
161.833,25.8532669
161.875,25.0655081
161.917,24.8297974
161.958,23.1333539
162,23.0629718
162.042,22.2577236
162.083,21.5943433
162.125,20.988695
162.167,20.8410256
162.208,20.129224
162.25,20.7487393
162.292,21.1216767
162.333,25.891953
162.375,25.6448091
162.417,25.6978999
162.458,25.1471536
162.5,26.1267015
162.542,27.7587342
162.583,26.8922448
162.625,26.7094268
162.667,25.7410574
162.708,24.7872908
162.75,24.0795078
162.792,23.7358326
162.833,23.4922828
162.875,23.4922828
162.917,22.4040346
162.958,21.6346425
163,20.36751
163.042,19.6772164
163.083,19.4886252
163.125,18.6804338
163.167,20.8725518
163.208,21.8322331
163.25,22.0681419
163.292,22.6114736
163.333,23.4438615
163.375,23.3928649
163.417,24.4012222
163.458,25.2097532
163.5,26.8079108
163.542,26.8893582
163.583,26.4002493
163.625,23.5432511
163.667,23.4923111
163.708,23.3147286
163.75,22.4849726
163.792,22.0883481
163.833,21.2035486
163.875,21.086047
163.917,20.2641584
163.958,19.2548672
164,19.0258919
164.042,18.6561807
164.083,17.6128163
164.125,16.9492945
164.167,16.8137658
164.208,17.255359
164.25,21.6168418
164.292,22.4438527
164.333,24.0391803
164.375,25.4890176
164.417,25.546127
164.458,25.4570103
164.5,24.6635349
164.542,24.385544
164.583,23.1072896
164.625,22.1761347
164.667,21.1999828
164.708,20.0787934
164.75,18.9333226
164.792,18.841857
164.833,18.894212
164.875,18.7895586
164.917,18.381699
164.958,18.1088304
165,18.1088587
165.042,18.1087738
165.083,18.8067933
165.125,19.5834019
165.167,20.4636734
165.208,21.2543754
165.25,21.3042966
165.292,21.3786407
165.333,21.4996232
165.375,21.4996515
165.417,22.0412569
165.458,22.3127105
165.5,23.1954724
165.542,23.8499948
165.583,22.8090925
165.625,22.6334627
165.667,21.2278017
165.708,20.4078375
165.75,19.4657022
165.792,19.3967634
165.833,19.1618734
165.875,17.3878313
165.917,16.793503
165.958,16.337024
166,16.4476487
166.042,16.5125406
166.083,17.3343726
166.125,17.7493638
166.167,18.8507149
166.208,20.9165866
166.25,20.941151
166.292,21.0503607
166.333,23.2098771
166.375,22.6099171
166.417,20.7049875
166.458,22.1635129
166.5,22.1631733
166.542,22.1491931
166.583,21.5201973
166.625,21.0374276
166.667,18.9430861
166.708,18.5709977
166.75,17.797304
166.792,17.5711021
166.833,16.9210228
166.875,16.6851706
166.917,16.6851706
166.958,16.6851423
167,16.8391792
167.042,16.8606306
167.083,16.864536
167.125,16.8138224
167.167,16.8606872
167.208,16.8606306
167.25,17.2189935
167.292,17.9626326
167.333,19.7738326
167.375,19.7954538
167.417,20.3920744
167.458,20.4595133
167.5,20.4147427
167.542,20.4605038
167.583,19.5095672
167.625,19.3967068
167.667,18.6306824
167.708,18.2452647
167.75,16.7279885
167.792,16.5988556
167.833,15.903468
167.875,15.6520225
167.917,15.7166314
167.958,15.8449153
168,15.9081941
168.042,15.9280607
168.083,16.3430519
168.125,16.5124557
168.167,16.5124557
168.208,16.4665814
168.25,17.2676129
168.292,17.8158405
168.333,17.7952381
168.375,17.7730792
168.417,18.8082932
168.458,19.3966502
168.5,19.3722839
168.542,19.3738404
168.583,19.3966785
168.625,19.3966785
168.667,20.2232083
168.708,17.5243505
168.75,17.3927555
168.792,18.2569526
168.833,16.9336446
168.875,17.3709928
168.917,16.9502001
168.958,15.6519942
169,15.6520225
169.042,15.6519942
169.083,15.6519942
169.125,15.6520225
169.167,15.6520225
169.208,15.5874419
169.25,16.2173433
169.292,16.8606306
169.333,17.7071685
169.375,19.1707596
169.417,18.0632674
169.458,18.1323477
169.5,18.1494975
169.542,18.3200899
169.583,18.1548179
169.625,18.1328571
169.667,18.2473306
169.708,18.0810398
169.75,16.75077
169.792,16.5584149
169.833,15.3763522
169.875,15.1481976
169.917,15.3123942
169.958,15.2698593
170,14.5816033
170.042,13.6872384
170.083,14.4497253
170.125,14.8527173
170.167,14.8729801
170.208,14.7702794
170.25,14.8114276
170.292,14.6871623
170.333,15.4349898
170.375,16.6851423
170.417,16.6204202
170.458,16.5125123
170.5,16.5345863
170.542,16.6419848
170.583,16.6851706
170.625,16.6429753
170.667,16.6851423
170.708,16.5097672
170.75,15.165404
170.792,15.1454525
170.833,15.1454525
170.875,15.1454525
170.917,15.1667624
170.958,15.3123942
171,14.6249872
171.042,13.7884675
171.083,13.7279904
171.125,13.74814
171.167,13.6679095
171.208,13.6679378
171.25,14.764959
171.292,15.5242197
171.333,15.4822508
171.375,15.4822508
171.417,15.506702
171.458,17.1811281
171.5,17.3927272
171.542,17.3927272
171.583,17.3926989
171.625,17.3927555
171.667,16.0959929
171.708,15.8217942
171.75,15.8654328
171.792,15.8218225
171.833,14.5598406
171.875,14.1547827
171.917,14.1764605
171.958,14.3361574
172,14.4802327
172.042,14.4802327
172.083,13.9689932
172.125,13.6471939
172.167,13.5693406
172.208,13.5696802
172.25,13.5094578
172.292,13.5094295
172.333,14.9928306
172.375,15.3973225
172.417,15.4393197
172.458,15.4175853
172.5,15.4195097
172.542,15.3972942
172.583,15.4822508
172.625,15.4822225
172.667,15.4392914
172.708,15.3755881
172.75,15.0162064
172.792,13.7247076
172.833,13.6485806
172.875,13.6679378
172.917,13.6679661
172.958,13.6679378
173,13.1347941
173.042,12.5467484
173.083,12.0092182
173.125,12.0491212
173.167,12.0087937
173.208,12.0291697
173.25,12.809995
173.292,13.7696197
173.333,13.6679661
173.375,13.6679661
173.417,14.3805601
173.458,15.5019759
173.5,15.5252668
173.542,15.4822508
173.583,15.4822508
173.625,15.4822225
173.667,14.0721184
173.708,14.0267535
173.75,14.174904
173.792,14.1758096
173.833,13.6239596
173.875,12.4732816
173.917,12.566898
173.958,12.566898
174,12.6620426
174.042,12.7197746
174.083,12.755093
174.125,12.6844562
174.167,12.7007004
174.208,12.6628916
174.25,12.6811451
174.292,12.644157
174.333,12.7197746
174.375,14.1874692
174.417,14.480261
174.458,14.4802327
174.5,14.4802327
174.542,14.4588945
174.583,13.6480995
174.625,13.5094295
174.667,13.5094295
174.708,13.4887705
174.75,12.7969204
174.792,12.7197746
174.833,12.7197746
174.875,12.7197746
174.917,12.7197463
174.958,12.7589701
175,12.1204089
175.042,11.0583382
175.083,11.0947037
175.125,11.0583382
175.167,11.5488904
175.208,12.2583997
175.25,12.258428
175.292,12.258428
175.333,12.2583997
175.375,12.258428
175.417,13.0076705
175.458,13.5094012
175.5,13.5094295
175.542,13.5094578
175.583,13.5094295
175.625,13.5094578
175.667,13.1868095
175.708,12.5320041
175.75,12.5669263
175.792,12.5669263
175.833,12.5669263
175.875,12.6218
175.917,12.6620143
175.958,11.0204162
176,11.0030966
176.042,11.4707541
176.083,11.5027048
176.125,11.5027048
176.167,11.5026765
176.208,11.5026765
176.25,11.9213184
176.292,12.7198029
176.333,12.7197746
176.375,12.7197463
176.417,12.6433929
176.458,12.6238376
176.5,12.6051879
176.542,12.5669546
176.583,12.5669263
176.625,12.4891296
176.667,12.5275893
176.708,12.5669263
176.75,12.5669263
176.792,12.5669263
176.833,12.0300753
176.875,10.9997006
176.917,10.9111782
176.958,10.9111216
177,10.9111216
177.042,11.0035211
177.083,11.0583382
177.125,11.0583099
177.167,11.0775539
177.208,11.1691327
177.25,11.1863391
177.292,11.0955527
177.333,12.1914985
177.375,12.2962085
177.417,12.258428
177.458,12.258428
177.5,12.2974537
177.542,12.3929945
177.583,12.376722
177.625,12.4456891
177.667,12.3725902
177.708,12.2919069
177.75,11.5385326
177.792,11.4707824
177.833,11.5027331
177.875,11.5346838
177.917,11.5027048
177.958,11.5027048
178,11.4707824
178.042,11.5027048
178.083,11.5760018
178.125,10.8204201
