$Trinity Lake withdrawals year 2019 updated YC 08/07/2023,,
",,,",,
Jday,Power generation and Jet (cms),Auxiallary (cms)
187.542,38.2439125,0.0283
187.583,38.2350546,0.0283
187.625,38.2122448,0.0283
187.667,38.2168011,0.0283
187.708,38.1489943,23.789829
187.75,38.4149294,70.7783
187.792,38.3108986,70.580766
187.833,38.401968,70.776036
187.875,38.4096373,70.775753
187.917,38.418948,70.774055
187.958,38.3887236,70.773772
188,38.426306,70.772357
188.042,38.438475,70.771508
188.083,38.3534618,70.573691
188.125,38.5156491,70.768678
188.167,38.5042442,37.546176
188.208,38.3655459,0.0283
188.25,38.3803185,0.0283
188.292,38.3817335,0.0283
188.333,38.3584426,0.0283
188.375,38.2605246,0.0283
188.417,38.3782809,0.0283
188.458,38.3172095,0.0283
188.5,38.3686306,0.0283
188.542,38.3212847,0.0283
188.583,38.4789157,0.0283
188.625,38.2711088,0.0283
188.667,38.3567163,0.0283
188.708,38.364612,38.331218
188.75,38.474416,70.764716
188.792,38.5140926,70.763584
188.833,38.3765829,70.56605
188.875,38.596389,70.958288
188.917,38.5021783,70.760754
188.958,38.4100052,70.562654
189,38.5395909,70.757075
189.042,38.4059583,0.393087
189.083,38.3327745,0.0283
189.125,38.2915131,0.0283
189.167,38.2790045,0.0283
189.208,38.1365706,0.0283
189.25,38.2560532,0.0283
189.292,38.229904,0.0283
189.333,38.2412806,0.0283
189.375,38.2335264,0.0283
189.417,38.2471953,0.0283
189.458,38.122647,0.0283
189.5,38.2444219,0.0283
189.542,38.240941,0.0283
189.583,38.2451011,0.0283
189.625,38.3631121,63.674151
189.667,38.3532071,70.747736
189.708,38.5183376,70.746038
189.75,38.5742301,70.74434
189.792,38.4883396,70.743208
189.833,38.4609169,70.544259
189.875,38.4366072,70.73868
189.917,38.4426634,11.986182
189.958,38.3444624,0.0283
190,38.3528675,0.0283
190.042,38.3366516,0.0283
190.083,38.3373025,0.0283
190.125,38.3540278,0.0283
190.167,38.3444907,0.0283
190.208,38.3653761,0.0283
190.25,38.1836618,0.0283
190.292,38.3309067,0.0283
190.333,38.3352366,0.0283
190.375,38.3097383,0.0283
190.417,38.3158794,0.0283
190.458,38.3416607,0.0283
190.5,38.3175491,0.0283
190.542,38.2209612,0.0283
190.583,38.3852993,0.0283
190.625,38.4595019,60.512475
190.667,38.5527787,70.72736
190.708,38.3346706,70.725945
190.75,38.5606744,70.72453
190.792,38.3794412,70.722832
190.833,38.4667467,70.524449
190.875,38.5770884,70.718587
190.917,38.4442482,4.518095
190.958,38.3674986,0.0283
191,38.3628008,0.0283
191.042,38.3374157,0.0283
191.083,30.9165614,0.0283
191.125,33.639078,0.0283
191.167,35.6949032,0.0283
191.208,37.9582806,0.0283
191.25,38.4364657,0.0283
191.292,38.4492573,0.0283
191.333,38.4325037,0.0283
191.375,38.4331829,0.0283
191.417,38.4419559,0.0283
191.458,38.4561908,0.0283
191.5,38.4304661,0.0283
191.542,38.4941977,49.300298
191.583,38.5067912,70.51228
191.625,38.6073128,70.70755
191.667,38.6367731,70.706135
191.708,38.6331224,70.704437
191.75,38.6107937,70.703022
191.792,38.6406219,70.701324
191.833,37.7012883,70.503507
191.875,33.0840018,70.697928
191.917,32.6156085,70.695664
191.958,29.7384607,70.693966
192,28.3246776,70.691702
192.042,28.2763129,70.690004
192.083,27.3577232,70.68774
192.125,25.6499031,70.48964
192.167,27.8858012,3.141583
192.208,28.4750355,0.0283
192.25,28.9983591,0.0283
192.292,38.023031,0.0283
192.333,38.4495403,0.0283
192.375,38.3276805,0.0283
192.417,38.4671429,0.0283
192.458,38.4369751,0.0283
192.5,38.4343998,0.0283
192.542,38.4412484,0.0283
192.583,38.4329848,0.0283
192.625,38.4355318,0.0283
192.667,38.4339753,50.262215
192.708,38.6825342,70.680382
192.75,37.6644417,70.678967
192.792,37.5898146,70.677269
192.833,37.589758,70.675571
192.875,37.589758,70.67359
192.917,37.6338494,70.671892
192.958,30.8633574,29.838671
193,27.4647255,0.0283
193.042,27.7977599,0.0283
193.083,34.3151367,0.0283
193.125,32.3082139,0.0283
193.167,30.2219096,0.0283
193.208,37.4653512,0.0283
193.25,38.4653317,0.0283
193.292,38.4312868,0.0283
193.333,38.4200517,0.0283
193.375,38.356122,0.0283
193.417,38.4672844,0.0283
193.458,38.5572501,0.0283
193.5,38.4536155,0.0283
193.542,38.3533486,0.0283
193.583,38.464511,0.0283
193.625,38.4656713,0.0283
193.667,38.45404,0.0283
193.708,38.5819843,59.671682
193.75,38.6542625,70.66227
193.792,38.5998982,70.464453
193.833,38.6952126,70.658591
193.875,38.7079476,70.656893
193.917,38.7209656,70.654912
193.958,38.6995708,70.653497
194,38.7213901,70.651516
194.042,38.7010707,18.251236
194.083,38.426306,0.0283
194.125,38.5624856,0.0283
194.167,38.5061686,0.0283
194.208,38.5062818,0.0283
194.25,38.4923582,0.0283
194.292,38.501584,0.0283
194.333,38.4819721,0.0283
194.375,38.3628008,0.0283
194.417,38.4981597,0.0283
194.458,38.5468923,0.0283
194.5,38.5781355,0.0283
194.542,38.5557219,0.0283
194.583,38.5744848,0.0283
194.625,38.5594858,0.0283
194.667,38.53045,0.0283
194.708,38.6399144,59.063232
194.75,38.7348326,70.639913
194.792,38.6093787,70.441813
194.833,38.722041,70.635102
194.875,38.7273614,70.633121
194.917,38.7236824,70.631706
194.958,38.7113436,70.630291
195,38.749209,70.62831
195.042,38.639122,68.467605
195.083,38.6589603,0.0283
195.125,38.6022188,0.0283
195.167,38.6041149,0.0283
195.208,38.5912384,0.0283
195.25,38.464511,0.0283
195.292,38.5730698,0.0283
195.333,38.5832578,0.0283
195.375,38.5227524,0.0283
195.417,38.4272965,0.0283
195.458,38.5173754,0.0283
195.5,38.5337045,0.0283
195.542,38.4915658,0.0283
195.583,38.4939996,0.0283
195.625,38.5042442,0.0283
195.667,38.4326169,0.0283
195.708,38.5008482,0.0283
195.75,38.5141209,0.0283
195.792,38.6632336,66.689516
195.833,38.732795,70.611047
195.875,38.7253521,70.608783
195.917,38.7717641,70.607085
195.958,38.6682993,70.408985
196,38.7392474,70.799242
196.042,38.6830436,35.104452
196.083,38.5906724,0.0283
196.125,38.4047414,0.0283
196.167,38.6024452,0.0283
196.208,38.5823239,0.0283
196.25,38.6121521,0.0283
196.292,38.6042281,0.0283
196.333,38.5649477,0.0283
196.375,38.6215477,0.0283
196.417,38.4491724,0.0283
196.458,38.5634478,0.0283
196.5,37.7972819,0.0283
196.542,38.5342705,0.0283
196.583,38.5207148,0.0283
196.625,38.5383457,0.0283
196.667,38.4211554,0.0283
196.708,38.5210544,0.0283
196.75,38.5303934,0.0283
196.792,38.5201771,69.215857
196.833,38.7659909,70.58586
196.875,38.3342178,70.584445
196.917,30.668144,70.582747
196.958,29.8401992,70.580483
197,38.204151,70.578502
197.042,35.0784443,6.077425
197.083,37.020645,0.0283
197.125,30.2536056,0.0283
197.167,33.9972994,0.0283
197.208,36.8985588,0.0283
197.25,34.585713,0.0283
197.292,38.3931384,0.0283
197.333,37.4348155,0.0283
197.375,16.0713153,6.665216
197.417,15.0815511,70.570295
197.458,15.1886383,70.569163
197.5,16.2217298,70.568314
197.542,37.6125395,70.566616
197.583,38.7818389,70.564918
197.625,38.7866216,70.562654
197.667,38.7003349,44.297141
197.708,38.6896941,0.0283
197.75,38.6482629,0.0283
197.792,38.6599791,0.0283
197.833,38.5334498,0.0283
197.875,38.6084448,0.0283
197.917,38.5989077,0.0283
197.958,38.2601001,0.0283
198,36.1250066,0.0283
198.042,36.1299308,0.0283
198.083,36.5258195,0.0283
198.125,36.9355186,0.0283
198.167,38.5049517,0.0283
198.208,38.5422228,0.0283
198.25,38.5280728,0.0283
198.292,38.4928676,0.0283
198.333,38.5073855,0.0283
198.375,38.5224411,0.0283
198.417,38.3918649,30.178837
198.458,38.6687521,70.547089
198.5,38.7566802,70.545957
198.542,38.7427283,70.543976
198.583,38.7227768,70.541995
198.625,38.7890837,70.540863
198.667,38.7672927,70.343046
198.708,38.8487967,17.43846
198.75,38.7289462,0.0283
198.792,38.7450206,0.0283
198.833,38.7082589,0.0283
198.875,38.6017094,0.0283
198.917,38.6932882,0.0283
198.958,38.6751762,0.0283
199,38.6248588,0.0283
199.042,38.6428576,0.0283
199.083,38.6539512,0.0283
199.125,38.6208402,0.0283
199.167,38.5707775,0.0283
199.208,38.5067912,0.0283
199.25,38.5608725,0.0283
199.292,38.5367043,0.0283
199.333,38.5088571,0.0283
199.375,38.5322046,0.0283
199.417,38.5152812,0.0283
199.458,38.5128191,0.0283
199.5,38.6039168,47.997083
199.542,38.6693181,70.328613
199.583,38.8271189,70.523317
199.625,38.9174242,70.521902
199.667,38.8934258,70.519638
199.708,38.9006989,70.518506
199.75,38.8894638,35.258404
199.792,38.6620733,0.0283
199.833,38.7625383,0.0283
199.875,38.7418793,0.0283
199.917,38.6786288,0.0283
199.958,34.8015854,0.0283
200,32.3504092,0.0283
200.042,33.0582771,0.0283
200.083,33.0253076,30.163838
200.125,38.0429542,70.315595
200.167,38.7538502,70.508884
200.208,38.7178809,41.521194
200.25,38.2018587,0.0283
200.292,36.8773904,0.0283
200.333,38.0588588,0.0283
200.375,38.6137935,0.0283
200.417,38.6486591,0.0283
200.458,38.665724,0.0283
200.5,38.6357826,0.0283
200.542,38.6611394,0.0283
200.583,38.6607998,0.0283
200.625,38.5689097,0.0283
200.667,38.6508382,0.0283
200.708,38.6357543,0.0283
200.75,38.6183215,0.0283
200.792,38.5865972,0.0283
200.833,38.6304056,67.955092
200.875,38.8991424,70.498696
200.917,38.9282914,70.496998
200.958,38.9276971,70.494734
201,38.993438,70.492187
201.042,38.9792031,70.48964
201.083,38.8800116,49.733288
201.125,38.8750591,0.0283
201.167,38.8588149,0.0283
201.208,38.8057241,0.0283
201.25,38.6648467,0.0283
201.292,38.7947154,0.0283
201.333,38.7388512,0.0283
201.375,38.7640948,0.0283
201.417,38.6714123,0.0283
201.458,38.7569349,0.0283
201.5,38.7627081,0.0283
201.542,38.7372098,0.0283
201.583,38.7648589,0.0283
201.625,38.7610667,0.0283
201.667,38.7026838,0.0283
201.708,38.5864557,0.0283
201.75,38.7082306,0.0283
201.792,38.6875999,0.0283
201.833,38.6815154,0.0283
201.875,38.6885904,0.0283
201.917,38.68044,0.0283
201.958,38.6905714,0.0283
202,38.6814871,68.909368
202.042,38.8812285,70.473226
202.083,38.935989,70.470679
202.125,38.9319421,65.966451
202.167,38.7762921,0.0283
202.208,38.7488411,0.0283
202.25,38.5815598,0.0283
202.292,38.8217985,0.0283
202.333,38.6062091,0.0283
202.375,38.7398134,0.0283
202.417,38.7564255,0.0283
202.458,38.7617742,0.0283
202.5,38.7456998,0.0283
202.542,38.659781,0.0283
202.583,38.7293707,0.0283
202.625,38.7465488,0.0283
202.667,38.7287481,0.0283
202.708,38.7046365,0.0283
202.75,38.7052874,0.0283
202.792,38.6827889,0.0283
202.833,38.675063,0.0283
202.875,38.6621299,0.0283
202.917,38.6428859,0.0283
202.958,38.722324,62.041241
203,38.8221664,70.455114
203.042,38.861277,67.517291
203.083,38.7124473,0.0283
203.125,38.4937166,0.0283
203.167,38.6336035,0.0283
203.208,38.6143312,0.0283
203.25,38.5731264,0.0283
203.292,38.5534862,0.0283
203.333,38.4540683,0.0283
203.375,38.5700417,0.0283
203.417,38.5668721,0.0283
203.458,38.5809938,0.0283
203.5,38.5966437,0.0283
203.542,38.6249437,0.0283
203.583,38.5398173,0.0283
203.625,38.6700539,0.0283
203.667,38.6616205,0.0283
203.708,38.6911091,0.0283
203.75,38.6832417,0.0283
203.792,38.6665447,0.0283
203.833,38.6720066,0.0283
203.875,38.5624007,0.0283
203.917,38.6432538,0.0283
203.958,38.6249437,0.0283
204,38.638556,0.0283
204.042,38.5996152,0.0283
204.083,38.7342666,61.2412
204.125,38.7586895,70.239468
204.167,38.8978123,70.432191
204.208,38.929197,70.429927
204.25,38.9338948,70.426531
204.292,38.8898317,18.388774
204.333,38.8026677,0.0283
204.375,38.6564416,0.0283
204.417,38.794206,0.0283
204.458,37.7460306,0.0283
204.5,33.4093103,0.0283
204.542,27.8224375,0.0283
204.583,32.8054449,0.0283
204.625,36.9316415,0.0283
204.667,38.8092616,0.0283
204.708,38.8151197,0.0283
204.75,38.8102238,0.0283
204.792,38.7771694,0.0283
204.833,38.7833388,0.0283
204.875,38.7952531,0.0283
204.917,38.7434641,0.0283
204.958,38.7230315,0.0283
205,38.6381315,0.0283
205.042,38.6829304,0.0283
205.083,38.7070137,0.0283
205.125,38.7209656,0.0283
205.167,38.3959967,0.0283
205.208,38.8326091,0.0283
205.25,38.6458857,25.425003
205.292,38.8105351,70.406155
205.333,38.9917117,70.403608
205.375,39.0380954,70.401344
205.417,38.943913,6.453532
205.458,38.7472846,0.0283
205.5,38.8561547,0.0283
205.542,38.9113114,0.0283
205.583,38.8908222,0.0283
205.625,38.8921523,0.0283
205.667,38.8894355,0.0283
205.708,38.8470421,0.0283
205.75,38.7839331,0.0283
205.792,38.8557868,15.643957
205.833,39.0056919,70.397099
205.875,39.0622636,70.395401
205.917,38.9786088,8.408213
205.958,38.7675191,0.0283
206,38.8647579,0.0283
206.042,38.854485,0.0283
206.083,38.8482307,0.0283
206.125,38.8461931,0.0283
206.167,38.862692,0.0283
206.208,38.8489948,0.0283
206.25,38.8474949,0.0283
206.292,38.863824,0.0283
206.333,38.7642646,0.0283
206.375,38.8959728,0.0283
206.417,38.8897751,0.0283
206.458,38.9005008,0.0283
206.5,38.8155442,0.0283
206.542,38.9439979,0.0283
206.583,38.9095851,0.0283
206.625,38.9281499,0.0283
206.667,38.9367248,0.0283
206.708,38.8931711,0.0283
206.75,38.8015357,0.0283
206.792,38.8964256,0.0283
206.833,38.6177555,0.0283
206.875,38.8473817,0.0283
206.917,38.8567207,0.0283
206.958,38.8554472,0.0283
207,38.7428415,0.0283
207.042,38.8432216,0.0283
207.083,38.8439857,0.0283
207.125,38.8176384,0.0283
207.167,38.8138462,0.0283
207.208,38.8407029,0.0283
207.25,38.7939796,0.0283
207.292,38.7709151,0.0283
207.333,38.8285056,0.0283
207.375,38.7213901,0.0283
207.417,38.8223079,0.0283
207.458,38.859862,0.0283
207.5,38.8812285,0.0283
207.542,38.8847094,0.586376
207.583,38.8002339,0.0283
207.625,38.7996113,0.0283
207.667,38.7841595,0.0283
207.708,38.6995708,0.0283
207.75,38.9139999,60.7884
207.792,39.070414,70.364837
207.833,39.0924031,70.363139
207.875,39.0883279,70.361158
207.917,39.0895448,60.977444
207.958,38.9596195,0.0283
208,38.7776788,0.0283
208.042,38.8258454,0.0283
208.083,38.8111011,0.0283
208.125,38.8063184,0.0283
208.167,38.8093748,0.0283
208.208,38.8083843,0.0283
208.25,38.7307008,0.0283
208.292,38.8181478,0.0283
208.333,38.8122614,0.0283
208.375,38.8307696,0.0283
208.417,38.7452753,0.0283
208.458,38.8642485,0.0283
208.5,38.8514852,0.0283
208.542,38.7707453,0.0283
208.583,38.9026233,0.0283
208.625,38.8515135,0.0283
208.667,38.8493627,0.0283
208.708,38.7297386,17.78089
208.75,38.9725526,70.342197
208.792,39.0662822,70.339933
208.833,39.0377558,70.338235
208.875,39.0645559,70.336254
208.917,39.0709517,70.33399
208.958,39.074093,70.331443
209,38.9426678,70.133343
209.042,39.1109679,43.563605
209.083,38.9404038,0.0283
209.125,38.9121604,0.0283
209.167,38.8989443,0.0283
209.208,38.8896619,0.0283
209.25,38.7464073,0.0283
209.292,38.8477496,0.0283
209.333,38.8831812,0.0283
209.375,38.9106039,0.0283
209.417,38.9033874,0.0283
209.458,38.9155847,0.0283
209.5,38.8480892,0.0283
209.542,38.9405736,0.0283
209.583,39.0554999,0.0283
209.625,38.8510041,0.0283
209.667,38.9294234,0.0283
209.708,38.9157545,0.0283
209.75,38.923537,0.0283
209.792,38.8979821,0.0283
209.833,38.9115095,0.0283
209.875,38.8923221,0.0283
209.917,38.8503249,0.0283
209.958,38.7520107,0.0283
210,38.8143273,0.0283
210.042,38.9094436,50.584269
210.083,39.0577356,70.307954
210.125,39.0941577,70.305124
210.167,39.1429752,70.302294
210.208,38.996551,70.10476
210.25,39.1392113,70.296634
210.292,39.036171,0.58581
210.333,38.9617703,0.0283
210.375,38.8581923,0.0283
210.417,38.9435451,0.0283
210.458,38.867786,0.0283
210.5,38.9708546,0.0283
210.542,39.038435,0.0283
210.583,40.7255112,0.0283
210.625,38.9827689,0.0283
210.667,38.9136886,0.0283
210.708,38.8820492,0.0283
210.75,39.0427366,0.0283
210.792,38.8077617,0.0283
210.833,38.9420169,0.0283
210.875,38.9363569,0.0283
210.917,38.8815398,0.0283
210.958,38.8645315,0.0283
211,42.5058076,0.0283
211.042,42.744886,0.0283
211.083,42.7155106,59.543483
211.125,43.0640251,70.278805
211.167,43.0823069,70.275692
211.208,42.9680032,16.202033
211.25,42.8556522,0.0283
211.292,42.7094261,0.0283
211.333,42.8324179,0.0283
211.375,42.8798487,0.0283
211.417,42.9038188,0.0283
211.458,42.7446596,0.0283
211.5,42.9249306,0.0283
211.542,42.992228,0.0283
211.583,42.9745405,0.0283
211.625,42.9364204,0.0283
211.667,42.8265032,0.0283
211.708,42.698757,0.0283
211.75,42.865161,0.0283
211.792,42.8576049,0.0283
211.833,42.8423229,0.0283
211.875,42.7217083,0.0283
211.917,42.8111363,0.0283
211.958,42.7011908,0.0283
212,39.1171373,0.0283
212.042,38.9262821,0.0283
212.083,38.9332722,0.0283
212.125,38.9368097,0.0283
212.167,38.8103087,0.0283
212.208,38.9199429,0.0283
212.25,38.8985198,0.0283
212.292,37.6960811,0.0283
212.333,3.2723856,0.0283
212.375,0.0283,0.0283
212.417,0.0283,50.150713
212.458,0.0283,70.250788
212.5,0.0283,70.250788
212.542,0.0283,55.421022
212.583,0.0283,61.860687
212.625,0.0283,70.251071
212.667,0.0283,70.250505
212.708,0.0283,70.249656
212.75,2.527756,70.247675
212.792,38.3723096,70.24626
212.833,38.9460921,70.049009
212.875,39.1262216,70.242015
212.917,39.0300299,1.951002
212.958,39.231441,0.0283
213,42.7685165,0.0283
213.042,42.8842352,0.0283
213.083,42.7824967,0.0283
213.125,37.434957,0.0283
213.167,0.0283,60.089107
213.208,0.0283,70.232393
213.25,0.0283,70.230412
213.292,0.0283,70.228148
213.333,0.0283,70.03118
213.375,0.0283,70.224752
213.417,2.3617765,7.412619
213.458,17.733912,0.0283
213.5,18.8899104,0.0283
213.542,41.7455847,0.0283
213.583,42.9509949,0.0283
213.625,42.931383,0.0283
213.667,42.9622017,0.0283
213.708,42.9460707,0.0283
213.75,42.7621207,0.0283
213.792,43.014868,0.0283
213.833,42.7787894,0.0283
213.875,42.8593878,0.0283
213.917,42.8504733,0.0283
213.958,42.8645384,0.0283
214,42.8888764,0.0283
214.042,42.8867539,0.0283
214.083,42.8945364,0.0283
214.125,42.7676392,0.0283
214.167,42.8896405,0.0283
214.208,42.9129031,0.0283
214.25,10.2491563,28.084071
214.292,0.0283,70.208055
214.333,0.0283,70.206074
214.375,0.0283,70.204376
214.417,0.0283,70.007691
214.458,0.2389652,8.580277
214.5,31.8144638,0.0283
214.542,43.0184904,0.0283
214.583,43.0438189,0.0283
214.625,43.0458282,0.0283
214.667,42.9915488,0.0283
214.708,42.9654279,0.0283
214.75,42.8197961,0.0283
214.792,42.9127899,0.0283
214.833,42.9126201,0.0283
214.875,42.9683994,40.948402
214.917,43.1528871,70.001465
214.958,43.0905988,70.193339
215,43.2416359,70.191075
215.042,43.256267,59.465375
215.083,43.1031357,0.0283
215.125,43.0673362,0.0283
215.167,43.0315933,0.0283
215.208,43.0532428,0.0283
215.25,42.9368732,0.0283
215.292,43.0785713,0.0283
215.333,43.0684399,0.0283
215.375,43.0681852,0.0283
215.417,43.1168329,0.0283
215.458,43.1428689,0.0283
215.5,43.1763761,0.0283
215.542,43.0679022,0.0283
215.583,43.1313225,0.0283
215.625,43.1252663,0.0283
215.667,43.1022301,0.0283
215.708,43.0406776,0.0283
215.75,39.9841644,0.0283
215.792,32.2705749,0.0283
215.833,32.9203712,63.546235
215.875,42.7159068,69.97741
215.917,43.2309102,30.991896
215.958,43.0086986,0.0283
216,42.9382599,0.0283
216.042,42.8545485,0.0283
216.083,42.964211,0.0283
216.125,42.9697578,0.0283
216.167,42.9474857,0.0283
216.208,42.9682296,0.0283
216.25,42.8454925,0.0283
216.292,42.9402126,0.0283
216.333,42.9603056,0.0283
216.375,42.9790119,0.0283
216.417,42.9863699,0.0283
216.458,43.0445264,0.0283
216.5,42.9332791,0.0283
216.542,43.0844011,0.0283
216.583,43.0789392,0.0283
216.625,43.0980983,0.0283
216.667,43.0465357,0.0283
216.708,42.9955957,0.0283
216.75,42.931666,0.0283
216.792,42.9995577,0.0283
216.833,42.9737764,0.0283
216.875,42.9974635,0.0283
216.917,42.9837663,0.0283
216.958,42.8676797,0.0283
217,42.9577869,0.0283
217.042,42.9570794,0.0283
217.083,42.9494667,0.0283
217.125,42.949212,0.0283
217.167,42.9650317,0.0283
217.208,42.931949,0.0283
217.25,42.9354582,0.0283
217.292,42.8449831,0.0283
217.333,42.9241948,0.0283
217.375,42.9704936,0.0283
217.417,42.9612678,0.0283
217.458,42.9656826,0.0283
217.5,43.0062931,0.0283
217.542,43.0300085,0.0283
217.583,42.8693777,0.0283
217.625,43.0316499,0.0283
217.667,43.0091231,0.0283
217.708,42.9827758,0.0283
217.75,42.9914922,0.0283
217.792,43.0209242,0.0283
217.833,42.9812193,0.0283
217.875,42.8938855,0.0283
217.917,42.946665,0.0283
217.958,42.9639846,0.0283
218,42.9287511,0.0283
218.042,42.9468065,0.0283
218.083,42.9233458,0.0283
218.125,42.8248052,0.0283
218.167,42.951759,0.0283
218.208,42.9770875,0.0283
218.25,42.9911526,0.0283
218.292,41.4678485,0.0283
218.333,2.8782232,0.0283
218.375,0.0283,0.0283
218.417,0.0283,56.680089
218.458,0.0283,70.11891
218.5,0.0283,70.117495
218.542,0.0283,69.921659
218.583,0.0283,70.114948
218.625,0.0283,70.113816
218.667,0.0283,70.11325
218.708,0.0283,70.112401
218.75,0.0283,70.111552
218.792,0.0283,69.91515
218.833,0.0283,70.303709
218.875,0.0283,69.913452
218.917,0.0283,70.300879
218.958,0.0283,69.909773
219,0.0283,70.102496
219.042,0.0283,44.59231
219.083,0.0283,0.0283
219.125,0.0283,0.0283
219.167,0.0283,0.0283
219.208,0.0283,0.0283
219.25,0.0283,0.0283
219.292,0.0283,0.0283
219.333,0.0283,0.0283
219.375,0.0283,51.598541
219.417,0.0283,70.095138
219.458,0.0283,70.094572
219.5,0.0283,69.898453
219.542,0.0283,70.091742
219.583,0.0283,70.090044
219.625,0.0283,33.292686
219.667,0.0283,0.0283
219.708,0.0283,0.0283
219.75,0.0283,0.0283
219.792,0.0283,0.0283
219.833,0.0283,0.0283
219.875,0.0283,11.48697
219.917,0.0283,70.090327
219.958,0.0283,70.089195
220,0.0283,70.087214
220.042,0.0283,70.085799
220.083,0.0283,70.083252
220.125,0.0283,70.081271
220.167,0.0283,49.25049
220.208,0.0283,0.0283
220.25,0.0283,0.0283
220.292,0.0283,0.0283
220.333,0.0283,0.0283
220.375,0.0283,0.0283
220.417,0.0283,0.0283
220.458,0.0283,0.0283
220.5,0.0283,0.194704
220.542,0.0283,69.881473
220.583,0.0283,70.075045
220.625,0.0283,70.07363
220.667,0.0283,70.072498
220.708,0.0283,70.071083
220.75,10.1879434,70.070234
220.792,41.5419662,69.872983
220.833,43.3165177,29.19428
220.875,43.1158141,0.0283
220.917,43.1150783,0.0283
220.958,41.9823991,0.0283
221,22.8315061,0.0283
221.042,22.108809,0.0283
221.083,22.073434,0.0283
221.125,22.1180348,0.0283
221.167,22.0580388,0.0283
221.208,22.1797571,0.0283
221.25,22.0518694,0.0283
221.292,22.1183178,0.0283
221.333,21.8579861,0.0283
221.375,15.530757,0.0283
221.417,18.7612303,0.0283
221.458,42.0086615,0.0283
221.5,43.4914683,0.0283
221.542,43.176178,0.0283
221.583,43.303245,0.0283
221.625,43.3689293,62.071522
221.667,43.2918118,69.853173
221.708,43.4279348,70.045896
221.75,43.4285291,70.043349
221.792,43.4724507,69.650828
221.833,43.3042921,0.0283
221.875,43.1637543,0.0283
221.917,43.0309424,0.0283
221.958,43.1312659,0.0283
222,43.1462083,0.0283
222.042,43.1632166,0.0283
222.083,33.6053727,0.0283
222.125,0.0283,0.0283
222.167,0.0283,0.0283
222.208,0.0283,0.0283
222.25,2.9773298,0.0283
222.292,41.5948306,0.0283
222.333,43.192309,0.0283
222.375,41.8538039,0.0283
222.417,17.5488017,0.0283
222.458,41.8498136,0.0283
222.5,43.2793598,0.0283
222.542,43.2307687,0.0283
222.583,43.2142698,0.0283
222.625,43.2011103,0.0283
222.667,43.1724424,0.0283
222.708,43.1449631,56.793855
222.75,43.4112944,70.019011
222.792,43.367486,70.01703
222.833,43.4059457,70.014483
222.875,43.4082097,70.011087
222.917,43.4055778,70.008257
222.958,43.402012,63.783672
223,43.2443244,0.0283
223.042,43.2031196,0.0283
223.083,43.1014943,0.0283
223.125,43.2299197,0.0283
223.167,43.255135,0.0283
223.208,43.2818219,0.0283
223.25,43.2922363,0.0283
223.292,43.1892526,0.0283
223.333,43.3045751,0.0283
223.375,43.3209891,0.0283
223.417,43.3150461,0.0283
223.458,43.2994245,0.0283
223.5,43.3077447,0.0283
223.542,43.2739828,0.0283
223.583,43.2614742,0.0283
223.625,43.0911082,0.0283
223.667,43.2444659,0.0283
223.708,43.1651976,0.0283
223.75,43.156368,0.0283
223.792,43.1055978,12.83122
223.833,43.2821332,69.9859
223.875,43.2317875,5.054663
223.917,42.988832,0.0283
223.958,42.9029132,0.0283
224,39.3493954,0.0283
224.042,39.1969999,0.0283
224.083,39.2161024,0.0283
224.125,39.2213379,0.0283
224.167,39.228045,0.0283
224.208,39.4751606,0.0283
224.25,43.0726,0.0283
224.292,43.2755959,0.0283
224.333,43.289378,0.0283
224.375,43.2742092,0.0283
224.417,43.1486987,0.0283
224.458,43.2277406,0.0283
224.5,43.2370796,0.0283
224.542,43.231363,0.0283
224.583,43.2230145,0.0283
224.625,43.2030347,0.0283
224.667,43.2038271,0.0283
224.708,43.1865924,0.0283
224.75,43.0530164,0.0283
224.792,43.190611,0.0283
224.833,43.2076476,0.0283
224.875,43.0294425,0.0283
224.917,43.1318036,0.0283
224.958,42.9391089,0.0283
225,39.3087283,0.0283
225.042,39.1962924,0.0283
225.083,39.2049522,0.0283
225.125,39.1939152,0.0283
225.167,39.2087444,0.0283
225.208,39.2098198,0.0283
225.25,39.1988111,0.0283
225.292,39.1816896,0.0283
225.333,39.1198258,0.0283
225.375,39.2189041,0.0283
225.417,39.2097349,0.0283
225.458,39.2321485,0.0283
225.5,39.2511378,0.0283
225.542,39.4316069,12.824994
225.583,43.0613649,69.95477
225.625,43.2918684,13.602395
225.667,43.2594366,0.0283
225.708,43.2510315,0.0283
225.75,43.2389191,0.0283
225.792,43.1961295,0.0283
225.833,43.2054119,0.0283
225.875,43.2355797,0.0283
225.917,43.0759394,0.0283
225.958,43.1901865,0.0283
226,43.1945164,0.0283
226.042,43.2156565,0.0283
226.083,43.1939504,0.0283
226.125,43.1619148,0.0283
226.167,43.19146,0.0283
226.208,43.0458848,0.0283
226.25,43.2119492,0.0283
226.292,43.2012235,0.0283
226.333,43.1709425,0.0283
226.375,43.1826587,0.0283
226.417,43.0900611,0.0283
226.458,43.2345609,0.0283
226.5,43.261078,0.0283
226.542,43.3231399,0.0283
226.583,43.3871262,0.0283
226.625,43.3472515,0.0283
226.667,43.3047449,0.0283
226.708,43.1693011,0.0283
226.75,43.339752,0.0283
226.792,43.3266491,0.0283
226.833,43.4196995,0.0283
226.875,43.1528022,0.0283
